time,balance,drawdown_pct,symbol,r_multiple
,10000.0,0.0,START,0.0
2025-07-23T08:05:00+00:00,9850.0,1.5,USDSGD,-1.0
2025-07-24T00:00:00+00:00,9702.25,2.98,USDSGD,-1.0
2025-07-24T08:05:00+00:00,9556.72,4.43,EURJPY,-1.0
2025-07-24T09:20:00+00:00,9771.74,2.28,EURJPY,1.5
2025-07-25T02:00:00+00:00,9820.6,1.79,USDSGD,0.3333
2025-07-28T00:10:00+00:00,9673.29,3.27,USDSGD,-1.0
2025-07-28T08:50:00+00:00,9842.57,1.57,EURJPY,1.1667
2025-07-29T01:15:00+00:00,9915.77,0.84,USDSGD,0.4958
2025-07-29T07:35:00+00:00,9767.04,2.33,EURJPY,-1.0
2025-07-29T08:55:00+00:00,9986.8,0.13,EURJPY,1.5
2025-07-30T00:05:00+00:00,9836.99,1.63,USDSGD,-1.0
2025-07-30T07:20:00+00:00,9689.44,3.11,EURJPY,-1.0
2025-07-30T09:15:00+00:00,9737.88,2.62,EURJPY,0.3333
2025-07-31T05:20:00+00:00,9991.94,0.08,USDSGD,1.7393
2025-07-31T07:05:00+00:00,10216.76,0.0,EURJPY,1.5
2025-08-01T01:10:00+00:00,10267.83,0.0,USDSGD,0.3333
2025-08-01T08:40:00+00:00,10498.86,0.0,EURJPY,1.5
2025-08-04T01:00:00+00:00,10464.55,0.33,USDSGD,-0.2179
2025-08-04T08:20:00+00:00,10307.58,1.82,EURJPY,-1.0
2025-08-04T09:35:00+00:00,10152.96,3.29,EURJPY,-1.0
2025-08-05T00:15:00+00:00,10000.67,4.75,USDSGD,-1.0
2025-08-05T07:25:00+00:00,10225.68,2.6,EURJPY,1.5
2025-08-05T11:05:00+00:00,10072.3,4.06,EURJPY,-1.0
2025-08-06T01:20:00+00:00,10073.51,4.05,USDSGD,0.008
2025-08-07T01:50:00+00:00,9922.41,5.49,USDSGD,-1.0
2025-08-07T08:55:00+00:00,9773.57,6.91,EURJPY,-1.0
2025-08-07T10:55:00+00:00,9993.47,4.81,EURJPY,1.5
2025-08-08T01:45:00+00:00,9843.57,6.24,USDSGD,-1.0
2025-08-11T02:40:00+00:00,10040.44,4.37,USDSGD,1.3333
2025-08-11T08:35:00+00:00,10266.35,2.21,EURJPY,1.5
2025-08-12T07:30:00+00:00,10112.35,3.68,USDSGD,-1.0
2025-08-12T08:05:00+00:00,10339.88,1.51,EURJPY,1.5
2025-08-12T10:05:00+00:00,10391.58,1.02,EURJPY,0.3333
2025-08-13T00:50:00+00:00,10235.7,2.51,USDSGD,-1.0
2025-08-13T07:50:00+00:00,10414.83,0.8,EURJPY,1.1667
2025-08-14T05:20:00+00:00,10565.48,0.0,USDSGD,0.9643
2025-08-14T08:15:00+00:00,10407.0,1.5,EURJPY,-1.0
2025-08-14T11:45:00+00:00,10250.89,2.98,EURJPY,-1.0
2025-08-15T02:25:00+00:00,10302.14,2.49,USDSGD,0.3333
2025-08-15T08:45:00+00:00,10482.43,0.79,EURJPY,1.1667
2025-08-18T00:40:00+00:00,10515.56,0.47,USDSGD,0.2107
2025-08-18T08:05:00+00:00,10752.16,0.0,EURJPY,1.5
2025-08-19T02:20:00+00:00,10967.2,0.0,USDSGD,1.3333
2025-08-19T08:35:00+00:00,11159.13,0.0,EURJPY,1.1667
2025-08-20T01:15:00+00:00,11287.33,0.0,USDSGD,0.7659
2025-08-21T01:10:00+00:00,11343.76,0.0,USDSGD,0.3333
2025-08-21T07:05:00+00:00,11599.0,0.0,EURJPY,1.5
2025-08-22T03:35:00+00:00,11425.01,1.5,USDSGD,-1.0
2025-08-25T00:00:00+00:00,11253.64,2.98,USDSGD,-1.0
2025-08-25T07:05:00+00:00,11084.83,4.43,EURJPY,-1.0
2025-08-25T10:45:00+00:00,11140.25,3.96,EURJPY,0.3333
2025-08-26T03:05:00+00:00,10973.15,5.4,USDSGD,-1.0
2025-08-26T09:10:00+00:00,11165.18,3.74,EURJPY,1.1667
2025-08-27T01:15:00+00:00,11500.14,0.85,USDSGD,2.0
2025-08-27T07:25:00+00:00,11701.4,0.0,EURJPY,1.1667
2025-08-27T12:00:00+00:00,11759.9,0.0,EURJPY,0.3333
2025-08-28T02:55:00+00:00,11818.69,0.0,USDSGD,0.3333
2025-08-28T09:20:00+00:00,11877.78,0.0,EURJPY,0.3333
2025-08-29T01:05:00+00:00,12077.22,0.0,USDSGD,1.1194
2025-08-29T07:35:00+00:00,12288.58,0.0,EURJPY,1.1667
2025-08-29T09:40:00+00:00,12350.01,0.0,EURJPY,0.3333
2025-09-01T02:05:00+00:00,12164.76,1.5,USDSGD,-1.0
2025-09-02T07:40:00+00:00,11982.29,2.98,USDSGD,-1.0
2025-09-03T00:50:00+00:00,12236.83,0.92,USDSGD,1.4162
2025-09-03T09:10:00+00:00,12512.16,0.0,EURJPY,1.5
2025-09-04T03:00:00+00:00,12324.48,1.5,USDSGD,-1.0
2025-09-04T08:35:00+00:00,12139.61,2.98,EURJPY,-1.0
2025-09-04T11:50:00+00:00,11957.52,4.43,EURJPY,-1.0
2025-09-05T06:45:00+00:00,11778.15,5.87,USDSGD,-1.0
2025-09-05T07:05:00+00:00,12043.16,3.75,EURJPY,1.5
2025-09-08T03:25:00+00:00,12404.46,0.86,USDSGD,2.0
2025-09-08T07:05:00+00:00,12218.39,2.35,EURJPY,-1.0
2025-09-08T11:55:00+00:00,12493.3,0.15,EURJPY,1.5
2025-09-09T00:15:00+00:00,12555.77,0.0,USDSGD,0.3333
