time,open,high,low,close,spread,tick_volume
2023.07.23 22:05:00,15461.58,15461.67,15454.45,15455.06,359,106
2023.07.23 22:10:00,15455.25,15455.3,15448.34,15451.14,346,100
2023.07.23 22:15:00,15451.01,15455.92,15449.44,15454.56,341,84
2023.07.23 22:20:00,15454.64,15454.64,15447.41,15453.75,339,83
2023.07.23 22:25:00,15453.78,15453.78,15450.13,15452.44,332,65
2023.07.23 22:30:00,15452.32,15454.62,15448.18,15451.94,329,80
2023.07.23 22:35:00,15451.83,15452.39,15448.89,15451.35,329,48
2023.07.23 22:40:00,15451.47,15451.47,15448.66,15449.44,328,40
2023.07.23 22:45:00,15449.47,15450.17,15446.63,15447.12,324,68
2023.07.23 22:50:00,15447.24,15449.5,15447.2,15449.5,320,45
2023.07.23 22:55:00,15448.88,15449.03,15440.84,15442.9,315,101
2023.07.23 23:00:00,15442.69,15442.76,15439.67,15441.86,317,76
2023.07.23 23:05:00,15441.31,15441.52,15439.94,15440.88,316,56
2023.07.23 23:10:00,15440.86,15445.62,15440.45,15444.46,314,61
2023.07.23 23:15:00,15444.54,15447.52,15444.41,15444.5,310,74
2023.07.23 23:20:00,15444.07,15445.68,15441.19,15443.05,309,72
2023.07.23 23:25:00,15442.91,15444.95,15442.69,15443.41,310,42
2023.07.23 23:30:00,15443.3,15446.7,15439.91,15440.14,310,85
2023.07.23 23:35:00,15440.04,15440.22,15436.45,15437.29,315,80
2023.07.23 23:40:00,15437.16,15438.14,15436.31,15437.96,311,73
2023.07.23 23:45:00,15437.74,15443.4,15437.34,15443.21,310,74
2023.07.23 23:50:00,15442.99,15443.53,15439.69,15440.05,308,67
2023.07.23 23:55:00,15440.17,15446.15,15440.17,15445.7,307,68
2023.07.24 00:00:00,15445.18,15445.73,15435.85,15438.98,307,128
2023.07.24 00:05:00,15439.41,15444.05,15439.41,15440.57,304,123
2023.07.24 00:10:00,15440.45,15446.26,15438.81,15444.29,306,96
2023.07.24 00:15:00,15444.49,15451.76,15443.22,15450.5,307,112
2023.07.24 00:20:00,15449.88,15453.44,15449.88,15451.75,313,82
2023.07.24 00:25:00,15451.95,15454.46,15451.18,15451.71,308,76
2023.07.24 00:30:00,15451.95,15460.45,15451.95,15456.85,307,108
2023.07.24 00:35:00,15456.65,15457.49,15452.04,15452.04,309,105
2023.07.24 00:40:00,15452.14,15453.27,15449.06,15449.78,308,97
2023.07.24 00:45:00,15449.46,15451.97,15449.06,15451.97,305,92
2023.07.24 00:50:00,15451.78,15452.05,15444.85,15447.3,304,94
2023.07.24 00:55:00,15447.06,15453.49,15447.06,15451.93,306,84
2023.07.24 01:00:00,15452.24,15455.65,15450.27,15453.54,305,110
2023.07.24 01:05:00,15453.43,15454.29,15449.19,15449.33,303,87
2023.07.24 01:10:00,15449.2,15454.2,15448.46,15453.58,299,106
2023.07.24 01:15:00,15453.77,15453.77,15445.44,15446.29,299,115
2023.07.24 01:20:00,15446.72,15447.42,15430.2,15433.25,310,149
2023.07.24 01:25:00,15432.51,15435.75,15428.71,15435.75,309,122
2023.07.24 01:30:00,15435.19,15440.43,15433.9,15437.19,311,157
2023.07.24 01:35:00,15437.27,15439.45,15431.45,15435.11,311,158
2023.07.24 01:40:00,15435.35,15445.23,15434.16,15445.23,308,148
2023.07.24 01:45:00,15445.28,15449.17,15442.17,15443.42,308,152
2023.07.24 01:50:00,15443.42,15444.19,15440.99,15441.31,305,132
2023.07.24 01:55:00,15441.24,15442.77,15439.45,15441.27,302,118
2023.07.24 02:00:00,15441.68,15447.39,15439.84,15445.61,302,145
2023.07.24 02:05:00,15446.11,15446.11,15440.04,15441.92,307,132
2023.07.24 02:10:00,15441.92,15443.68,15439.32,15441.17,305,109
2023.07.24 02:15:00,15440.77,15445.24,15440.03,15442.08,304,96
2023.07.24 02:20:00,15442.27,15452.73,15441.99,15451.67,304,124
2023.07.24 02:25:00,15451.32,15464.4,15451.32,15458.01,304,153
2023.07.24 02:30:00,15457.45,15461.64,15455.42,15455.68,305,128
