symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,BUY,2026-05-26T15:00:00+00:00,2026-05-26T15:30:00+00:00,2026-05-26T16:50:00+00:00,185.243,185.140143,185.345857,185.448713,185.55157,-1.0,-3.78,96.22,stop,16,42.53,38.61,0.102857,0.06,4.0,3.78,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-05-27T13:50:00+00:00,2026-05-27T14:15:00+00:00,2026-05-27T16:50:00+00:00,185.532,185.40643,185.65757,185.78314,185.90871,0.3333,1.03,97.25,stop,31,41.74,38.51,0.12557,0.04,3.85,3.08,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-05-28T14:05:00+00:00,2026-05-28T14:25:00+00:00,2026-05-28T16:00:00+00:00,185.091,184.969035,185.212965,185.33493,185.456894,2.0,7.48,104.73,tp3,19,39.08,30.44,0.121965,0.05,3.89,3.74,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-05-29T12:35:00+00:00,2026-05-29T13:05:00+00:00,2026-05-29T23:05:00+00:00,185.415,185.221491,185.608509,185.802018,185.995527,1.5908,5.66,110.39,timeout,120,45.72,43.5,0.193509,0.03,4.19,3.56,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-01T12:00:00+00:00,2026-06-01T13:05:00+00:00,2026-06-01T18:30:00+00:00,185.771,185.968401,185.573599,185.376197,185.178796,1.3333,4.84,115.23,stop,65,50.68,55.51,0.197401,0.03,4.42,3.63,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-04T14:45:00+00:00,2026-06-04T15:30:00+00:00,2026-06-05T01:30:00+00:00,185.945,186.143816,185.746184,185.547368,185.348553,1.1046,4.04,119.27,timeout,120,64.07,74.3,0.198816,0.03,4.61,3.66,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-05T12:35:00+00:00,2026-06-05T13:05:00+00:00,2026-06-05T14:05:00+00:00,186.166,186.056707,186.275293,186.384587,186.49388,-1.0,-4.69,114.58,stop,12,56.28,53.41,0.109293,0.07,4.77,4.69,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-08T15:05:00+00:00,2026-06-08T15:40:00+00:00,2026-06-08T16:20:00+00:00,184.535,184.711001,184.358999,184.182998,184.006997,-1.0,-4.32,110.26,stop,8,65.64,73.02,0.176001,0.04,4.58,4.32,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-09T14:25:00+00:00,2026-06-09T14:45:00+00:00,2026-06-09T15:35:00+00:00,185.274,185.379827,185.168173,185.062347,184.95652,-1.0,-3.89,106.37,stop,10,74.74,80.69,0.105827,0.06,4.41,3.89,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-10T14:55:00+00:00,2026-06-10T15:35:00+00:00,2026-06-10T18:45:00+00:00,185.247,185.071348,185.422652,185.598304,185.773957,0.3333,1.08,107.45,stop,38,35.74,31.85,0.175652,0.03,4.25,3.23,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-11T14:30:00+00:00,2026-06-11T15:15:00+00:00,2026-06-11T20:30:00+00:00,185.062,185.302945,184.821055,184.58011,184.339165,0.3333,0.98,108.43,stop,63,58.8,61.82,0.240945,0.02,4.3,2.95,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-15T12:10:00+00:00,2026-06-15T13:05:00+00:00,2026-06-15T13:35:00+00:00,185.838,185.935651,185.740349,185.642698,185.545046,-1.0,-4.19,104.24,stop,6,53.5,56.94,0.097651,0.07,4.34,4.19,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-15T14:55:00+00:00,2026-06-15T15:15:00+00:00,2026-06-16T01:15:00+00:00,185.896,186.052149,185.739851,185.583702,185.427553,1.1829,4.53,108.77,timeout,120,57.66,70.72,0.156149,0.04,4.17,3.83,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-16T13:20:00+00:00,2026-06-16T14:20:00+00:00,2026-06-16T16:30:00+00:00,186.063,186.206291,185.919709,185.776418,185.633128,0.3333,1.17,109.94,stop,26,74.7,80.43,0.143291,0.04,4.35,3.51,RISK_PERCENT
