policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
production_current,LTA,BTCUSD,M15,2026-05,2026-05-27 01:15:00,2026-05-27 05:00:00,SELL,75762.47,76026.82286,6.0,75498.11714,trail_stop,0.9999,97,144.085714,0.0001,1400.0,0.2708,,"live_adaptive(vol=0.57,volume=0.96)",static,Entry Model 3 - Confirmation of Internal Structure,300.0,15.0,15.0,315.0
production_current,ORB,XAGUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,74.576,74.780643,6.0,74.576,trail_stop,-0.0015,100,0.139786,0.0015,30.0,0.0104,0.8441,"live_adaptive(vol=0.42,volume=0.58)",static,ORB 15m breakout,315.0,15.75,-0.02,314.97
production_current,ORB,XAUUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:45:00,SELL,4451.578,4459.553929,6.0,4451.578,trail_stop,-0.0004,100,5.938,0.0004,280.0,0.0625,1.1814,"live_adaptive(vol=0.56,volume=0.74)",static,ORB 15m breakout,314.97,15.75,-0.01,314.97
production_current,LTA,XAGUSD,M15,2026-05,2026-05-28 00:30:00,2026-05-28 01:00:00,BUY,74.662,74.32835,6.0,74.32835,loss,-1.0009,92,0.164357,0.0009,30.0,0.0938,,"live_adaptive(vol=0.64,volume=1.70)",static,Entry Model 1 - Double Wick Confirmation,314.97,15.75,-15.76,299.21
production_current,LTA,BTCUSD,M15,2026-05,2026-05-28 01:15:00,2026-05-28 04:30:00,SELL,74160.29,74528.696701,6.0,73055.069898,trail_stop,3.0,97,234.942857,0.0,1400.0,0.6875,,"live_adaptive(vol=0.90,volume=1.58)",static,Entry Model 2 - Internal Swing Confirmation,299.21,14.96,44.88,344.09
production_current,ORB,BTCUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-29 01:15:00,BUY,73492.12,73238.398214,6.0,73492.12,trail_stop,-0.0001,100,175.507143,0.0001,1400.0,0.2083,0.6621,"live_adaptive(vol=0.83,volume=0.56)",static,ORB 15m breakout,344.09,17.2,-0.0,344.09
production_current,ORB,US30,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,50749.7,50703.403571,6.0,50728.7,smart_exit,-0.499,95,34.592857,0.0454,21.0,0.0729,0.3903,"live_adaptive(vol=0.74,volume=0.14)",static,ORB 15m breakout,344.09,17.2,-8.58,335.5
production_current,ORB,XAGUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-29 00:30:00,BUY,75.727,75.54475,6.0,75.90925,trail_stop,0.9984,100,0.162,0.0016,30.0,0.5,1.3027,"live_adaptive(vol=0.43,volume=0.30)",static,ORB 15m breakout,335.5,16.78,16.75,352.25
production_current,LTA,EURUSD,M30,2026-05,2026-05-29 01:30:00,2026-05-29 06:30:00,SELL,1.16444,1.16568,6.0,1.16531,smart_exit,-0.7661,90,0.000418,0.0645,8.0,0.1562,,"live_adaptive(vol=0.57,volume=0.84)",static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,352.25,17.61,-13.49,338.76
production_current,ORB,BTCUSD,M15,2026-05,2026-05-29 23:15:00,2026-05-30 01:15:00,SELL,73272.88,73527.186786,6.0,73527.186786,loss,-1.0001,100,191.052143,0.0001,1400.0,0.5208,0.7584,"live_adaptive(vol=0.70,volume=0.66)",static,ORB 15m breakout,338.76,16.94,-16.94,321.82
