symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
AUDUSD,AUDUSDm,M1,BUY,2026-05-15T02:25:00+00:00,2026-05-15T02:31:00+00:00,2026-05-15T02:51:00+00:00,0.71894,0.718652,0.719228,0.719372,0.719805,1.8333,20.61,320.61,tp3,20,58.02,53.26,0.000288,0.39,11.5,11.24,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,BUY,2026-05-15T03:29:00+00:00,2026-05-15T03:39:00+00:00,2026-05-15T04:38:00+00:00,0.7192,0.718898,0.719502,0.719653,0.720106,-1.0,-11.47,309.14,stop,59,41.89,38.7,0.000302,0.38,11.5,11.47,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,BUY,2026-05-15T06:00:00+00:00,2026-05-15T06:08:00+00:00,2026-05-15T07:31:00+00:00,0.71632,0.71548,0.71716,0.71758,0.718839,1.1667,12.74,321.88,stop,83,39.07,30.82,0.00084,0.13,11.5,10.92,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,SELL,2026-05-17T21:41:00+00:00,2026-05-17T21:45:00+00:00,2026-05-17T22:03:00+00:00,0.71475,0.715189,0.714311,0.714092,0.713433,-1.0,-11.41,310.47,stop,18,52.01,68.49,0.000439,0.26,11.5,11.41,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,SELL,2026-05-17T23:04:00+00:00,2026-05-17T23:08:00+00:00,2026-05-17T23:40:00+00:00,0.71482,0.715164,0.714476,0.714305,0.713789,1.8333,20.79,331.26,tp3,32,40.81,50.49,0.000344,0.33,11.5,11.34,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,BUY,2026-05-18T01:21:00+00:00,2026-05-18T01:25:00+00:00,2026-05-18T03:25:00+00:00,0.71254,0.711855,0.713225,0.713568,0.714596,0.0875,0.96,332.22,timeout,120,48.41,45.54,0.000685,0.16,11.5,10.97,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,BUY,2026-05-18T03:39:00+00:00,2026-05-18T03:43:00+00:00,2026-05-18T04:55:00+00:00,0.71303,0.712483,0.713577,0.71385,0.714671,0.3333,3.83,336.04,stop,72,53.15,49.44,0.000547,0.21,11.5,11.48,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,BUY,2026-05-18T05:18:00+00:00,2026-05-18T05:24:00+00:00,2026-05-18T06:18:00+00:00,0.71305,0.712504,0.713596,0.71387,0.714689,1.1667,13.38,349.43,stop,54,31.26,25.83,0.000546,0.21,11.5,11.47,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,SELL,2026-05-19T00:00:00+00:00,2026-05-19T00:04:00+00:00,2026-05-19T01:00:00+00:00,0.71671,0.717314,0.716106,0.715805,0.714899,1.8333,21.03,370.45,tp3,56,38.48,46.62,0.000604,0.19,11.5,11.47,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,BUY,2026-05-19T02:15:00+00:00,2026-05-19T02:20:00+00:00,2026-05-19T04:20:00+00:00,0.71422,0.713342,0.715098,0.715538,0.716855,-0.6261,-7.15,363.3,timeout,120,34.71,28.29,0.000878,0.13,11.5,11.42,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,BUY,2026-05-19T05:04:00+00:00,2026-05-19T05:10:00+00:00,2026-05-19T05:23:00+00:00,0.71324,0.712662,0.713818,0.714107,0.714973,-1.0,-10.98,352.32,stop,13,41.47,38.3,0.000578,0.19,11.5,10.98,USD_RISK_CAP
AUDUSD,AUDUSDm,M1,BUY,2026-05-20T00:15:00+00:00,2026-05-20T00:26:00+00:00,2026-05-20T00:58:00+00:00,0.71022,0.709375,0.711065,0.711487,0.712754,-1.0,-10.98,341.34,stop,32,30.11,21.14,0.000845,0.13,11.5,10.98,USD_RISK_CAP
