date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-18 14:45:00,2025-12-18 15:30:00,US30,SELL,loss,-1.0,20.0,15.4,1
2025-12-19,2025-12-19 15:00:00,2025-12-19 21:00:00,US30,BUY,timeout,-0.423,15.4,13.9,1
2025-12-22,2025-12-22 16:00:00,2025-12-22 21:00:00,US30,BUY,timeout,-0.108,13.9,13.56,1
2025-12-23,2025-12-23 14:45:00,2025-12-23 18:15:00,US30,BUY,win,1.3043,13.56,17.62,1
2025-12-24,2025-12-24 14:45:00,2025-12-24 16:30:00,US30,BUY,win,1.3043,17.62,22.91,1
2025-12-29,2025-12-29 14:45:00,2025-12-29 21:00:00,US30,SELL,timeout,0.5351,22.91,25.73,1
2025-12-31,2025-12-31 14:45:00,2025-12-31 20:45:00,US30,SELL,win,1.3043,25.73,33.45,2
2026-01-02,2026-01-02 14:45:00,2026-01-02 16:15:00,US30,SELL,loss,-1.0,33.45,25.76,1
2026-01-05,2026-01-05 14:45:00,2026-01-05 21:00:00,US30,BUY,timeout,0.2182,25.76,27.05,2
2026-01-06,2026-01-06 15:00:00,2026-01-06 17:30:00,US30,BUY,win,1.3043,27.05,35.16,3
2026-01-07,2026-01-07 14:45:00,2026-01-07 15:15:00,US30,SELL,win,1.3043,35.16,45.71,4
2026-01-08,2026-01-08 14:45:00,2026-01-08 16:30:00,US30,BUY,win,1.3043,45.71,59.42,5
2026-01-09,2026-01-09 14:45:00,2026-01-09 15:15:00,US30,SELL,loss,-1.0,59.42,45.76,4
2026-01-12,2026-01-12 14:45:00,2026-01-12 21:00:00,US30,BUY,timeout,0.8894,45.76,55.11,4
2026-01-13,2026-01-13 14:45:00,2026-01-13 20:30:00,US30,SELL,win,1.3043,55.11,71.65,5
2026-01-14,2026-01-14 14:45:00,2026-01-14 16:45:00,US30,SELL,win,1.3043,71.65,93.14,6
2026-01-15,2026-01-15 15:00:00,2026-01-15 21:00:00,US30,BUY,timeout,0.1981,93.14,97.39,7
2026-01-16,2026-01-16 14:45:00,2026-01-16 21:00:00,US30,SELL,timeout,0.2758,97.39,103.56,7
2026-01-19,2026-01-19 14:45:00,2026-01-19 17:45:00,US30,BUY,timeout,0.109,103.56,106.16,7
2026-01-20,2026-01-20 14:45:00,2026-01-20 15:00:00,US30,BUY,loss,-1.0,106.16,81.74,6
2026-01-21,2026-01-21 14:45:00,2026-01-21 15:30:00,US30,BUY,win,1.3043,81.74,106.27,7
2026-01-22,2026-01-22 14:45:00,2026-01-22 17:30:00,US30,SELL,loss,-1.0,106.27,81.82,6
2026-01-23,2026-01-23 14:45:00,2026-01-23 21:00:00,US30,SELL,timeout,0.0677,81.82,83.1,6
2026-01-26,2026-01-26 15:00:00,2026-01-26 21:00:00,US30,BUY,timeout,-0.3037,83.1,77.29,6
2026-01-27,2026-01-27 15:00:00,2026-01-27 16:30:00,US30,SELL,loss,-1.0,77.29,59.52,5
2026-01-28,2026-01-28 14:45:00,2026-01-28 21:00:00,US30,SELL,timeout,-0.2167,59.52,56.55,4
2026-01-29,2026-01-29 14:45:00,2026-01-29 16:00:00,US30,SELL,win,1.3043,56.55,73.51,5
2026-01-30,2026-01-30 14:45:00,2026-01-30 16:15:00,US30,SELL,win,1.3043,73.51,95.57,6
2026-02-02,2026-02-02 14:45:00,2026-02-02 21:00:00,US30,BUY,timeout,0.6434,95.57,109.71,7
2026-02-03,2026-02-03 16:30:00,2026-02-03 19:00:00,US30,SELL,win,1.3043,109.71,142.62,8
2026-02-05,2026-02-05 14:45:00,2026-02-05 15:00:00,US30,BUY,loss,-1.0,142.62,109.82,7
2026-02-06,2026-02-06 14:45:00,2026-02-06 20:45:00,US30,BUY,win,1.3043,109.82,142.76,8
2026-02-09,2026-02-09 14:45:00,2026-02-09 15:15:00,US30,SELL,loss,-1.0,142.76,109.93,7
2026-02-10,2026-02-10 14:45:00,2026-02-10 18:15:00,US30,BUY,loss,-1.0,109.93,84.64,6
2026-02-11,2026-02-11 14:45:00,2026-02-11 15:00:00,US30,SELL,win,1.3043,84.64,110.04,7
2026-02-12,2026-02-12 15:15:00,2026-02-12 16:00:00,US30,SELL,win,1.3043,110.04,143.05,8
2026-02-13,2026-02-13 15:00:00,2026-02-13 21:00:00,US30,BUY,timeout,0.0497,143.05,144.68,8
2026-02-17,2026-02-17 14:45:00,2026-02-17 15:30:00,US30,SELL,win,1.3043,144.68,188.08,9
2026-02-18,2026-02-18 15:00:00,2026-02-18 21:00:00,US30,BUY,timeout,-0.3744,188.08,171.89,9
2026-02-19,2026-02-19 15:15:00,2026-02-19 16:45:00,US30,BUY,loss,-1.0,171.89,132.35,8
2026-02-20,2026-02-20 14:45:00,2026-02-20 15:00:00,US30,BUY,win,1.3043,132.35,172.06,9
2026-02-23,2026-02-23 14:45:00,2026-02-23 15:00:00,US30,SELL,win,1.3043,172.06,223.67,10
2026-02-24,2026-02-24 14:45:00,2026-02-24 21:00:00,US30,BUY,timeout,-0.0421,223.67,221.51,10
2026-02-25,2026-02-25 14:45:00,2026-02-25 16:45:00,US30,SELL,loss,-1.0,221.51,170.56,9
2026-02-26,2026-02-26 14:45:00,2026-02-26 15:15:00,US30,SELL,win,1.3043,170.56,221.73,10
