policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_score,LTA,GBPJPY,M15,2026-01,2026-01-20 00:15:00,2026-01-20 01:15:00,SELL,212.143,212.35047,3.0,212.143,trail_stop,0.5,91,0.103143,0.5417,,"max(structure,0.80ATR)",score,Entry Model 3 - Confirmation of Internal Structure,300.0,15.0,7.5,307.5
dynamic_score,ORB,AUDUSD,M15,2026-01,2026-01-20 00:15:00,2026-01-20 00:30:00,SELL,0.67087,0.67105,6.0,0.67087,trail_stop,0.5,100,0.000196,0.2083,0.9197,"max(structure,0.80ATR)",score,ORB 15m breakout,307.5,15.38,7.69,315.19
dynamic_score,ORB,GBPUSD,M15,2026-01,2026-01-20 00:15:00,2026-01-20 01:00:00,SELL,1.34145,1.342125,5.0,1.342125,loss,-1.0,100,0.00054,0.1771,1.7221,"max(structure,1.25ATR)",score,ORB 15m breakout,315.19,15.76,-15.76,299.43
dynamic_score,LTA,AUDUSD,M15,2026-01,2026-01-21 00:15:00,2026-01-21 01:30:00,BUY,0.67322,0.6729,3.0,0.67418,win,2.0,91,0.000239,0.0104,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation,299.43,14.97,29.94,329.37
dynamic_score,ORB,GBPUSD,M15,2026-01,2026-01-21 00:15:00,2026-01-21 00:45:00,SELL,1.3434,1.344125,5.0,1.344125,loss,-1.0,100,0.00058,0.0208,1.5467,"max(structure,1.25ATR)",score,ORB 15m breakout,329.37,16.47,-16.47,312.9
dynamic_score,ORB,NZDUSD,M15,2026-01,2026-01-21 00:15:00,2026-01-21 01:15:00,SELL,0.58235,0.58285,5.0,0.58285,loss,-1.0,100,0.0004,0.0625,1.3965,"max(structure,1.25ATR)",score,ORB 15m breakout,312.9,15.65,-15.65,297.26
dynamic_score,LTA,GBPJPY,M15,2026-01,2026-01-22 00:15:00,2026-01-22 01:45:00,SELL,212.433,212.66986,3.0,212.66986,loss,-1.0,92,0.119071,0.4167,,"max(structure,0.80ATR)",score,Entry Model 3 - Confirmation of Internal Structure,297.26,14.86,-14.86,282.39
dynamic_score,ORB,AUDUSD,M15,2026-01,2026-01-22 00:15:00,2026-01-22 00:30:00,BUY,0.67596,0.675198,4.0,0.67901,win,4.0,95,0.00061,0.0625,2.5957,"max(structure,1.25ATR)",score,ORB 15m breakout,282.39,14.12,56.48,338.87
dynamic_score,ORB,GBPUSD,M15,2026-01,2026-01-22 00:15:00,2026-01-22 02:15:00,BUY,1.34213,1.34164,6.0,1.34262,trail_stop,1.0,100,0.000508,0.1146,0.9648,"max(structure,0.80ATR)",score,ORB 15m breakout,338.87,16.94,16.94,355.82
dynamic_score,ORB,AUDUSD,M15,2026-01,2026-01-23 00:15:00,2026-01-23 01:30:00,BUY,0.68409,0.68386,6.0,0.68501,trail_stop,2.5,100,0.00023,0.0521,1.3036,"max(structure,0.80ATR)",score,ORB 15m breakout,355.82,17.79,44.48,400.29
dynamic_score,ORB,USDCAD,M15,2026-01,2026-01-23 00:15:00,2026-01-23 08:30:00,BUY,1.37903,1.378243,4.0,1.37903,trail_stop,0.5,95,0.00063,0.0729,2.5418,"max(structure,1.25ATR)",score,ORB 15m breakout,400.29,20.01,10.01,410.3
dynamic_score,ORB,USDCHF,M15,2026-01,2026-01-23 00:15:00,2026-01-23 04:45:00,BUY,0.78946,0.788948,5.0,0.789973,trail_stop,1.0,100,0.00041,0.0312,1.6833,"max(structure,1.25ATR)",score,ORB 15m breakout,410.3,20.52,20.52,430.82
dynamic_score,ORB,GBPUSD,M15,2026-01,2026-01-26 00:15:00,2026-01-26 01:00:00,SELL,1.36459,1.366877,5.0,1.366877,loss,-1.0,100,0.00183,0.8125,1.6164,"max(structure,1.25ATR)",score,ORB 15m breakout,430.82,21.54,-21.54,409.28
dynamic_score,ORB,USDCHF,M15,2026-01,2026-01-26 00:15:00,2026-01-26 01:45:00,BUY,0.77897,0.776745,5.0,0.776745,loss,-1.0,100,0.00178,0.9479,0.6124,"max(structure,1.25ATR)",score,ORB 15m breakout,409.28,20.46,-20.46,388.81
dynamic_score,ORB,AUDUSD,M15,2026-01,2026-01-26 00:30:00,2026-01-26 03:15:00,BUY,0.69155,0.69035,5.0,0.69155,trail_stop,0.5,100,0.00096,1.0,1.1247,"max(structure,1.25ATR)",score,ORB 15m breakout,388.81,19.44,9.72,398.53
dynamic_score,ORB,AUDUSD,M15,2026-01,2026-01-27 00:15:00,2026-01-27 01:15:00,SELL,0.69124,0.691702,5.0,0.69124,trail_stop,0.5,100,0.00037,0.0417,1.4758,"max(structure,1.25ATR)",score,ORB 15m breakout,398.53,19.93,9.96,408.5
dynamic_score,ORB,GBPUSD,M15,2026-01,2026-01-27 00:15:00,2026-01-27 01:00:00,BUY,1.36811,1.367173,5.0,1.367173,loss,-1.0,100,0.00075,0.0417,1.7617,"max(structure,1.25ATR)",score,ORB 15m breakout,408.5,20.42,-20.42,388.07
dynamic_score,ORB,USDCAD,M15,2026-01,2026-01-27 00:15:00,2026-01-27 00:30:00,SELL,1.3713,1.37168,6.0,1.37168,loss,-1.0,100,0.00038,0.5,1.2819,"max(structure,0.80ATR)",score,ORB 15m breakout,388.07,19.4,-19.4,368.67
dynamic_score,ORB,AUDUSD,M15,2026-01,2026-01-28 00:15:00,2026-01-28 00:45:00,BUY,0.69965,0.698845,6.0,0.70126,trail_stop,1.5,100,0.000805,0.625,0.8571,"max(structure,1.00ATR)",score,ORB 15m breakout,368.67,18.43,27.65,396.32
dynamic_score,ORB,GBPUSD,M15,2026-01,2026-01-28 00:15:00,2026-01-28 06:15:00,SELL,1.38139,1.383149,6.0,1.38139,trail_stop,0.5,100,0.001759,0.6146,0.7222,"max(structure,1.00ATR)",score,ORB 15m breakout,396.32,19.82,9.91,406.23
dynamic_score,ORB,NZDUSD,M15,2026-01,2026-01-28 00:15:00,2026-01-28 00:45:00,BUY,0.60281,0.602046,6.0,0.60281,trail_stop,0.5,100,0.000764,0.6875,0.6411,"max(structure,1.00ATR)",score,ORB 15m breakout,406.23,20.31,10.16,416.38
dynamic_score,ORB,AUDUSD,M15,2026-01,2026-01-29 00:15:00,2026-01-29 01:15:00,BUY,0.70441,0.70276,5.0,0.70276,loss,-1.0,100,0.00132,0.2812,1.9473,"max(structure,1.25ATR)",score,ORB 15m breakout,416.38,20.82,-20.82,395.56
dynamic_score,ORB,GBPUSD,M15,2026-01,2026-01-29 00:15:00,2026-01-29 01:00:00,BUY,1.38271,1.38101,5.0,1.38101,loss,-1.0,100,0.00136,0.1979,1.6315,"max(structure,1.25ATR)",score,ORB 15m breakout,395.56,19.78,-19.78,375.78
dynamic_score,ORB,NZDUSD,M15,2026-01,2026-01-29 00:15:00,2026-01-29 01:15:00,BUY,0.6064,0.6048,4.0,0.6048,loss,-1.0,95,0.00128,0.3438,2.4717,"max(structure,1.25ATR)",score,ORB 15m breakout,375.78,18.79,-18.79,356.99
dynamic_score,ORB,AUDUSD,M15,2026-01,2026-01-30 00:15:00,2026-01-30 01:00:00,SELL,0.70469,0.70525,6.0,0.70133,win,3.5,100,0.00056,0.0729,1.1512,"max(structure,0.80ATR)",score,ORB 15m breakout,356.99,17.85,62.47,419.47
dynamic_score,ORB,GBPUSD,M15,2026-01,2026-01-30 00:15:00,2026-01-30 01:15:00,SELL,1.38063,1.38138,6.0,1.37763,trail_stop,2.5,100,0.00075,0.1354,1.1589,"max(structure,0.80ATR)",score,ORB 15m breakout,419.47,20.97,52.43,471.9
dynamic_score,ORB,NZDUSD,M15,2026-01,2026-01-30 00:15:00,2026-01-30 01:15:00,SELL,0.60746,0.60791,6.0,0.60566,trail_stop,2.5,100,0.00045,0.1042,1.0227,"max(structure,0.80ATR)",score,ORB 15m breakout,471.9,23.6,58.99,530.89
dynamic_score,ORB,AUDUSD,M15,2026-02,2026-02-02 00:15:00,2026-02-02 04:00:00,BUY,0.69697,0.693682,4.0,0.693682,loss,-1.0,95,0.00263,0.5833,2.5748,"max(structure,1.25ATR)",score,ORB 15m breakout,530.89,26.54,-26.54,504.35
dynamic_score,ORB,NZDUSD,M15,2026-02,2026-02-02 00:15:00,2026-02-02 05:45:00,BUY,0.60299,0.600202,4.0,0.600202,loss,-1.0,95,0.00223,0.7604,2.5157,"max(structure,1.25ATR)",score,ORB 15m breakout,504.35,25.22,-25.22,479.13
dynamic_score,ORB,USDCAD,M15,2026-02,2026-02-02 00:15:00,2026-02-02 01:15:00,SELL,1.36145,1.364387,5.0,1.364387,loss,-1.0,100,0.00235,0.6667,1.7189,"max(structure,1.25ATR)",score,ORB 15m breakout,479.13,23.96,-23.96,455.17
dynamic_score,ORB,AUDUSD,M15,2026-02,2026-02-03 00:15:00,2026-02-03 01:00:00,BUY,0.696,0.69559,6.0,0.69641,trail_stop,1.0,100,0.00041,0.0521,1.1573,"max(structure,0.80ATR)",score,ORB 15m breakout,455.17,22.76,22.76,477.93
dynamic_score,ORB,GBPUSD,M15,2026-02,2026-02-03 00:15:00,2026-02-03 00:45:00,BUY,1.36743,1.36704,6.0,1.36743,trail_stop,0.5,100,0.000429,0.5,0.91,"max(structure,0.80ATR)",score,ORB 15m breakout,477.93,23.9,11.95,489.88
dynamic_score,ORB,NZDUSD,M15,2026-02,2026-02-03 00:15:00,2026-02-03 01:00:00,BUY,0.6015,0.60107,6.0,0.6015,trail_stop,0.5,100,0.00043,0.1042,1.1402,"max(structure,0.80ATR)",score,ORB 15m breakout,489.88,24.49,12.25,502.13
dynamic_score,ORB,AUDUSD,M15,2026-02,2026-02-04 00:15:00,2026-02-04 02:15:00,BUY,0.70225,0.701387,5.0,0.70225,trail_stop,0.5,100,0.00069,0.0312,1.4681,"max(structure,1.25ATR)",score,ORB 15m breakout,502.13,25.11,12.55,514.68
dynamic_score,ORB,GBPUSD,M15,2026-02,2026-02-04 00:15:00,2026-02-04 02:15:00,BUY,1.36971,1.36906,6.0,1.37036,trail_stop,1.0,100,0.00065,0.0312,1.2727,"max(structure,0.80ATR)",score,ORB 15m breakout,514.68,25.73,25.73,540.41
dynamic_score,ORB,NZDUSD,M15,2026-02,2026-02-04 00:15:00,2026-02-04 00:45:00,BUY,0.60403,0.60349,6.0,0.60349,loss,-1.0,100,0.00054,0.1458,1.0328,"max(structure,0.80ATR)",score,ORB 15m breakout,540.41,27.02,-27.02,513.39
dynamic_score,ORB,AUDUSD,M15,2026-02,2026-02-05 00:15:00,2026-02-05 01:15:00,BUY,0.69969,0.69929,6.0,0.70009,trail_stop,1.0,100,0.0004,0.0208,1.1523,"max(structure,0.80ATR)",score,ORB 15m breakout,513.39,25.67,25.67,539.06
dynamic_score,ORB,GBPUSD,M15,2026-02,2026-02-05 00:15:00,2026-02-05 01:15:00,BUY,1.36472,1.36435,6.0,1.36472,trail_stop,0.5,100,0.000462,0.5,0.7573,"max(structure,0.80ATR)",score,ORB 15m breakout,539.06,26.95,13.48,552.54
dynamic_score,ORB,NZDUSD,M15,2026-02,2026-02-05 00:15:00,2026-02-05 01:15:00,BUY,0.59995,0.5996,6.0,0.6003,trail_stop,1.0,100,0.00035,0.0312,1.3102,"max(structure,0.80ATR)",score,ORB 15m breakout,552.54,27.63,27.63,580.16
dynamic_score,ORB,AUDUSD,M15,2026-02,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,0.69015,0.691975,4.0,0.691975,loss,-1.0,95,0.00146,0.2292,2.6408,"max(structure,1.25ATR)",score,ORB 15m breakout,580.16,29.01,-29.01,551.16
dynamic_score,ORB,GBPUSD,M15,2026-02,2026-02-06 00:15:00,2026-02-06 00:45:00,SELL,1.35131,1.352735,5.0,1.352735,loss,-1.0,100,0.00114,0.2812,1.9068,"max(structure,1.25ATR)",score,ORB 15m breakout,551.16,27.56,-27.56,523.6
dynamic_score,ORB,USDCAD,M15,2026-02,2026-02-06 00:15:00,2026-02-06 00:30:00,BUY,1.37197,1.370883,5.0,1.370883,loss,-1.0,100,0.00087,0.1979,1.6549,"max(structure,1.25ATR)",score,ORB 15m breakout,523.6,26.18,-26.18,497.42
dynamic_score,ORB,AUDUSD,M15,2026-02,2026-02-09 00:15:00,2026-02-09 02:30:00,SELL,0.70285,0.703713,5.0,0.70285,trail_stop,0.5,100,0.00069,0.3333,1.3529,"max(structure,1.25ATR)",score,ORB 15m breakout,497.42,24.87,12.44,509.85
dynamic_score,ORB,NZDUSD,M15,2026-02,2026-02-09 00:15:00,2026-02-09 02:30:00,SELL,0.60257,0.603307,5.0,0.601833,trail_stop,1.0,100,0.00059,0.6042,1.3608,"max(structure,1.25ATR)",score,ORB 15m breakout,509.85,25.49,25.49,535.35
dynamic_score,ORB,USDCAD,M15,2026-02,2026-02-09 00:15:00,2026-02-09 06:00:00,BUY,1.36584,1.364828,5.0,1.364828,loss,-1.0,100,0.00081,0.8333,1.0967,"max(structure,1.25ATR)",score,ORB 15m breakout,535.35,26.77,-26.77,508.58
dynamic_score,ORB,GBPUSD,M15,2026-02,2026-02-10 00:15:00,2026-02-10 01:30:00,SELL,1.36774,1.36839,6.0,1.36839,loss,-1.0,100,0.00065,0.0417,1.3208,"max(structure,0.80ATR)",score,ORB 15m breakout,508.58,25.43,-25.43,483.15
dynamic_score,ORB,AUDUSD,M15,2026-02,2026-02-10 00:30:00,2026-02-10 01:45:00,SELL,0.70804,0.708653,5.0,0.708653,loss,-1.0,100,0.00049,0.1146,1.6814,"max(structure,1.25ATR)",score,ORB 15m breakout,483.15,24.16,-24.16,458.99
dynamic_score,ORB,NZDUSD,M15,2026-02,2026-02-10 00:30:00,2026-02-10 09:00:00,SELL,0.6047,0.605463,5.0,0.6047,trail_stop,0.5,100,0.00061,0.1562,1.9234,"max(structure,1.25ATR)",score,ORB 15m breakout,458.99,22.95,11.47,470.47
dynamic_score,ORB,AUDUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 01:30:00,BUY,0.70757,0.70726,6.0,0.70943,win,3.5,100,0.00031,0.5,1.1157,"max(structure,0.80ATR)",score,ORB 15m breakout,470.47,23.52,82.33,552.8
dynamic_score,ORB,GBPUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 01:00:00,BUY,1.36347,1.3631,6.0,1.36384,trail_stop,1.0,100,0.000426,0.5,0.8677,"max(structure,0.80ATR)",score,ORB 15m breakout,552.8,27.64,27.64,580.44
dynamic_score,ORB,NZDUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 01:30:00,BUY,0.60415,0.60393,6.0,0.60459,trail_stop,1.5,100,0.000246,0.5,0.8953,"max(structure,0.80ATR)",score,ORB 15m breakout,580.44,29.02,43.53,623.97
dynamic_score,LTA,AUDUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 03:45:00,BUY,0.71295,0.71184,3.0,0.71295,trail_stop,0.5,90,0.000374,0.1562,,"max(structure,0.80ATR)",score,Entry Model 3 - Confirmation of Internal Structure,623.97,31.2,15.6,639.57
dynamic_score,ORB,GBPUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 04:15:00,BUY,1.36254,1.361227,5.0,1.36254,trail_stop,0.5,100,0.00105,0.3021,1.9066,"max(structure,1.25ATR)",score,ORB 15m breakout,639.57,31.98,15.99,655.56
dynamic_score,ORB,NZDUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 02:15:00,BUY,0.60479,0.60439,6.0,0.60559,trail_stop,1.5,100,0.0004,0.1667,1.2815,"max(structure,0.80ATR)",score,ORB 15m breakout,655.56,32.78,49.17,704.73
