policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
fixed_current,ORB,BTCUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-26 00:30:00,BUY,77226.12,76999.4,6.0,76999.4,loss,-1.0001,100,226.72,0.0001,1400.0,0.5208,1.6346,structure,static,ORB 15m breakout,300.0,15.0,-15.0,285.0
fixed_current,ORB,US30,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:30:00,SELL,50971.1,51006.5,6.0,51006.5,loss,-1.065,100,51.157143,0.065,23.0,0.6771,0.692,structure,static,ORB 15m breakout,285.0,14.25,-15.18,269.82
fixed_current,LTA,BTCUSD,M15,2026-05,2026-05-26 23:00:00,2026-05-27 03:45:00,BUY,75782.42,75526.35579,6.0,75526.35579,loss,-1.0001,91,160.161429,0.0001,1400.0,0.3333,,structure,static,Entry Model 3 - Confirmation of Internal Structure,269.82,13.49,-13.49,256.33
fixed_current,ORB,XAUUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:30:00,SELL,4507.728,4513.612,6.0,4513.612,loss,-1.0005,100,6.152857,0.0005,280.0,0.3229,0.9563,structure,static,ORB 15m breakout,256.33,12.82,-12.82,243.51
fixed_current,LTA,XAUUSD,M15,2026-05,2026-05-27 03:00:00,2026-05-27 03:45:00,BUY,4509.021,4496.84725,6.0,4496.84725,loss,-1.0002,99,7.158357,0.0002,280.0,0.3542,,structure,static,Entry Model 3 - Confirmation of Internal Structure,243.51,12.18,-12.18,231.33
fixed_current,LTA,XAUUSD,M30,2026-05,2026-05-27 04:30:00,2026-05-27 05:30:00,BUY,4510.088,4494.0844,6.0,4494.0844,loss,-1.0002,97,11.004,0.0002,280.0,0.6979,,structure,static,Entry Model 3 - Confirmation of Internal Structure,231.33,11.57,-11.57,219.76
fixed_current,ORB,XAGUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,74.576,74.694,6.0,74.576,trail_stop,0.4975,100,0.139786,0.0025,30.0,0.0104,0.8441,structure,static,ORB 15m breakout,219.76,10.99,5.47,225.23
fixed_current,ORB,XAUUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,4451.578,4457.516,6.0,4451.578,trail_stop,0.4995,100,5.938,0.0005,280.0,0.0625,1.1814,structure,static,ORB 15m breakout,225.23,11.26,5.63,230.85
fixed_current,LTA,XAGUSD,M15,2026-05,2026-05-28 01:00:00,2026-05-28 05:30:00,SELL,73.987,74.98919,6.0,72.98481,trail_stop,0.9997,91,0.241286,0.0003,30.0,0.3333,,structure,static,Entry Model 3 - Confirmation of Internal Structure,230.85,11.54,11.54,242.39
fixed_current,LTA,BTCUSD,M15,2026-05,2026-05-28 01:15:00,2026-05-28 07:15:00,SELL,74160.29,74496.20143,6.0,73152.55571,trail_stop,2.0,97,234.942857,0.0,1400.0,0.6875,,structure,static,Entry Model 2 - Internal Swing Confirmation,242.39,12.12,24.24,266.63
fixed_current,LTA,US30,M30,2026-05,2026-05-28 05:30:00,2026-05-28 10:30:00,BUY,50679.2,50572.68714,6.0,50572.68714,loss,-1.0197,97,48.085714,0.0197,21.0,0.4062,,structure,static,Entry Model 1 - Double Wick Confirmation,266.63,13.33,-13.59,253.04
fixed_current,ORB,BTCUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,73492.12,73375.91,6.0,73492.12,trail_stop,0.4999,100,175.507143,0.0001,1400.0,0.2083,0.6621,structure,static,ORB 15m breakout,253.04,12.65,6.32,259.36
fixed_current,ORB,XAGUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,75.727,75.565,6.0,75.565,loss,-1.0019,100,0.162,0.0019,30.0,0.5,1.3027,structure,static,ORB 15m breakout,259.36,12.97,-12.99,246.37
fixed_current,ORB,BTCUSD,M15,2026-05,2026-05-29 23:15:00,2026-05-30 00:00:00,SELL,73272.88,73417.77,6.0,73417.77,loss,-1.0001,100,191.052143,0.0001,1400.0,0.5208,0.7584,structure,static,ORB 15m breakout,246.37,12.32,-12.32,234.05
fixed_current,LTA,BTCUSD,M15,2026-05,2026-05-30 05:00:00,2026-05-31 02:30:00,BUY,73411.34,73064.21068,6.0,73758.46932,trail_stop,1.0,91,135.062143,0.0,1400.0,0.2396,,structure,static,Entry Model 3 - Confirmation of Internal Structure,234.05,11.7,11.7,245.75
fixed_current,LTA,BTCUSD,M30,2026-05,2026-05-31 23:00:00,2026-06-01 02:30:00,SELL,73728.6,74137.03346,6.0,73728.6,trail_stop,0.5,91,198.756429,0.0,1400.0,0.9271,,structure,static,Entry Model 1 - Double Wick Confirmation,245.75,12.29,6.14,251.89
fixed_current,ORB,US30,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:15:00,BUY,51099.5,51072.9,6.0,51126.1,trail_stop,0.9135,100,46.864286,0.0865,23.0,0.6354,0.5676,structure,static,ORB 15m breakout,251.89,12.59,11.51,263.4
fixed_current,ORB,XAGUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 01:00:00,BUY,75.304,75.035,6.0,75.304,trail_stop,0.4989,100,0.269,0.0011,30.0,0.2396,1.1685,structure,static,ORB 15m breakout,263.4,13.17,6.57,269.97
fixed_current,ORB,XAUUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 01:00:00,BUY,4543.22,4534.929,6.0,4534.929,loss,-1.0003,100,8.291,0.0003,280.0,0.3021,1.1962,structure,static,ORB 15m breakout,269.97,13.5,-13.5,256.47
fixed_current,LTA,US30,M15,2026-06,2026-06-01 03:45:00,2026-06-01 08:15:00,SELL,51104.7,51160.56464,6.0,51160.56464,loss,-1.0376,98,25.764286,0.0376,21.0,0.2188,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,256.47,12.82,-13.31,243.16
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-01 05:15:00,2026-06-01 13:00:00,BUY,75.765,75.13667,6.0,75.13667,loss,-1.0005,90,0.2755,0.0005,30.0,0.4271,,structure,static,Entry Model 2 - Internal Swing Confirmation,243.16,12.16,-12.16,231.0
fixed_current,ORB,XAGUSD,M15,2026-06,2026-06-01 23:15:00,2026-06-01 23:45:00,BUY,74.995,74.867,6.0,74.995,trail_stop,0.4977,100,0.128,0.0023,30.0,0.0312,1.009,structure,static,ORB 15m breakout,231.0,11.55,5.75,236.75
fixed_current,ORB,XAUUSD,M15,2026-06,2026-06-01 23:15:00,2026-06-01 23:30:00,BUY,4487.733,4481.712,6.0,4481.712,loss,-1.0005,100,6.021,0.0005,280.0,0.0521,1.6344,structure,static,ORB 15m breakout,236.75,11.84,-11.84,224.9
fixed_current,LTA,XAUUSD,M15,2026-06,2026-06-02 00:15:00,2026-06-02 01:00:00,BUY,4493.814,4475.70217,6.0,4475.70217,loss,-1.0002,98,5.4255,0.0002,280.0,0.125,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,224.9,11.25,-11.25,213.66
fixed_current,LTA,XAGUSD,M30,2026-06,2026-06-02 01:00:00,2026-06-02 01:30:00,BUY,75.704,74.65125,6.0,74.65125,loss,-1.0003,94,0.325,0.0003,30.0,0.1354,,structure,static,Entry Model 2 - Internal Swing Confirmation,213.66,10.68,-10.69,202.97
fixed_current,ORB,US30,M15,2026-06,2026-06-02 23:15:00,2026-06-02 23:30:00,SELL,51335.0,51382.6,6.0,51335.0,trail_stop,0.4517,100,47.6,0.0483,23.0,0.6042,1.3924,structure,static,ORB 15m breakout,202.97,10.15,4.58,207.55
fixed_current,ORB,XAGUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:15:00,SELL,74.601,75.001,6.0,75.001,loss,-1.0008,95,0.4,0.0007,30.0,0.1042,2.2108,structure,static,ORB 15m breakout,207.55,10.38,-10.39,197.17
fixed_current,ORB,XAUUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:30:00,SELL,4474.231,4488.57,6.0,4488.57,loss,-1.0002,95,14.339,0.0002,280.0,0.1875,2.888,structure,static,ORB 15m breakout,197.17,9.86,-9.86,187.31
fixed_current,ORB,BTCUSD,M15,2026-06,2026-06-03 23:15:00,2026-06-04 02:15:00,SELL,64308.05,64897.58,6.0,61949.93,trail_stop,2.5,100,589.53,0.0,1400.0,0.7604,1.4632,structure,static,ORB 15m breakout,187.31,9.37,23.41,210.72
fixed_current,ORB,US30,M15,2026-06,2026-06-03 23:15:00,2026-06-04 00:30:00,SELL,50788.1,50833.6,6.0,50833.6,loss,-1.0462,100,52.757143,0.0462,21.0,0.6875,0.8624,structure,static,ORB 15m breakout,210.72,10.54,-11.02,199.7
fixed_current,ORB,XAUUSD,M15,2026-06,2026-06-03 23:15:00,2026-06-04 00:00:00,BUY,4450.354,4445.389,6.0,4455.319,trail_stop,0.9994,100,7.073786,0.0006,280.0,0.3021,0.7019,structure,static,ORB 15m breakout,199.7,9.98,9.98,209.68
fixed_current,ORB,XAGUSD,M15,2026-06,2026-06-03 23:30:00,2026-06-04 00:00:00,BUY,73.199,73.006,6.0,73.199,trail_stop,0.4984,100,0.226571,0.0016,30.0,0.2188,0.8518,structure,static,ORB 15m breakout,209.68,10.48,5.23,214.9
fixed_current,LTA,US30,M15,2026-06,2026-06-04 01:30:00,2026-06-04 01:45:00,BUY,50806.2,50769.49893,6.0,50769.49893,loss,-1.0572,91,38.007143,0.0572,21.0,0.5,,structure,static,Entry Model 2 - Internal Swing Confirmation,214.9,10.75,-11.36,203.54
fixed_current,LTA,XAGUSD,M30,2026-06,2026-06-04 01:30:00,2026-06-04 04:30:00,SELL,73.097,73.86732,6.0,73.86732,loss,-1.0004,93,0.402143,0.0004,30.0,0.4792,,structure,static,Entry Model 1 - Double Wick Confirmation,203.54,10.18,-10.18,193.36
fixed_current,LTA,EURUSD,M30,2026-06,2026-06-04 05:00:00,2026-06-04 06:30:00,SELL,1.16054,1.16136,6.0,1.16136,loss,-1.0976,97,0.000581,0.0976,8.0,0.5417,,structure,static,Entry Model 1 - Double Wick Confirmation,193.36,9.67,-10.61,182.75
fixed_current,LTA,US30,M15,2026-06,2026-06-04 05:15:00,2026-06-04 06:00:00,SELL,50763.8,50811.70893,6.0,50811.70893,loss,-1.0438,100,27.392857,0.0438,21.0,0.2292,,structure,static,Entry Model 1 - Double Wick Confirmation,182.75,9.14,-9.54,173.21
fixed_current,ORB,BTCUSD,M15,2026-06,2026-06-04 23:15:00,2026-06-04 23:45:00,SELL,63532.98,63781.17,6.0,63781.17,loss,-1.0,100,324.613571,0.0,1008.0,0.0104,0.7646,structure,static,ORB 15m breakout,173.21,8.66,-8.66,164.55
