policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_capped,ORB,BTCUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-26 00:30:00,BUY,77226.12,76999.4,3.0,76999.4,loss,-1.0001,100,226.72,0.0001,1400.0,0.5208,1.6346,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,300.0,15.0,-15.0,285.0
dynamic_capped,ORB,US30,M15,2026-05,2026-05-25 23:15:00,2026-05-26 00:30:00,SELL,50971.1,51014.583571,5.0,50971.1,trail_stop,0.4471,100,51.157143,0.0529,23.0,0.6771,0.692,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,285.0,14.25,6.37,291.37
dynamic_capped,LTA,BTCUSD,M15,2026-05,2026-05-26 23:00:00,2026-05-27 03:45:00,BUY,75782.42,75526.35579,4.0,75526.35579,loss,-1.0001,91,160.161429,0.0001,1400.0,0.3333,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,291.37,14.57,-14.57,276.8
dynamic_capped,ORB,US30,M15,2026-05,2026-05-26 23:15:00,2026-05-27 00:15:00,BUY,50530.7,50500.015,4.0,50561.385,trail_stop,0.9316,95,36.1,0.0684,21.0,0.2083,0.4875,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,276.8,13.84,12.89,289.69
dynamic_capped,ORB,XAUUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:30:00,SELL,4507.728,4513.612,5.0,4513.612,loss,-1.0005,100,6.152857,0.0005,280.0,0.3229,0.9563,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,289.69,14.48,-14.49,275.2
dynamic_capped,LTA,XAUUSD,M15,2026-05,2026-05-27 03:00:00,2026-05-27 03:45:00,BUY,4509.021,4496.84725,5.0,4496.84725,loss,-1.0002,99,7.158357,0.0002,280.0,0.3542,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,275.2,13.76,-13.76,261.44
dynamic_capped,LTA,XAUUSD,M30,2026-05,2026-05-27 04:30:00,2026-05-27 05:30:00,BUY,4510.088,4494.0844,4.0,4494.0844,loss,-1.0002,97,11.004,0.0002,280.0,0.6979,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,261.44,13.07,-13.07,248.36
dynamic_capped,ORB,XAGUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,74.576,74.694818,5.0,74.576,trail_stop,0.4975,100,0.139786,0.0025,30.0,0.0104,0.8441,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,248.36,12.42,6.18,254.54
dynamic_capped,ORB,XAUUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,4451.578,4457.516,5.0,4451.578,trail_stop,0.4995,100,5.938,0.0005,280.0,0.0625,1.1814,"min(max(structure,0.85ATR),2.2ATR)",balanced,ORB 15m breakout,254.54,12.73,6.36,260.9
dynamic_capped,LTA,XAGUSD,M15,2026-05,2026-05-28 01:00:00,2026-05-28 05:00:00,SELL,73.987,74.538204,4.0,71.782182,win,2.4995,91,0.241286,0.0005,30.0,0.3333,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,260.9,13.04,32.61,293.5
