deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2026.03.05 00:00:00,1772668800000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2026.03.05 03:00:00,1772679600275,XAUUSD,2,91330002,0,0,3,0.01,5192.333,0.0,-0.06,0.0,0.0,3WG|2
3,2026.03.05 06:09:38,1772690978796,XAUUSD,2,91330002,1,1,4,0.01,5135.93,-56.4,0.0,0.0,0.0,sl 5136.084
4,2026.03.05 14:00:00,1772719200131,XAUUSD,4,91330002,1,0,3,0.01,5117.988,0.0,-0.06,0.0,0.0,3WG|2
5,2026.03.06 09:00:00,1772787600127,XAUUSD,5,91330001,1,0,3,0.01,5108.764,0.0,-0.06,0.0,0.0,3WG|1
6,2026.03.06 15:02:52,1772809372031,XAUUSD,5,91330001,0,1,4,0.01,5156.947,-48.19,0.0,0.0,0.0,sl 5156.911
7,2026.03.06 15:27:02,1772810822497,XAUUSD,4,91330002,0,1,4,0.01,5171.235,-53.25,0.0,0.0,0.0,sl 5171.202
8,2026.03.06 17:00:00,1772816400090,XAUUSD,8,91330002,0,0,3,0.01,5140.275,0.0,-0.06,0.0,0.0,3WG|2
9,2026.03.08 23:35:16,1773012916537,XAUUSD,8,91330002,1,1,4,0.01,5085.007,-55.27,0.0,-0.53,0.0,sl 5085.049
10,2026.03.09 01:00:00,1773018000091,XAUUSD,10,91330002,1,0,3,0.01,5049.901,0.0,-0.06,0.0,0.0,3WG|2
11,2026.03.09 05:47:25,1773035245503,XAUUSD,10,91330002,0,1,4,0.01,5131.981,-82.08,0.0,0.0,0.0,sl 5131.974
12,2026.03.09 20:00:00,1773086400086,XAUUSD,12,91330002,0,0,3,0.01,5141.368,0.0,-0.06,0.0,0.0,3WG|2
13,2026.03.10 02:00:00,1773108000259,XAUUSD,13,91330003,0,0,3,0.01,5184.348,0.0,-0.06,0.0,0.0,3WG|3
14,2026.03.12 00:01:11,1773273671398,XAUUSD,13,91330003,1,1,4,0.01,5126.215,-58.13,0.0,-2.13,0.0,sl 5126.388
15,2026.03.12 19:03:24,1773342204933,XAUUSD,12,91330002,1,1,4,0.01,5083.506,-57.86,0.0,-2.66,0.0,sl 5083.867
16,2026.03.13 15:00:00,1773414000042,XAUUSD,16,91330003,1,0,3,0.01,5041.96,0.0,-0.06,0.0,0.0,3WG|3
17,2026.03.17 04:00:00,1773720000825,XAUUSD,17,91330002,0,0,3,0.01,5027.554,0.0,-0.06,0.0,0.0,3WG|2
18,2026.03.17 15:36:38,1773761798081,XAUUSD,17,91330002,1,1,4,0.01,4985.018,-42.53,0.0,0.0,0.0,sl 4985.047
19,2026.03.18 11:06:30,1773831990063,XAUUSD,16,91330003,0,1,5,0.01,4953.012,88.95,0.0,0.0,0.0,tp 4953.120
20,2026.03.18 12:00:00,1773835200190,XAUUSD,20,91330003,1,0,3,0.01,4930.355,0.0,-0.06,0.0,0.0,3WG|3
21,2026.03.18 13:01:28,1773838888067,XAUUSD,20,91330003,0,1,5,0.01,4853.797,76.56,0.0,0.0,0.0,tp 4853.972
22,2026.03.19 07:00:00,1773903600111,XAUUSD,22,91330003,1,0,3,0.01,4763.8,0.0,-0.06,0.0,0.0,3WG|3
23,2026.03.19 12:01:48,1773921708711,XAUUSD,22,91330003,0,1,5,0.01,4643.052,120.75,0.0,0.0,0.0,tp 4643.238
24,2026.03.19 13:00:00,1773925200044,XAUUSD,24,91330003,1,0,3,0.01,4574.647,0.0,-0.06,0.0,0.0,3WG|3
25,2026.03.19 19:11:59,1773947519695,XAUUSD,24,91330003,0,1,4,0.01,4660.629,-85.98,0.0,0.0,0.0,sl 4660.501
26,2026.03.20 07:00:00,1773990000097,XAUUSD,26,91330001,1,0,3,0.01,4669.06,0.0,-0.06,0.0,0.0,3WG|1
27,2026.03.20 15:00:00,1774018800004,XAUUSD,27,91330003,1,0,3,0.01,4564.241,0.0,-0.06,0.0,0.0,3WG|3
28,2026.03.20 18:43:51,1774032231173,XAUUSD,26,91330001,0,1,5,0.01,4527.243,141.82,0.0,0.0,0.0,tp 4527.282
29,2026.03.23 00:35:10,1774226110800,XAUUSD,27,91330003,0,1,5,0.01,4392.531,171.71,0.0,0.0,0.0,tp 4392.541
30,2026.03.23 01:00:00,1774227600091,XAUUSD,30,91330003,1,0,3,0.01,4354.404,0.0,-0.06,0.0,0.0,3WG|3
31,2026.03.23 07:20:02,1774250402882,XAUUSD,30,91330003,0,1,5,0.01,4112.721,241.68,0.0,0.0,0.0,tp 4112.758
32,2026.03.23 16:00:00,1774281600083,XAUUSD,32,91330001,1,0,3,0.01,4363.647,0.0,-0.06,0.0,0.0,3WG|1
33,2026.03.24 00:00:00,1774310400077,XAUUSD,33,91330002,0,0,3,0.01,4441.214,0.0,-0.06,0.0,0.0,3WG|2
34,2026.03.24 22:00:48,1774389648693,XAUUSD,34,91330003,0,0,3,0.01,4479.93,0.0,-0.06,0.0,0.0,3WG|3
35,2026.03.25 00:00:06,1774396806837,XAUUSD,32,91330001,0,1,4,0.01,4552.984,-189.33,0.0,0.0,0.0,sl 4552.970
36,2026.03.26 16:22:38,1774542158138,XAUUSD,34,91330003,1,1,4,0.01,4392.36,-87.57,0.0,-2.13,0.0,sl 4392.373
37,2026.03.26 17:00:00,1774544400099,XAUUSD,37,91330003,1,0,3,0.01,4389.41,0.0,-0.06,0.0,0.0,3WG|3
38,2026.03.27 05:37:04,1774589824145,XAUUSD,37,91330003,0,1,4,0.01,4467.507,-78.1,0.0,0.0,0.0,sl 4467.384
39,2026.03.27 09:00:00,1774602000039,XAUUSD,39,91330001,1,0,3,0.01,4424.329,0.0,-0.06,0.0,0.0,3WG|1
40,2026.03.27 14:51:23,1774623083753,XAUUSD,39,91330001,0,1,4,0.01,4488.526,-64.2,0.0,0.0,0.0,sl 4488.487
41,2026.03.27 15:00:00,1774623600018,XAUUSD,41,91330003,0,0,3,0.01,4509.747,0.0,-0.06,0.0,0.0,3WG|3
42,2026.03.29 23:35:52,1774827352354,XAUUSD,41,91330003,1,1,4,0.01,4449.252,-60.5,0.0,-0.53,0.0,sl 4449.259
43,2026.03.30 12:00:00,1774872000111,XAUUSD,43,91330003,0,0,3,0.01,4559.634,0.0,-0.06,0.0,0.0,3WG|3
44,2026.03.30 19:01:23,1774897283304,XAUUSD,43,91330003,1,1,4,0.01,4495.177,-64.45,0.0,0.0,0.0,sl 4495.185
45,2026.03.31 02:00:00,1774922400135,XAUUSD,45,91330003,0,0,3,0.01,4605.163,0.0,-0.06,0.0,0.0,3WG|3
46,2026.03.31 10:40:14,1774953614620,XAUUSD,45,91330003,1,1,4,0.01,4529.464,-75.7,0.0,0.0,0.0,sl 4529.510
47,2026.03.31 17:00:00,1774976400021,XAUUSD,47,91330003,0,0,3,0.01,4638.506,0.0,-0.06,0.0,0.0,3WG|3
48,2026.04.01 11:39:21,1775043561790,XAUUSD,47,91330003,1,1,5,0.01,4755.702,117.19,0.0,-0.53,0.0,tp 4755.621
49,2026.04.01 11:42:33,1775043753475,XAUUSD,33,91330002,1,1,5,0.01,4759.188,317.98,0.0,-4.25,0.0,tp 4759.134
50,2026.04.02 05:00:00,1775106000399,XAUUSD,50,91330002,1,0,3,0.01,4672.613,0.0,-0.06,0.0,0.0,3WG|2
51,2026.04.02 06:00:00,1775109600098,XAUUSD,51,91330003,1,0,3,0.01,4594.255,0.0,-0.06,0.0,0.0,3WG|3
52,2026.04.02 14:24:06,1775139846911,XAUUSD,51,91330003,0,1,4,0.01,4672.537,-78.28,0.0,0.0,0.0,sl 4672.429
53,2026.04.02 15:00:00,1775142000029,XAUUSD,53,91330001,0,0,3,0.01,4681.743,0.0,-0.06,0.0,0.0,3WG|1
54,2026.04.07 02:00:00,1775527200153,XAUUSD,54,91330003,1,0,3,0.01,4626.89,0.0,-0.06,0.0,0.0,3WG|3
