deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2025.09.05 00:00:00,1757030400000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2025.09.05 13:00:00,1757077200001,XAUUSD,2,91330003,0,0,3,0.02,3580.334,0.0,-0.11,0.0,0.0,3WG|3
3,2025.09.08 10:14:16,1757326456343,XAUUSD,2,91330003,1,1,5,0.02,3619.011,77.35,0.0,-1.07,0.0,tp 3618.984
4,2025.09.08 14:00:00,1757340000001,XAUUSD,4,91330003,0,0,3,0.02,3633.509,0.0,-0.11,0.0,0.0,3WG|3
5,2025.09.09 14:00:38,1757426438499,XAUUSD,4,91330003,1,1,5,0.02,3673.417,79.81,0.0,-1.07,0.0,tp 3673.411
6,2025.09.09 22:02:00,1757455320001,XAUUSD,6,91330002,1,0,3,0.02,3625.208,0.0,-0.11,0.0,0.0,3WG|2
7,2025.09.10 09:36:15,1757496975068,XAUUSD,6,91330002,0,1,4,0.02,3649.28,-48.14,0.0,0.0,0.0,sl 3649.277
8,2025.09.10 23:00:00,1757545200001,XAUUSD,8,91330002,1,0,3,0.02,3640.001,0.0,-0.11,0.0,0.0,3WG|2
9,2025.09.11 10:00:00,1757584800001,XAUUSD,9,91330003,1,0,3,0.02,3621.959,0.0,-0.11,0.0,0.0,3WG|3
10,2025.09.11 12:32:38,1757593958926,XAUUSD,9,91330003,0,1,4,0.02,3638.859,-33.8,0.0,0.0,0.0,sl 3638.815
11,2025.09.15 01:00:00,1757898000001,XAUUSD,11,91330003,1,0,3,0.03,3633.512,0.0,-0.17,0.0,0.0,3WG|3
12,2025.09.15 03:51:13,1757908273246,XAUUSD,11,91330003,0,1,4,0.03,3646.096,-37.75,0.0,0.0,0.0,sl 3646.069
13,2025.09.15 13:37:19,1757943439714,XAUUSD,8,91330002,0,1,4,0.02,3657.403,-34.81,0.0,0.0,0.0,sl 3657.382
14,2025.09.15 14:00:00,1757944800001,XAUUSD,14,91330003,0,0,3,0.02,3657.264,0.0,-0.11,0.0,0.0,3WG|3
15,2025.09.16 06:48:05,1758005285165,XAUUSD,14,91330003,1,1,5,0.02,3692.665,70.8,0.0,-1.07,0.0,tp 3692.650
16,2025.09.16 09:00:00,1758013200001,XAUUSD,16,91330003,0,0,3,0.03,3694.397,0.0,-0.17,0.0,0.0,3WG|3
17,2025.09.16 15:33:40,1758036820265,XAUUSD,16,91330003,1,1,4,0.03,3679.77,-43.88,0.0,0.0,0.0,sl 3679.783
18,2025.09.17 05:00:00,1758085200001,XAUUSD,18,91330002,1,0,3,0.03,3680.86,0.0,-0.17,0.0,0.0,3WG|2
19,2025.09.17 08:00:00,1758096000001,XAUUSD,19,91330003,1,0,3,0.03,3667.235,0.0,-0.17,0.0,0.0,3WG|3
20,2025.09.17 13:34:38,1758116078675,XAUUSD,19,91330003,0,1,4,0.03,3680.05,-38.44,0.0,0.0,0.0,sl 3680.022
21,2025.09.17 18:00:04,1758132004800,XAUUSD,18,91330002,0,1,4,0.03,3694.228,-40.1,0.0,0.0,0.0,sl 3694.125
22,2025.09.17 19:00:00,1758135600001,XAUUSD,22,91330002,1,0,3,0.02,3650.461,0.0,-0.11,0.0,0.0,3WG|2
23,2025.09.17 19:00:00,1758135600002,XAUUSD,23,91330003,1,0,3,0.02,3650.461,0.0,-0.11,0.0,0.0,3WG|3
24,2025.09.19 15:23:31,1758295411505,XAUUSD,22,91330002,0,1,4,0.02,3675.483,-50.05,0.0,0.0,0.0,sl 3675.475
25,2025.09.19 15:23:31,1758295411505,XAUUSD,23,91330003,0,1,4,0.02,3675.483,-50.05,0.0,0.0,0.0,sl 3675.475
26,2025.09.22 07:00:00,1758524400001,XAUUSD,26,91330003,0,0,3,0.02,3714.451,0.0,-0.11,0.0,0.0,3WG|3
27,2025.09.22 19:01:38,1758567698139,XAUUSD,26,91330003,1,1,5,0.02,3748.576,68.25,0.0,0.0,0.0,tp 3748.557
28,2025.09.23 02:00:00,1758592800001,XAUUSD,28,91330003,0,0,3,0.02,3754.732,0.0,-0.11,0.0,0.0,3WG|3
29,2025.09.23 02:56:04,1758596164915,XAUUSD,28,91330003,1,1,4,0.02,3737.318,-34.82,0.0,0.0,0.0,sl 3737.320
30,2025.09.23 09:00:00,1758618000001,XAUUSD,30,91330003,0,0,3,0.02,3774.398,0.0,-0.11,0.0,0.0,3WG|3
31,2025.09.23 19:15:39,1758654939148,XAUUSD,30,91330003,1,1,4,0.02,3754.98,-38.84,0.0,0.0,0.0,sl 3754.983
32,2025.09.24 15:00:00,1758726000001,XAUUSD,32,91330002,1,0,3,0.02,3752.847,0.0,-0.11,0.0,0.0,3WG|2
33,2025.09.24 16:00:00,1758729600001,XAUUSD,33,91330003,1,0,3,0.02,3741.159,0.0,-0.11,0.0,0.0,3WG|3
34,2025.09.26 13:08:39,1758892119431,XAUUSD,33,91330003,0,1,4,0.02,3761.934,-41.55,0.0,0.0,0.0,sl 3761.927
35,2025.09.26 14:00:00,1758895200001,XAUUSD,35,91330003,0,0,3,0.02,3761.963,0.0,-0.11,0.0,0.0,3WG|3
36,2025.09.26 14:09:31,1758895771777,XAUUSD,32,91330002,0,1,4,0.02,3773.613,-41.54,0.0,0.0,0.0,sl 3773.602
37,2025.09.29 04:32:37,1759120357826,XAUUSD,35,91330003,1,1,5,0.02,3801.387,78.84,0.0,-1.07,0.0,tp 3801.357
38,2025.09.30 04:00:00,1759204800001,XAUUSD,38,91330003,0,0,3,0.02,3864.848,0.0,-0.11,0.0,0.0,3WG|3
39,2025.09.30 07:52:42,1759218762240,XAUUSD,38,91330003,1,1,4,0.02,3843.842,-42.02,0.0,0.0,0.0,sl 3843.876
40,2025.09.30 10:00:00,1759226400001,XAUUSD,40,91330003,1,0,3,0.02,3798.829,0.0,-0.11,0.0,0.0,3WG|3
41,2025.09.30 12:00:00,1759233600001,XAUUSD,41,91330002,1,0,3,0.01,3815.208,0.0,-0.06,0.0,0.0,3WG|2
42,2025.09.30 13:47:28,1759240048342,XAUUSD,40,91330003,0,1,4,0.02,3827.092,-56.52,0.0,0.0,0.0,sl 3827.092
43,2025.09.30 14:13:29,1759241609137,XAUUSD,41,91330002,0,1,4,0.01,3845.817,-30.61,0.0,0.0,0.0,sl 3845.809
44,2025.09.30 15:00:00,1759244400001,XAUUSD,44,91330001,0,0,3,0.01,3854.147,0.0,-0.06,0.0,0.0,3WG|1
45,2025.09.30 15:00:00,1759244400002,XAUUSD,45,91330002,0,0,3,0.01,3854.147,0.0,-0.06,0.0,0.0,3WG|2
46,2025.10.01 08:00:00,1759305600001,XAUUSD,46,91330003,0,0,3,0.02,3879.354,0.0,-0.11,0.0,0.0,3WG|3
47,2025.10.01 14:48:04,1759330084911,XAUUSD,46,91330003,1,1,4,0.02,3859.047,-40.62,0.0,0.0,0.0,sl 3859.066
48,2025.10.02 15:00:00,1759417200001,XAUUSD,48,91330003,1,0,3,0.02,3839.91,0.0,-0.11,0.0,0.0,3WG|3
49,2025.10.03 10:41:36,1759488096382,XAUUSD,48,91330003,0,1,4,0.02,3866.728,-53.64,0.0,0.0,0.0,sl 3866.692
50,2025.10.03 13:00:00,1759496400001,XAUUSD,50,91330003,0,0,3,0.02,3874.014,0.0,-0.11,0.0,0.0,3WG|3
51,2025.10.05 23:04:27,1759705467604,XAUUSD,50,91330003,1,1,5,0.02,3913.973,79.92,0.0,-1.07,0.0,tp 3913.958
52,2025.10.06 00:00:00,1759708800001,XAUUSD,52,91330003,0,0,3,0.02,3909.604,0.0,-0.11,0.0,0.0,3WG|3
53,2025.10.06 03:41:40,1759722100396,XAUUSD,44,91330001,1,1,5,0.01,3927.462,73.31,0.0,-3.19,0.0,tp 3927.445
54,2025.10.06 03:41:40,1759722100396,XAUUSD,45,91330002,1,1,5,0.01,3927.462,73.31,0.0,-3.19,0.0,tp 3927.445
55,2025.10.06 15:55:21,1759766121372,XAUUSD,52,91330003,1,1,5,0.02,3960.721,102.23,0.0,0.0,0.0,tp 3960.698
56,2025.10.07 10:00:00,1759831200001,XAUUSD,56,91330001,0,0,3,0.02,3955.206,0.0,-0.11,0.0,0.0,3WG|1
57,2025.10.08 02:10:39,1759889439402,XAUUSD,56,91330001,1,1,5,0.02,4001.299,92.19,0.0,-1.07,0.0,tp 4001.296
58,2025.10.08 10:00:00,1759917600001,XAUUSD,58,91330003,0,0,3,0.02,4049.321,0.0,-0.11,0.0,0.0,3WG|3
59,2025.10.08 13:36:39,1759930599269,XAUUSD,58,91330003,1,1,4,0.02,4028.185,-42.27,0.0,0.0,0.0,sl 4028.188
60,2025.10.09 05:00:00,1759986000001,XAUUSD,60,91330001,0,0,3,0.01,4039.154,0.0,-0.06,0.0,0.0,3WG|1
61,2025.10.09 14:30:14,1760020214603,XAUUSD,60,91330001,1,1,4,0.01,4004.47,-34.68,0.0,0.0,0.0,sl 4004.473
62,2025.10.09 16:00:00,1760025600001,XAUUSD,62,91330002,1,0,3,0.01,4014.661,0.0,-0.06,0.0,0.0,3WG|2
63,2025.10.09 17:00:00,1760029200001,XAUUSD,63,91330003,1,0,3,0.01,3969.001,0.0,-0.06,0.0,0.0,3WG|3
64,2025.10.09 17:16:15,1760030175762,XAUUSD,62,91330002,0,1,5,0.01,3950.122,64.54,0.0,0.0,0.0,tp 3950.135
65,2025.10.10 09:47:15,1760089635494,XAUUSD,63,91330003,0,1,4,0.01,4006.836,-37.84,0.0,0.0,0.0,sl 4006.825
66,2025.10.10 19:00:00,1760122800001,XAUUSD,66,91330002,0,0,3,0.01,3999.048,0.0,-0.06,0.0,0.0,3WG|2
67,2025.10.12 23:00:00,1760310000001,XAUUSD,67,91330003,0,0,3,0.01,4042.402,0.0,-0.06,0.0,0.0,3WG|3
68,2025.10.13 05:33:43,1760333623243,XAUUSD,66,91330002,1,1,5,0.01,4077.536,78.49,0.0,-0.53,0.0,tp 4077.524
69,2025.10.13 23:36:29,1760398589189,XAUUSD,67,91330003,1,1,5,0.01,4128.908,86.51,0.0,0.0,0.0,tp 4128.906
