time,closed_bar,c1,c2,e20_1,e20_2,e50,e200,adx,plus,minus,e9_1,e9_2,e21_1,e21_2,rsi,prior20_high,prior20_low,tr,atr1,atr2,momentum,change,breakout
2026.03.05 00:00:00,2026.03.04 23:00:00,5165.103,5139.338,5156.052651229368,5155.099982937722,5186.659103773519,5176.43497347602,26.177580455562733,19.37084501928911,14.423300308428262,5149.153014980941,5145.165518726177,5156.955269800515,5156.1404967805665,50.534625914047346,5206.114,5108.761,26.801000000000386,28.221857142857125,28.798285714285676,0,0,0
2026.03.05 01:00:00,2026.03.05 00:00:00,5172.496,5165.103,5157.618684445619,5156.052651229368,5186.103687939264,5176.395779710089,27.325536842505834,25.836463707144862,12.500193600637827,5153.821611984754,5149.153014980941,5158.368063455015,5156.955269800515,52.478869564463785,5206.114,5108.761,20.172999999999774,27.818000000000016,28.221857142857125,0,0,0
2026.03.05 02:00:00,2026.03.05 01:00:00,5172.776,5172.496,5159.062238307941,5157.618684445619,5185.581033510274,5176.359762001532,29.405869008345476,27.130847253233902,10.833501120552784,5157.612489587803,5153.821611984754,5159.677875868195,5158.368063455015,52.55493064413272,5206.114,5108.761,19.417999999999665,27.58692857142861,27.818000000000016,0,0,0
2026.03.05 03:00:00,2026.03.05 02:00:00,5192.216,5172.776,5162.21973942147,5159.062238307941,5185.841228274577,5176.5175355139545,31.97976672175432,27.22259739988396,9.389034304479079,5164.533191670243,5157.612489587803,5162.635887152904,5159.677875868195,57.62598484988767,5206.114,5108.761,20.903000000000247,28.1240714285715,27.58692857142861,0,1,0
2026.03.05 04:00:00,2026.03.05 03:00:00,5180.183,5192.216,5163.9305261432355,5162.21973942147,5185.619336969691,5176.554007797397,34.60885002986107,25.555623119007834,8.137163063881868,5167.663153336194,5164.533191670243,5164.231079229912,5162.635887152904,53.79334461905735,5206.114,5108.761,16.534999999999854,25.750285714285774,28.1240714285715,0,0,0
2026.03.05 05:00:00,2026.03.05 04:00:00,5171.7,5180.183,5164.670476034356,5163.9305261432355,5185.073480617939,5176.505709212349,32.56968852667693,22.148206703140122,14.977353278710998,5168.470522668956,5167.663153336194,5164.910072027193,5164.231079229912,51.207663935628894,5206.114,5108.761,20.59099999999944,25.185071428571455,25.750285714285774,0,0,0
2026.03.05 06:00:00,2026.03.05 05:00:00,5148.79,5171.7,5163.158049745371,5164.670476034356,5183.650599025078,5176.229931011231,28.9402563477026,19.195112476054774,21.364631774111498,5164.534418135165,5168.470522668956,5163.444610933811,5164.910072027193,44.926891989957745,5206.114,5108.761,28.341999999999643,23.890142857142823,25.185071428571455,0,0,0
2026.03.05 07:00:00,2026.03.05 06:00:00,5167.556,5148.79,5163.576902150573,5163.158049745371,5183.019438278996,5176.143623239976,28.059341086402277,16.635764145914138,26.203145780250463,5165.138734508132,5164.534418135165,5163.818373576192,5163.444610933811,50.303799352127314,5206.114,5108.761,47.951999999999316,24.73635714285709,23.890142857142823,0,0,0
2026.03.05 08:00:00,2026.03.05 07:00:00,5162.179,5167.556,5163.443768612424,5163.576902150573,5182.202166189623,5176.004671764952,25.674039157207634,18.51685784263808,22.7093930095504,5164.546787606506,5165.138734508132,5163.66933961472,5163.818373576192,48.83265163210942,5206.114,5108.761,14.006000000000313,24.002714285714255,24.73635714285709,0,0,0
2026.03.05 09:00:00,2026.03.05 08:00:00,5165.566,5162.179,5163.645885887431,5163.443768612424,5181.549767515521,5175.900804384207,25.961807748287757,16.047943463619667,28.426092045333,5164.750630085205,5164.546787606506,5163.841763286109,5163.66933961472,49.82800369403668,5206.114,5108.761,32.439000000000306,23.98185714285715,24.002714285714255,0,0,0
2026.03.05 10:00:00,2026.03.05 09:00:00,5161.147,5165.566,5163.407896755295,5163.645885887431,5180.749658985501,5175.754000360484,24.24123401477114,18.945320446864304,24.635946439288603,5164.029904068164,5164.750630085205,5163.596784805553,5163.841763286109,48.50232031006786,5206.114,5108.761,27.04199999999946,23.44249999999998,23.98185714285715,0,0,0
2026.03.05 11:00:00,2026.03.05 10:00:00,5164.452,5161.147,5163.507335159553,5163.407896755295,5180.110535103717,5175.641542645454,23.9577422480654,16.41927772061573,25.743622371651885,5164.114323254532,5164.029904068164,5163.674531641413,5163.596784805553,49.582704002564725,5196.218,5108.761,21.121000000000095,23.80871428571423,23.44249999999998,0,0,0
2026.03.05 12:00:00,2026.03.05 11:00:00,5163.609,5164.452,5163.51701752531,5163.507335159553,5179.4634160800415,5175.521815852962,23.395850061944433,14.953730794200473,22.311139388764968,5164.013258603626,5164.114323254532,5163.668574219466,5163.674531641413,49.2986075534878,5194.98,5108.761,11.164999999999964,22.9311428571428,23.80871428571423,0,0,0
2026.03.05 13:00:00,2026.03.05 12:00:00,5162.782,5163.609,5163.447015856233,5163.51701752531,5178.809242900433,5175.395051516117,20.963042199226145,17.442298731195837,19.336320803596305,5163.767006882901,5164.013258603626,5163.587976563151,5163.668574219466,49.00197975879366,5194.98,5108.761,10.53900000000067,22.64478571428572,22.9311428571428,0,0,0
2026.03.05 14:00:00,2026.03.05 13:00:00,5118.084,5162.782,5159.12672863183,5163.447015856233,5176.4278608259065,5174.824792297051,22.486672671264152,15.116658900369726,29.600748093312532,5154.630405506321,5163.767006882901,5159.4512514210455,5163.587976563151,36.291772444059866,5194.98,5108.761,82.27199999999993,26.606999999999974,22.64478571428572,0,-1,0
2026.03.05 15:00:00,2026.03.05 14:00:00,5102.294,5118.084,5153.714087809751,5159.12672863183,5173.52065059744,5174.103092871211,23.807152413697096,13.10110438032043,25.653981680870864,5144.163124405058,5154.630405506321,5154.255137655496,5159.4512514210455,33.03223694590592,5194.98,5081.857,39.125999999999294,27.960785714285656,26.606999999999974,0,0,0
2026.03.05 16:00:00,2026.03.05 15:00:00,5102.564,5102.294,5148.842650875489,5153.714087809751,5170.738036848521,5173.391261101348,26.477804433883787,11.354290462944373,29.079087626537063,5135.843299524046,5144.163124405058,5149.555943323177,5154.255137655496,33.14281321993752,5194.98,5081.857,59.860999999999876,30.849571428571384,27.960785714285656,0,0,0
2026.03.05 17:00:00,2026.03.05 16:00:00,5077.721,5102.564,5142.069160315918,5148.842650875489,5167.090309913285,5172.439318204818,29.11368151757992,9.840385067885125,26.772877703945323,5124.218839619238,5135.843299524046,5143.025493930161,5149.555943323177,28.48264646371007,5194.98,5060.018,50.54100000000017,32.96657142857138,30.849571428571384,0,0,0
2026.03.05 18:00:00,2026.03.05 17:00:00,5063.038,5077.721,5134.542383142974,5142.069160315918,5163.009827171587,5171.350747874421,31.398108323449904,8.528333725500442,23.203160676752614,5111.98267169539,5124.218839619238,5135.753903572873,5143.025493930161,26.14293712083294,5194.98,5054.063,34.512000000000626,34.250642857142864,32.96657142857138,0,0,0
2026.03.05 19:00:00,2026.03.05 18:00:00,5069.55,5063.038,5128.352632367453,5134.542383142974,5159.344735909956,5170.337805109502,33.77024300483069,7.391222562100383,21.701847009902288,5103.496137356313,5111.98267169539,5129.735366884431,5135.753903572873,28.931268648684664,5194.98,5054.063,34.71399999999994,35.259428571428614,34.250642857142864,0,0,0
2026.03.05 20:00:00,2026.03.05 19:00:00,5065.94,5069.55,5122.4085721419815,5128.352632367453,5155.681805089958,5169.29902097906,35.82609306202737,6.405726220486999,18.808267408581983,5095.98490988505,5103.496137356313,5123.935788076755,5129.735366884431,28.293566952539067,5194.98,5050.821,25.666000000000167,35.06828571428579,35.259428571428614,0,0,0
2026.03.05 21:00:00,2026.03.05 20:00:00,5076.622,5065.94,5118.047946223697,5122.4085721419815,5152.581420576626,5168.376861566333,33.704709132835944,10.886094449089704,16.300498420771053,5092.11232790804,5095.98490988505,5119.634534615231,5123.935788076755,32.999626041471544,5194.98,5050.821,32.988000000000284,33.999428571428716,35.06828571428579,0,0,0
2026.03.05 23:05:00,2026.03.05 21:00:00,5083.431,5076.622,5114.751094202393,5118.047946223697,5149.8696393775435,5167.531629112937,31.866176394203375,9.434615189211078,14.127098631334913,5090.3760623264325,5092.11232790804,5116.343304195664,5119.634534615231,35.888003847195606,5194.98,5050.821,13.125,33.93650000000012,33.999428571428716,0,0,0
2026.03.06 00:00:00,2026.03.05 23:00:00,5086.406,5083.431,5112.051561421212,5114.751094202393,5147.380869205876,5166.724408922758,30.613760685621255,19.341626110939245,12.243485480490259,5089.5820498611465,5090.3760623264325,5113.621731086968,5116.343304195664,37.162630766431384,5194.98,5050.821,20.014999999999418,33.04907142857149,33.93650000000012,0,0,0
