date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-04-20,2026-04-20 13:45:00,2026-04-20 14:30:00,US30,BUY,loss,-1.0,20.0,15.4,1
2026-04-21,2026-04-21 13:45:00,2026-04-21 14:30:00,US30,BUY,loss,-1.0,15.4,11.86,1
2026-04-22,2026-04-22 13:45:00,2026-04-22 16:15:00,US30,BUY,loss,-1.0,11.86,9.13,1
2026-04-23,2026-04-23 14:00:00,2026-04-23 17:00:00,US30,BUY,loss,-1.0,9.13,7.03,1
2026-04-24,2026-04-24 13:45:00,2026-04-24 20:00:00,US30,SELL,timeout,-0.4783,7.03,6.26,1
2026-04-27,2026-04-27 13:45:00,2026-04-27 20:00:00,US30,SELL,timeout,-0.1379,6.26,6.06,1
2026-04-28,2026-04-28 13:45:00,2026-04-28 20:00:00,US30,SELL,timeout,0.4754,6.06,6.72,1
2026-04-29,2026-04-29 13:45:00,2026-04-29 20:00:00,US30,SELL,timeout,0.6663,6.72,7.75,1
2026-04-30,2026-04-30 13:45:00,2026-04-30 15:30:00,US30,BUY,win,1.3043,7.75,10.08,1
2026-05-01,2026-05-01 13:45:00,2026-05-01 15:15:00,US30,BUY,loss,-1.0,10.08,7.76,1
2026-05-04,2026-05-04 13:45:00,2026-05-04 14:15:00,US30,SELL,loss,-1.0,7.76,5.97,1
2026-05-05,2026-05-05 14:00:00,2026-05-05 20:00:00,US30,BUY,timeout,0.4626,5.97,6.61,1
2026-05-06,2026-05-06 14:15:00,2026-05-06 20:00:00,US30,BUY,timeout,0.229,6.61,6.96,1
2026-05-07,2026-05-07 13:45:00,2026-05-07 16:30:00,US30,SELL,win,1.3043,6.96,9.05,1
2026-05-08,2026-05-08 14:00:00,2026-05-08 20:00:00,US30,SELL,timeout,0.1567,9.05,9.37,1
2026-05-11,2026-05-11 13:45:00,2026-05-11 20:00:00,US30,BUY,timeout,0.2617,9.37,9.94,1
2026-05-12,2026-05-12 13:45:00,2026-05-12 17:00:00,US30,SELL,loss,-1.0,9.94,7.65,1
2026-05-13,2026-05-13 13:45:00,2026-05-13 20:00:00,US30,BUY,timeout,0.952,7.65,9.33,1
2026-05-14,2026-05-14 14:15:00,2026-05-14 15:45:00,US30,SELL,loss,-1.0,9.33,7.18,1
2026-05-15,2026-05-15 13:45:00,2026-05-15 20:00:00,US30,SELL,timeout,0.5324,7.18,8.06,1
2026-05-18,2026-05-18 13:45:00,2026-05-18 15:15:00,US30,BUY,loss,-1.0,8.06,6.21,1
2026-05-19,2026-05-19 13:45:00,2026-05-19 20:00:00,US30,BUY,timeout,-0.6489,6.21,5.28,1
2026-05-20,2026-05-20 14:15:00,2026-05-20 19:15:00,US30,BUY,win,1.3043,5.28,6.86,1
2026-05-21,2026-05-21 13:45:00,2026-05-21 14:00:00,US30,BUY,win,1.3043,6.86,8.92,1
2026-05-22,2026-05-22 14:15:00,2026-05-22 15:15:00,US30,SELL,loss,-1.0,8.92,6.87,1
2026-05-25,2026-05-25 13:45:00,2026-05-25 15:00:00,US30,SELL,loss,-1.0,6.87,5.29,1
2026-05-27,2026-05-27 14:00:00,2026-05-27 20:00:00,US30,BUY,timeout,0.0161,5.29,5.31,1
2026-05-28,2026-05-28 13:45:00,2026-05-28 20:00:00,US30,BUY,timeout,0.8279,5.31,6.32,1
2026-05-29,2026-05-29 13:45:00,2026-05-29 20:00:00,US30,BUY,timeout,0.69,6.32,7.32,1
2026-06-01,2026-06-01 13:45:00,2026-06-01 14:45:00,US30,BUY,loss,-1.0,7.32,5.64,1
2026-06-02,2026-06-02 15:15:00,2026-06-02 20:00:00,US30,BUY,timeout,0.2737,5.64,5.99,1
2026-06-03,2026-06-03 13:45:00,2026-06-03 20:00:00,US30,SELL,timeout,1.1874,5.99,7.63,1
2026-06-04,2026-06-04 13:45:00,2026-06-04 15:00:00,US30,BUY,win,1.3043,7.63,9.92,1
2026-06-05,2026-06-05 13:45:00,2026-06-05 18:45:00,US30,SELL,win,1.3043,9.92,12.9,1
2026-06-08,2026-06-08 15:30:00,2026-06-08 20:00:00,US30,SELL,timeout,0.4136,12.9,14.12,1
2026-06-09,2026-06-09 13:45:00,2026-06-09 14:15:00,US30,BUY,loss,-1.0,14.12,10.88,1
2026-06-10,2026-06-10 13:45:00,2026-06-10 14:45:00,US30,BUY,loss,-1.0,10.88,8.37,1
2026-06-12,2026-06-12 13:45:00,2026-06-12 14:45:00,US30,SELL,loss,-1.0,8.37,6.45,1
2026-06-15,2026-06-15 13:45:00,2026-06-15 15:00:00,US30,SELL,loss,-1.0,6.45,4.97,1
2026-06-16,2026-06-16 13:45:00,2026-06-16 15:30:00,US30,SELL,loss,-1.0,4.97,3.82,1
2026-06-17,2026-06-17 13:45:00,2026-06-17 18:00:00,US30,BUY,loss,-1.0,3.82,2.94,1
2026-06-18,2026-06-18 13:45:00,2026-06-18 20:00:00,US30,SELL,timeout,0.4322,2.94,3.24,1
