policy,bot,symbol,month,trades,wins,losses,trail_stops,timeouts,win_rate,net_r,avg_r,profit_factor,avg_final_rr
dynamic_aggressive,ORB,XAUUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,6.0
dynamic_aggressive,ORB,XAUUSD,2026-01,16,1,9,6,0,6.25,6.0,0.375,1.67,5.75
dynamic_aggressive,ORB,XAUUSD,2026-02,15,1,5,9,0,6.67,7.0,0.467,2.4,4.8
dynamic_aggressive,ORB,XAUUSD,2026-03,14,1,7,6,0,7.14,4.0,0.285,1.57,5.29
dynamic_aggressive,ORB,XAUUSD,2026-04,16,1,10,5,0,6.25,-0.01,-0.0,1.0,5.5
dynamic_aggressive,ORB,XAUUSD,2026-05,14,1,6,7,0,7.14,1.99,0.142,1.33,5.57
dynamic_aggressive,ORB,XAUUSD,2026-06,16,1,6,9,0,6.25,4.99,0.312,1.83,5.0
dynamic_balanced,LTA,EURUSD,2025-12,1,0,1,0,0,0.0,-1.09,-1.093,0.0,4.0
dynamic_balanced,LTA,EURUSD,2026-01,7,1,5,1,0,14.29,-1.52,-0.217,0.72,4.0
dynamic_balanced,LTA,EURUSD,2026-02,4,0,3,1,0,0.0,-3.31,-0.827,0.0,4.25
dynamic_balanced,LTA,EURUSD,2026-03,9,0,5,4,0,0.0,0.37,0.041,1.07,4.44
dynamic_balanced,LTA,EURUSD,2026-04,3,0,0,3,0,0.0,0.84,0.278,10.16,4.0
dynamic_balanced,LTA,EURUSD,2026-05,5,1,3,1,0,20.0,0.67,0.134,1.2,4.4
dynamic_balanced,LTA,EURUSD,2026-06,5,0,4,1,0,0.0,-4.31,-0.862,0.0,4.6
dynamic_balanced,LTA,US30,2025-12,4,0,1,3,0,0.0,-0.29,-0.071,0.76,4.25
dynamic_balanced,LTA,US30,2026-01,7,1,1,5,0,14.29,5.67,0.811,5.89,4.29
dynamic_balanced,LTA,US30,2026-02,14,2,6,6,0,14.29,2.41,0.172,1.37,4.07
dynamic_balanced,LTA,US30,2026-03,5,0,3,2,0,0.0,-1.1,-0.22,0.64,4.4
dynamic_balanced,LTA,US30,2026-04,8,0,2,6,0,0.0,5.75,0.719,3.77,4.12
dynamic_balanced,LTA,US30,2026-05,6,0,1,5,0,0.0,0.64,0.107,1.51,4.5
dynamic_balanced,LTA,US30,2026-06,9,1,5,3,0,11.11,-0.37,-0.041,0.93,4.33
dynamic_balanced,ORB,BTCUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,4.5
dynamic_balanced,ORB,BTCUSD,2026-01,23,3,13,7,0,13.04,5.0,0.217,1.38,4.35
dynamic_balanced,ORB,BTCUSD,2026-02,17,2,8,7,0,11.76,3.0,0.176,1.37,4.35
dynamic_balanced,ORB,BTCUSD,2026-03,22,3,9,10,0,13.64,5.0,0.227,1.56,4.36
dynamic_balanced,ORB,BTCUSD,2026-04,21,1,11,9,0,4.76,2.0,0.095,1.18,4.19
dynamic_balanced,ORB,BTCUSD,2026-05,19,1,12,6,0,5.26,-6.0,-0.316,0.5,4.21
dynamic_balanced,ORB,BTCUSD,2026-06,14,1,8,5,0,7.14,1.0,0.071,1.12,4.5
dynamic_balanced,ORB,EURUSD,2026-01,5,1,2,2,0,20.0,1.63,0.325,1.75,3.2
dynamic_balanced,ORB,EURUSD,2026-02,2,0,1,1,0,0.0,-0.15,-0.076,0.86,3.0
dynamic_balanced,ORB,EURUSD,2026-03,3,0,2,1,0,0.0,-1.26,-0.42,0.42,3.67
dynamic_balanced,ORB,EURUSD,2026-04,2,0,0,2,0,0.0,-0.14,-0.068,0.0,3.5
dynamic_balanced,ORB,EURUSD,2026-05,2,2,0,0,0,100.0,5.88,2.938,5.88,3.0
dynamic_balanced,ORB,EURUSD,2026-06,1,0,1,0,0,0.0,-1.09,-1.093,0.0,3.0
dynamic_balanced,ORB,XAGUSD,2025-12,2,1,1,0,0,50.0,2.0,1.0,3.0,4.0
dynamic_balanced,ORB,XAGUSD,2026-01,14,1,7,6,0,7.14,0.99,0.071,1.14,4.43
dynamic_balanced,ORB,XAGUSD,2026-02,14,3,7,4,0,21.43,9.99,0.714,2.43,3.93
dynamic_balanced,ORB,XAGUSD,2026-03,18,1,10,7,0,5.56,-1.02,-0.057,0.9,4.39
dynamic_balanced,ORB,XAGUSD,2026-04,13,1,3,9,0,7.69,6.98,0.537,3.32,4.38
dynamic_balanced,ORB,XAGUSD,2026-05,14,1,8,5,0,7.14,-4.02,-0.287,0.5,4.21
dynamic_balanced,ORB,XAGUSD,2026-06,16,2,4,10,0,12.5,6.98,0.436,2.74,4.25
dynamic_balanced,ORB,XAUUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,5.0
dynamic_balanced,ORB,XAUUSD,2026-01,16,2,8,6,0,12.5,6.0,0.375,1.75,4.12
dynamic_balanced,ORB,XAUUSD,2026-02,15,1,6,8,0,6.67,3.0,0.2,1.5,3.73
dynamic_balanced,ORB,XAUUSD,2026-03,14,1,7,6,0,7.14,2.0,0.143,1.29,4.21
dynamic_balanced,ORB,XAUUSD,2026-04,16,1,10,5,0,6.25,-1.01,-0.063,0.9,4.38
dynamic_balanced,ORB,XAUUSD,2026-05,14,2,6,6,0,14.29,2.99,0.214,1.5,4.14
dynamic_balanced,ORB,XAUUSD,2026-06,16,2,6,8,0,12.5,2.99,0.187,1.5,3.81
dynamic_capped,LTA,EURUSD,2025-12,1,0,1,0,0,0.0,-1.09,-1.093,0.0,4.0
dynamic_capped,LTA,EURUSD,2026-01,7,1,5,1,0,14.29,-1.53,-0.218,0.72,4.0
dynamic_capped,LTA,EURUSD,2026-02,3,0,3,0,0,0.0,-3.22,-1.073,0.0,4.33
dynamic_capped,LTA,EURUSD,2026-03,8,1,4,3,0,12.5,4.44,0.555,2.03,4.38
dynamic_capped,LTA,EURUSD,2026-04,2,0,0,2,0,0.0,1.88,0.941,1.88,4.0
dynamic_capped,LTA,EURUSD,2026-05,5,1,3,1,0,20.0,0.62,0.125,1.19,4.4
dynamic_capped,LTA,EURUSD,2026-06,4,0,1,3,0,0.0,-1.28,-0.319,0.0,4.5
dynamic_capped,LTA,US30,2025-12,4,0,1,3,0,0.0,-0.28,-0.07,0.76,4.25
dynamic_capped,LTA,US30,2026-01,7,1,1,5,0,14.29,6.65,0.95,6.71,4.29
dynamic_capped,LTA,US30,2026-02,14,2,6,6,0,14.29,4.41,0.315,1.69,4.07
dynamic_capped,LTA,US30,2026-03,5,0,2,3,0,0.0,-0.11,-0.021,0.95,4.4
dynamic_capped,LTA,US30,2026-04,8,0,2,6,0,0.0,6.74,0.843,4.25,4.12
dynamic_capped,LTA,US30,2026-05,6,0,1,5,0,0.0,0.65,0.109,1.52,4.5
dynamic_capped,LTA,US30,2026-06,9,1,5,3,0,11.11,-0.38,-0.042,0.93,4.33
dynamic_capped,ORB,BTCUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,4.5
dynamic_capped,ORB,BTCUSD,2026-01,23,3,13,7,0,13.04,5.0,0.217,1.38,4.35
dynamic_capped,ORB,BTCUSD,2026-02,17,1,7,9,0,5.88,1.0,0.059,1.14,4.35
dynamic_capped,ORB,BTCUSD,2026-03,22,2,10,10,0,9.09,5.0,0.227,1.5,4.36
dynamic_capped,ORB,BTCUSD,2026-04,21,1,11,9,0,4.76,1.0,0.048,1.09,4.19
dynamic_capped,ORB,BTCUSD,2026-05,19,1,13,5,0,5.26,-7.0,-0.369,0.46,4.21
dynamic_capped,ORB,BTCUSD,2026-06,14,1,7,6,0,7.14,1.0,0.071,1.14,4.5
dynamic_capped,ORB,EURUSD,2026-01,3,0,2,1,0,0.0,-1.21,-0.404,0.43,3.33
dynamic_capped,ORB,EURUSD,2026-02,1,0,1,0,0,0.0,-1.08,-1.084,0.0,3.0
dynamic_capped,ORB,EURUSD,2026-03,2,1,1,0,0,50.0,1.81,0.906,2.66,4.0
dynamic_capped,ORB,EURUSD,2026-04,1,0,0,1,0,0.0,-0.05,-0.052,0.0,3.0
dynamic_capped,ORB,EURUSD,2026-05,1,1,0,0,0,100.0,2.96,2.958,2.96,3.0
dynamic_capped,ORB,XAGUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,4.0
dynamic_capped,ORB,XAGUSD,2026-01,14,1,7,6,0,7.14,0.99,0.071,1.14,4.43
dynamic_capped,ORB,XAGUSD,2026-02,14,3,7,4,0,21.43,9.99,0.714,2.43,3.93
dynamic_capped,ORB,XAGUSD,2026-03,18,0,10,8,0,0.0,-4.02,-0.223,0.6,4.39
dynamic_capped,ORB,XAGUSD,2026-04,13,1,4,8,0,7.69,5.98,0.46,2.49,4.38
dynamic_capped,ORB,XAGUSD,2026-05,14,1,8,5,0,7.14,-3.02,-0.216,0.62,4.21
dynamic_capped,ORB,XAGUSD,2026-06,16,3,2,11,0,18.75,13.98,0.874,7.96,4.25
dynamic_capped,ORB,XAUUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,5.0
dynamic_capped,ORB,XAUUSD,2026-01,16,2,8,6,0,12.5,6.0,0.375,1.75,4.12
dynamic_capped,ORB,XAUUSD,2026-02,15,2,5,8,0,13.33,7.0,0.467,2.4,3.73
dynamic_capped,ORB,XAUUSD,2026-03,14,1,7,6,0,7.14,2.0,0.143,1.29,4.21
dynamic_capped,ORB,XAUUSD,2026-04,16,1,10,5,0,6.25,-1.01,-0.063,0.9,4.38
dynamic_capped,ORB,XAUUSD,2026-05,14,1,6,7,0,7.14,-0.01,-0.0,1.0,4.14
dynamic_capped,ORB,XAUUSD,2026-06,16,1,6,9,0,6.25,1.99,0.125,1.33,3.81
dynamic_conservative,LTA,EURUSD,2025-12,1,0,1,0,0,0.0,-1.09,-1.093,0.0,3.0
dynamic_conservative,LTA,EURUSD,2026-01,7,1,5,1,0,14.29,-2.53,-0.362,0.54,2.86
dynamic_conservative,LTA,EURUSD,2026-02,4,0,3,1,0,0.0,-3.31,-0.827,0.0,3.0
dynamic_conservative,LTA,EURUSD,2026-03,10,3,6,1,0,30.0,2.3,0.23,1.36,3.0
dynamic_conservative,LTA,EURUSD,2026-04,3,0,0,3,0,0.0,0.84,0.278,10.16,3.0
dynamic_conservative,LTA,EURUSD,2026-05,5,1,3,1,0,20.0,-0.33,-0.066,0.9,3.0
dynamic_conservative,LTA,EURUSD,2026-06,5,0,4,1,0,0.0,-4.31,-0.862,0.0,3.0
dynamic_conservative,LTA,US30,2025-12,4,0,1,3,0,0.0,-0.27,-0.068,0.77,3.0
dynamic_conservative,LTA,US30,2026-01,7,2,1,4,0,28.57,4.67,0.668,5.03,2.86
dynamic_conservative,LTA,US30,2026-02,15,2,7,6,0,13.33,-0.64,-0.043,0.91,3.0
dynamic_conservative,LTA,US30,2026-03,5,1,1,3,0,20.0,1.9,0.381,2.76,2.8
dynamic_conservative,LTA,US30,2026-04,8,3,2,3,0,37.5,8.75,1.094,5.22,2.88
dynamic_conservative,LTA,US30,2026-05,6,0,1,5,0,0.0,1.67,0.279,2.44,3.0
dynamic_conservative,LTA,US30,2026-06,9,1,5,3,0,11.11,-1.34,-0.149,0.74,3.0
dynamic_conservative,ORB,BTCUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,3.0
dynamic_conservative,ORB,BTCUSD,2026-01,23,5,12,6,0,21.74,6.0,0.261,1.5,2.74
dynamic_conservative,ORB,BTCUSD,2026-02,17,3,7,7,0,17.65,3.0,0.176,1.43,2.71
dynamic_conservative,ORB,BTCUSD,2026-03,22,5,10,7,0,22.73,5.0,0.227,1.5,2.73
dynamic_conservative,ORB,BTCUSD,2026-04,21,2,10,9,0,9.52,-0.0,-0.0,1.0,2.62
dynamic_conservative,ORB,BTCUSD,2026-05,19,1,14,4,0,5.26,-10.0,-0.526,0.29,2.68
dynamic_conservative,ORB,BTCUSD,2026-06,14,4,6,4,0,28.57,5.0,0.357,1.83,2.93
dynamic_conservative,ORB,EURUSD,2026-01,3,1,2,0,0,33.33,-0.21,-0.068,0.9,2.33
dynamic_conservative,ORB,EURUSD,2026-02,1,0,1,0,0,0.0,-1.08,-1.084,0.0,2.0
dynamic_conservative,ORB,EURUSD,2026-03,3,1,1,1,0,33.33,0.74,0.245,1.63,2.67
dynamic_conservative,ORB,EURUSD,2026-04,2,0,0,2,0,0.0,-0.15,-0.074,0.0,2.5
dynamic_conservative,ORB,EURUSD,2026-05,1,1,0,0,0,100.0,1.96,1.958,1.96,2.0
dynamic_conservative,ORB,XAGUSD,2025-12,2,0,1,1,0,0.0,-1.0,-0.5,0.0,2.5
dynamic_conservative,ORB,XAGUSD,2026-01,14,2,7,5,0,14.29,-0.01,-0.0,1.0,2.79
dynamic_conservative,ORB,XAGUSD,2026-02,14,5,7,2,0,35.71,6.99,0.499,2.0,2.5
dynamic_conservative,ORB,XAGUSD,2026-03,18,2,9,7,0,11.11,-1.02,-0.056,0.89,2.78
dynamic_conservative,ORB,XAGUSD,2026-04,13,3,4,6,0,23.08,5.98,0.46,2.49,2.85
dynamic_conservative,ORB,XAGUSD,2026-05,14,1,7,6,0,7.14,-3.02,-0.215,0.57,2.79
dynamic_conservative,ORB,XAGUSD,2026-06,16,5,2,9,0,31.25,12.98,0.811,7.46,2.62
dynamic_conservative,ORB,XAUUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,3.0
dynamic_conservative,ORB,XAUUSD,2026-01,16,5,8,3,0,31.25,6.0,0.375,1.75,2.75
dynamic_conservative,ORB,XAUUSD,2026-02,15,5,5,5,0,33.33,7.0,0.467,2.4,2.4
dynamic_conservative,ORB,XAUUSD,2026-03,14,2,7,5,0,14.29,-0.0,-0.0,1.0,2.64
dynamic_conservative,ORB,XAUUSD,2026-04,16,4,10,2,0,25.0,0.99,0.062,1.1,2.75
dynamic_conservative,ORB,XAUUSD,2026-05,14,1,6,7,0,7.14,-2.01,-0.143,0.67,2.79
dynamic_conservative,ORB,XAUUSD,2026-06,16,5,6,5,0,31.25,6.99,0.437,2.17,2.44
dynamic_score,LTA,EURUSD,2025-12,1,0,1,0,0,0.0,-1.09,-1.093,0.0,3.0
dynamic_score,LTA,EURUSD,2026-01,7,1,5,1,0,14.29,-2.52,-0.36,0.54,3.57
dynamic_score,LTA,EURUSD,2026-02,4,0,3,1,0,0.0,-3.31,-0.827,0.0,4.0
dynamic_score,LTA,EURUSD,2026-03,9,1,5,3,0,11.11,1.37,0.152,1.26,4.33
dynamic_score,LTA,EURUSD,2026-04,3,0,0,3,0,0.0,0.84,0.278,10.16,3.67
dynamic_score,LTA,EURUSD,2026-05,5,0,3,2,0,0.0,-0.33,-0.066,0.9,5.0
dynamic_score,LTA,EURUSD,2026-06,5,0,4,1,0,0.0,-4.31,-0.862,0.0,4.4
dynamic_score,LTA,US30,2025-12,4,0,1,3,0,0.0,-0.29,-0.071,0.76,3.5
dynamic_score,LTA,US30,2026-01,7,2,1,4,0,28.57,6.67,0.953,6.75,4.0
dynamic_score,LTA,US30,2026-02,14,2,6,6,0,14.29,2.41,0.172,1.37,4.36
dynamic_score,LTA,US30,2026-03,5,0,3,2,0,0.0,-1.1,-0.22,0.64,4.4
dynamic_score,LTA,US30,2026-04,8,1,2,5,0,12.5,6.75,0.844,4.25,3.88
dynamic_score,LTA,US30,2026-05,6,0,1,5,0,0.0,0.64,0.107,1.51,4.33
dynamic_score,LTA,US30,2026-06,9,1,5,3,0,11.11,-1.37,-0.152,0.74,4.0
dynamic_score,ORB,BTCUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,6.0
dynamic_score,ORB,BTCUSD,2026-01,23,2,13,8,0,8.7,7.0,0.304,1.54,5.7
dynamic_score,ORB,BTCUSD,2026-02,17,1,8,8,0,5.88,3.0,0.176,1.37,5.65
dynamic_score,ORB,BTCUSD,2026-03,22,1,9,12,0,4.55,4.0,0.182,1.44,5.73
dynamic_score,ORB,BTCUSD,2026-04,21,1,11,9,0,4.76,3.0,0.143,1.27,5.62
dynamic_score,ORB,BTCUSD,2026-05,19,1,12,6,0,5.26,-5.0,-0.263,0.58,5.63
dynamic_score,ORB,BTCUSD,2026-06,14,0,8,6,0,0.0,1.0,0.071,1.12,5.86
dynamic_score,ORB,EURUSD,2026-01,5,1,2,2,0,20.0,3.63,0.725,2.66,5.0
dynamic_score,ORB,EURUSD,2026-02,2,0,1,1,0,0.0,-0.15,-0.076,0.86,4.5
dynamic_score,ORB,EURUSD,2026-03,3,0,2,1,0,0.0,-1.26,-0.42,0.42,5.33
dynamic_score,ORB,EURUSD,2026-04,2,0,0,2,0,0.0,-0.14,-0.068,0.0,5.0
dynamic_score,ORB,EURUSD,2026-05,2,0,0,2,0,0.0,3.88,1.938,3.88,4.0
dynamic_score,ORB,EURUSD,2026-06,1,0,1,0,0,0.0,-1.09,-1.093,0.0,4.0
dynamic_score,ORB,XAGUSD,2025-12,2,0,1,1,0,0.0,2.0,1.0,3.0,5.5
dynamic_score,ORB,XAGUSD,2026-01,14,1,7,6,0,7.14,1.99,0.142,1.28,5.71
dynamic_score,ORB,XAGUSD,2026-02,14,1,7,6,0,7.14,9.99,0.714,2.43,5.36
dynamic_score,ORB,XAGUSD,2026-03,18,1,10,7,0,5.56,-0.02,-0.001,1.0,5.72
dynamic_score,ORB,XAGUSD,2026-04,13,0,3,10,0,0.0,5.98,0.46,2.99,5.85
dynamic_score,ORB,XAGUSD,2026-05,14,0,8,6,0,0.0,-5.02,-0.358,0.37,5.43
dynamic_score,ORB,XAGUSD,2026-06,16,1,4,11,0,6.25,6.98,0.436,2.74,5.44
dynamic_score,ORB,XAUUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,6.0
dynamic_score,ORB,XAUUSD,2026-01,16,1,8,7,0,6.25,7.0,0.437,1.87,5.75
dynamic_score,ORB,XAUUSD,2026-02,15,1,6,8,0,6.67,4.0,0.267,1.67,5.2
dynamic_score,ORB,XAUUSD,2026-03,14,1,7,6,0,7.14,3.0,0.214,1.43,5.57
dynamic_score,ORB,XAUUSD,2026-04,16,1,10,5,0,6.25,0.99,0.062,1.1,5.75
dynamic_score,ORB,XAUUSD,2026-05,14,1,6,7,0,7.14,2.99,0.214,1.5,5.64
dynamic_score,ORB,XAUUSD,2026-06,16,0,6,10,0,0.0,1.99,0.125,1.33,5.25
fixed_current,LTA,EURUSD,2025-12,1,0,1,0,0,0.0,-1.09,-1.093,0.0,6.0
fixed_current,LTA,EURUSD,2026-01,7,1,5,1,0,14.29,0.46,0.066,1.08,6.0
fixed_current,LTA,EURUSD,2026-02,4,0,3,1,0,0.0,-3.31,-0.827,0.0,6.0
fixed_current,LTA,EURUSD,2026-03,8,0,5,3,0,0.0,-1.53,-0.192,0.71,6.0
fixed_current,LTA,EURUSD,2026-04,3,0,0,3,0,0.0,0.84,0.278,10.16,6.0
fixed_current,LTA,EURUSD,2026-05,5,0,3,2,0,0.0,-0.33,-0.066,0.9,6.0
fixed_current,LTA,EURUSD,2026-06,5,0,4,1,0,0.0,-4.31,-0.862,0.0,6.0
fixed_current,LTA,US30,2025-12,4,0,1,3,0,0.0,-0.3,-0.074,0.75,6.0
fixed_current,LTA,US30,2026-01,7,0,1,6,0,0.0,4.67,0.668,5.03,6.0
fixed_current,LTA,US30,2026-02,14,1,6,7,0,7.14,4.4,0.314,1.68,6.0
fixed_current,LTA,US30,2026-03,5,0,2,3,0,0.0,-0.11,-0.021,0.95,6.0
fixed_current,LTA,US30,2026-04,8,0,2,6,0,0.0,5.71,0.714,3.7,6.0
fixed_current,LTA,US30,2026-05,5,0,1,4,0,0.0,0.73,0.147,1.63,6.0
fixed_current,LTA,US30,2026-06,8,0,5,3,0,0.0,-4.27,-0.534,0.18,6.0
