policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
challenge20_current,ORB,BTCUSD,M15,2025-12,2025-12-30 00:15:00,2025-12-30 00:30:00,BUY,87230.76,87079.91,1.304,87079.91,loss,-1.0001,100,150.85,0.0001,1800.0,0.5,1.0076,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,300.0,15.0,-15.0,285.0
challenge20_current,ORB,BTCUSD,M15,2025-12,2025-12-31 00:15:00,2025-12-31 01:15:00,SELL,88233.71,88408.89,1.304,88408.89,loss,-1.0001,100,175.18,0.0001,1800.0,0.1771,1.1739,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,285.0,14.25,-14.25,270.75
challenge20_current,ORB,BTCUSD,M15,2026-01,2026-01-01 00:45:00,2026-01-01 02:15:00,BUY,87676.81,87489.56,1.304,87921.04913,win,1.3043,100,187.25,0.0001,1800.0,0.0104,1.4101,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,270.75,13.54,17.66,288.4
challenge20_current,ORB,BTCUSD,M15,2026-01,2026-01-02 00:15:00,2026-01-02 00:30:00,SELL,88482.85,88774.64,1.304,88774.64,loss,-1.0001,100,291.79,0.0001,1800.0,1.0,1.8599,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,288.4,14.42,-14.42,273.98
challenge20_current,ORB,BTCUSD,M15,2026-01,2026-01-03 00:15:00,2026-01-03 00:45:00,SELL,89933.37,90093.15,1.304,90093.15,loss,-1.0001,100,201.109286,0.0001,1800.0,0.2604,0.7945,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,273.98,13.7,-13.7,260.28
challenge20_current,LTA,US30,M15,2026-01,2026-01-05 05:15:00,2026-01-05 07:15:00,BUY,48420.4,48374.14821,1.304,48420.4,trail_stop,-0.0454,90,15.678571,0.0454,21.0,0.1771,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 2 - Internal Swing Confirmation,260.28,13.01,-0.59,259.69
challenge20_current,ORB,BTCUSD,M15,2026-01,2026-01-06 00:15:00,2026-01-06 01:15:00,SELL,93709.33,93998.42,1.304,93998.42,loss,-1.0001,100,289.09,0.0001,1800.0,0.3958,1.137,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,259.69,12.98,-12.99,246.71
challenge20_current,ORB,BTCUSD,M15,2026-01,2026-01-07 00:15:00,2026-01-07 00:30:00,SELL,93498.41,93718.53,1.304,93211.296957,win,1.3043,100,349.075714,0.0001,1800.0,0.7083,0.6306,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,246.71,12.34,16.09,262.79
challenge20_current,ORB,BTCUSD,M15,2026-01,2026-01-08 00:15:00,2026-01-08 01:15:00,SELL,91098.53,91442.4,1.304,91442.4,loss,-1.0001,100,343.87,0.0001,1800.0,0.4062,1.5906,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,262.79,13.14,-13.14,249.65
challenge20_current,ORB,BTCUSD,M15,2026-01,2026-01-09 00:15:00,2026-01-09 00:30:00,SELL,90978.47,91095.71,1.304,91095.71,loss,-1.0002,100,193.406429,0.0002,1800.0,0.5,0.6062,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,249.65,12.48,-12.49,237.17
