symbol,phase,config,score,train_return_pct,train_profit_factor,train_win_rate,train_max_dd_pct,train_trades,train_sharpe,train_recovery,train_expectancy_r,train_average_rr,train_longs,train_shorts,validation_return_pct,validation_profit_factor,validation_win_rate,validation_max_dd_pct,validation_trades,validation_sharpe,validation_recovery,validation_expectancy_r,validation_average_rr,validation_longs,validation_shorts
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""atr-ratio"", ""compression_value"": 0.5, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",-48.691286398593036,-3.7517502157753846,0.7555634761710378,31.818181818181817,7.384403778916305,22,-1.979480393570708,-0.5080640669307999,-0.16540472357689934,1.6658708687583166,8,14,0.3441752522053365,1.0251099230286986,38.095238095238095,4.660710805828938,21,0.3105117935540572,0.07384608626111114,0.02624324655884343,1.7649739011977759,17,4
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""atr-ratio"", ""compression_value"": 0.65, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",-1.3482577433517502,1.6342639403750026,1.0164096016189033,37.57575757575757,12.821941284705629,165,0.23964952218121457,0.1274583859095033,0.0191287716093297,1.7176975577577551,102,63,18.34451952426459,1.2385568318687137,44.537815126050425,10.906529789907848,119,1.838878919842163,1.6819758326098688,0.1512220365118318,1.6214420906254958,71,48
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",6.531304295442089,17.866448586315165,1.1116011867748943,40.963855421686745,9.700603082624049,249,1.001806646887905,1.8417874058075805,0.0752803270609333,1.6291404014317155,145,104,18.208792674343076,1.1142831444591428,41.37931034482759,19.091310776668145,232,0.9795953441532974,0.9537738339368709,0.08195032609296708,1.6625929461210465,145,87
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""bb-percentile"", ""compression_value"": 0.1, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",2.3583269692081146,5.5956677763480345,1.089577180090863,38.46153846153847,10.09474113512323,104,0.7554964163408843,0.5543151331418193,0.06213091078024456,1.7726350913844484,54,50,9.566087975024672,1.1298409713315414,40.98360655737705,11.096141222770672,122,1.007764563700226,0.8621094291224287,0.08445650024640702,1.6404385049697954,70,52
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""bb-percentile"", ""compression_value"": 0.2, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",0.7931506912992523,16.504813096633363,1.1793264389172495,41.61073825503356,12.974869921898424,149,1.4187123607586138,1.272060004915907,0.1122779594796919,1.7010853189148276,88,61,4.911417370292814,1.0496407680397337,39.75155279503105,13.015955813476587,161,0.47306094393581,0.37733820248587374,0.03939254639324134,1.6360731770123722,91,70
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""bb-percentile"", ""compression_value"": 0.3, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",2.950053405668611,26.822203158918747,1.216045242317393,42.473118279569896,10.268935786189925,186,1.6922279293202327,2.611974961903094,0.13750350108681736,1.6885446447596353,110,76,9.539741355131358,1.0769579173471961,40.909090909090914,15.283062543315074,198,0.6768819761313569,0.6242035147140135,0.05551294018121352,1.6089674935278078,113,85
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""narrow-range"", ""compression_value"": 5.0, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",-0.9675601994336747,23.14024593435935,1.1612885618394329,41.891891891891895,9.954588809752297,222,1.3252478229233258,2.3245807914927985,0.10326978362733356,1.6491696719873896,128,94,3.1945137173986504,1.0211022473470426,39.81900452488688,15.01878471085809,221,0.29509790151906534,0.21270121244158466,0.023742774213897862,1.623000298045955,133,88
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""narrow-range"", ""compression_value"": 7.0, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",-37.517568274845694,22.366392793600287,1.1693296513381064,42.63959390862944,9.781895814304232,197,1.4346819530332573,2.2865089976621435,0.11198080903597436,1.6359918114137342,113,84,-2.588916491611648,0.9800097930951518,38.308457711442784,14.65323983669925,201,-0.04369069679426303,-0.17667877687551864,-0.0035604093843764747,1.6546097981740335,119,82
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""narrow-range"", ""compression_value"": 10.0, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",-35.35279492343556,21.874948837284336,1.2197440735804337,42.384105960264904,10.02425980136844,151,1.744797142433492,2.1822009076718185,0.1407441760827788,1.6959460569769786,88,63,-1.089136208983732,0.9898872265202904,37.735849056603776,17.09188979800218,159,0.028886523383650477,-0.06372239827517716,0.002380049757161847,1.6789925523201892,96,63
XAUUSD,compression,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""bb-keltner"", ""compression_value"": 1.0, ""confirmation"": ""close"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 12, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",1.3278719307182407,12.8477802119086,1.3923417808317973,43.63636363636363,5.251058490357796,55,2.58836771327999,2.4467029334181305,0.23039793896638608,1.8335630743891391,25,30,2.8778669478481733,1.0682196618730775,40.298507462686565,7.943868674520804,67,0.6113029007018744,0.3622752421724512,0.052507764473550204,1.6921349780264006,38,29
