time,closed_bar,c1,c2,e20_1,e20_2,e50,e200,adx,plus,minus,e9_1,e9_2,e21_1,e21_2,rsi,prior20_high,prior20_low,tr,atr1,atr2,momentum,change,breakout,momentum_atr,change_atr,breakout_atr,breakout_atr_prev
2026.03.05 00:00:00,2026.03.04 23:00:00,5165.103,5139.338,5156.052651229368,5155.099982937722,5166.5615598672175,5176.43497347602,18.388610936597086,18.422370271088024,15.984983009550296,5149.153014980941,5145.165518726177,5190.2981955524965,5191.23135094333,50.534625914047346,5416.666,4995.91,26.801000000000386,28.221857142857125,28.798285714285676,0,0,0,28.413350000000023,28.221857142857125,28.413350000000023,28.930099999999978
2026.03.05 01:00:00,2026.03.05 00:00:00,5172.496,5165.103,5157.618684445619,5156.052651229368,5166.944426972559,5176.395779710089,18.833330716140978,23.13100026224224,14.462603675307411,5153.821611984754,5149.153014980941,5189.662402854193,5190.2981955524965,52.478869564463785,5395.378,4995.91,20.172999999999774,27.818000000000016,28.221857142857125,0,0,0,27.58355,27.818000000000016,27.58355,28.413350000000023
2026.03.05 02:00:00,2026.03.05 01:00:00,5172.776,5172.496,5159.062238307941,5157.618684445619,5167.320657490459,5176.359762001532,19.898982396620028,24.313223123248946,13.085212849087657,5157.612489587803,5153.821611984754,5189.059317037972,5189.662402854193,52.55493064413272,5379.943,4995.91,19.417999999999665,27.58692857142861,27.818000000000016,0,0,0,27.117749999999962,27.58692857142861,27.117749999999962,27.58355
2026.03.05 03:00:00,2026.03.05 02:00:00,5192.216,5172.776,5162.21973942147,5159.062238307941,5168.926808620107,5176.5175355139545,21.34708434271678,24.647104097521364,11.839002101555499,5164.533191670243,5157.612489587803,5189.1720557151875,5189.059317037972,57.62598484988767,5379.943,4995.91,20.903000000000247,28.1240714285715,27.58692857142861,0,0,0,27.375899999999984,28.1240714285715,27.375899999999984,27.117749999999962
2026.03.05 04:00:00,2026.03.05 03:00:00,5180.183,5192.216,5163.9305261432355,5162.21973942147,5169.653014515584,5176.554007797397,22.909057282368302,23.70169325902533,10.711478091883547,5167.663153336194,5164.533191670243,5188.851018011073,5189.1720557151875,53.79334461905735,5379.943,4995.91,16.534999999999854,25.750285714285774,28.1240714285715,0,0,0,26.237249999999978,25.750285714285774,26.237249999999978,27.375899999999984
2026.03.05 05:00:00,2026.03.05 04:00:00,5171.7,5180.183,5164.670476034356,5163.9305261432355,5169.785078095224,5176.505709212349,22.30405541403565,21.444389139118154,15.352155385523242,5168.470522668956,5167.663153336194,5188.238481653535,5188.851018011073,51.207663935628894,5379.943,4995.91,20.59099999999944,25.185071428571455,25.750285714285774,0,0,0,26.379849999999927,25.185071428571455,26.379849999999927,26.237249999999978
2026.03.05 06:00:00,2026.03.05 05:00:00,5148.79,5171.7,5163.158049745371,5164.670476034356,5168.43055692779,5176.229931011231,20.2954461285467,19.402066363964046,19.878801729208146,5164.534418135165,5168.470522668956,5186.829607308766,5188.238481653535,44.926891989957745,5379.943,4995.91,28.341999999999643,23.890142857142823,25.185071428571455,-1,0,0,26.053399999999904,23.890142857142823,26.053399999999904,26.379849999999927
2026.03.05 07:00:00,2026.03.05 06:00:00,5167.556,5148.79,5163.576902150573,5163.158049745371,5168.374133900191,5176.143623239976,19.73716151836474,17.554250519776993,23.47639078548868,5165.138734508132,5164.534418135165,5186.141264190595,5186.829607308766,50.303799352127314,5379.943,4995.91,47.951999999999316,24.73635714285709,23.890142857142823,0,0,0,27.159649999999903,24.73635714285709,27.159649999999903,26.053399999999904
2026.03.05 08:00:00,2026.03.05 07:00:00,5162.179,5167.556,5163.443768612424,5163.576902150573,5167.974447842114,5176.004671764952,18.435298072659027,18.810413981830965,21.240544044013568,5164.546787606506,5165.138734508132,5185.285469040931,5186.141264190595,48.83265163210942,5379.943,4995.91,14.006000000000313,24.002714285714255,24.73635714285709,-1,0,0,26.727299999999953,24.002714285714255,26.727299999999953,27.159649999999903
2026.03.05 09:00:00,2026.03.05 08:00:00,5165.566,5162.179,5163.645885887431,5163.443768612424,5167.819064110366,5175.900804384207,18.572726605959566,17.01894598356135,25.46379087581417,5164.750630085205,5164.546787606506,5184.581202289469,5185.285469040931,49.82800369403668,5379.943,4995.91,32.439000000000306,23.98185714285715,24.002714285714255,0,0,0,27.680099999999978,23.98185714285715,27.680099999999978,26.727299999999953
2026.03.05 10:00:00,2026.03.05 09:00:00,5161.147,5165.566,5163.407896755295,5163.645885887431,5167.38860836131,5175.754000360484,17.71983810399485,18.996024541122598,23.038667935260438,5164.029904068164,5164.750630085205,5183.744266493416,5184.581202289469,48.50232031006786,5379.943,4995.91,27.04199999999946,23.44249999999998,23.98185714285715,-1,0,0,26.54379999999995,23.44249999999998,26.54379999999995,27.680099999999978
2026.03.05 11:00:00,2026.03.05 10:00:00,5164.452,5161.147,5163.507335159553,5163.407896755295,5167.1991497573545,5175.641542645454,17.604182285926143,17.18687934672997,23.981986792094034,5164.114323254532,5164.029904068164,5183.055256975794,5183.744266493416,49.582704002564725,5379.943,4995.91,21.121000000000095,23.80871428571423,23.44249999999998,0,0,0,26.17464999999996,23.80871428571423,26.17464999999996,26.54379999999995
2026.03.05 12:00:00,2026.03.05 11:00:00,5163.609,5164.452,5163.51701752531,5163.507335159553,5166.967527192364,5175.521815852962,17.347664062383316,16.06695519680343,21.697988049989842,5164.013258603626,5164.114323254532,5182.360747798087,5183.055256975794,49.2986075534878,5375.716,4995.91,11.164999999999964,22.9311428571428,23.80871428571423,0,0,0,24.409349999999936,22.9311428571428,24.409349999999936,26.17464999999996
2026.03.05 13:00:00,2026.03.05 12:00:00,5162.782,5163.609,5163.447015856233,5163.51701752531,5166.697493179954,5175.395051516117,16.177947794314928,17.738482351552218,19.631512997609857,5163.767006882901,5164.013258603626,5181.661506805299,5182.360747798087,49.00197975879366,5375.716,4995.91,10.53900000000067,22.64478571428572,22.9311428571428,-1,0,0,23.13104999999999,22.64478571428572,23.13104999999999,24.409349999999936
2026.03.05 14:00:00,2026.03.05 13:00:00,5118.084,5162.782,5159.12672863183,5163.447015856233,5163.561138781247,5174.824792297051,17.04915595723582,16.049103079975815,26.935133233691584,5154.630405506321,5163.767006882901,5179.390881562253,5181.661506805299,36.291772444059866,5375.716,4995.91,82.27199999999993,26.606999999999974,22.64478571428572,0,0,0,26.030799999999985,26.606999999999974,26.030799999999985,23.13104999999999
2026.03.05 15:00:00,2026.03.05 14:00:00,5102.294,5118.084,5153.714087809751,5159.12672863183,5159.608420150199,5174.103092871211,17.83739191416424,14.520617072359071,24.36988244953048,5144.163124405058,5154.630405506321,5176.637421506458,5179.390881562253,33.03223694590592,5367.067,4995.91,39.125999999999294,27.960785714285656,26.606999999999974,0,0,0,26.350549999999963,27.960785714285656,26.350549999999963,26.030799999999985
2026.03.05 16:00:00,2026.03.05 15:00:00,5102.564,5102.294,5148.842650875489,5153.714087809751,5155.928134979218,5173.391261101348,19.418277663854166,13.137701160705827,26.93868186132447,5135.843299524046,5144.163124405058,5173.991942166942,5176.637421506458,33.14281321993752,5335.806,4995.91,59.860999999999876,30.849571428571384,27.960785714285656,0,0,0,27.613949999999964,30.849571428571384,27.613949999999964,26.350549999999963
2026.03.05 17:00:00,2026.03.05 16:00:00,5077.721,5102.564,5142.069160315918,5148.842650875489,5150.882513367656,5172.439318204818,21.036042233900417,11.886491526352891,25.49523722758871,5124.218839619238,5135.843299524046,5170.553694232408,5173.991942166942,28.48264646371007,5335.806,4995.91,50.54100000000017,32.96657142857138,30.849571428571384,0,0,0,29.341299999999944,32.96657142857138,29.341299999999944,27.613949999999964
2026.03.05 18:00:00,2026.03.05 17:00:00,5063.038,5077.721,5134.542383142974,5142.069160315918,5145.215125408454,5171.350747874421,22.49973398775179,10.754444714319282,23.067119396389785,5111.98267169539,5124.218839619238,5166.713848009822,5170.553694232408,26.14293712083294,5335.806,4995.91,34.512000000000626,34.250642857142864,32.96657142857138,0,0,0,29.894349999999974,34.250642857142864,29.894349999999974,29.341299999999944
2026.03.05 19:00:00,2026.03.05 18:00:00,5069.55,5063.038,5128.352632367453,5134.542383142974,5140.3335044143605,5170.337805109502,24.041092559700715,9.730211884384113,22.007708803912205,5103.496137356313,5111.98267169539,5163.2437105809,5166.713848009822,28.931268648684664,5303.658,4995.91,34.71399999999994,35.259428571428614,34.250642857142864,0,0,0,30.902649999999984,35.259428571428614,30.902649999999984,29.894349999999974
2026.03.05 20:00:00,2026.03.05 19:00:00,5065.94,5069.55,5122.4085721419815,5128.352632367453,5135.533923484402,5169.29902097906,25.435655077178318,8.803525038252292,19.911736536872947,5095.98490988505,5103.496137356313,5159.768578060154,5163.2437105809,28.293566952539067,5288.069,4995.91,25.666000000000167,35.06828571428579,35.259428571428614,0,0,0,30.845899999999972,35.06828571428579,30.845899999999972,30.902649999999984
2026.03.05 21:00:00,2026.03.05 20:00:00,5076.622,5065.94,5118.047946223697,5122.4085721419815,5131.733154227345,5168.376861566333,25.00805992404166,11.775426266514673,18.01538067621838,5092.11232790804,5095.98490988505,5156.799057415148,5159.768578060154,32.999626041471544,5264.073,4995.91,32.988000000000284,33.999428571428716,35.06828571428579,0,0,0,31.486649999999997,33.999428571428716,31.486649999999997,30.845899999999972
