time,closed_bar,c1,c2,e20_1,e20_2,e50,e200,adx,plus,minus,e9_1,e9_2,e21_1,e21_2,rsi,prior20_high,prior20_low,tr,atr1,atr2,momentum,change,breakout,momentum_atr,change_atr,breakout_atr,breakout_atr_prev
2026.03.05 00:00:00,2026.03.04 23:00:00,5165.103,5139.338,5156.052651229368,5155.099982937722,5166.5615598672175,5176.43497347602,35.81217445280237,21.64224613928727,12.364163965307569,5149.153014980941,5145.165518726177,5190.2981955524965,5191.23135094333,47.93683719978425,5416.666,4995.91,26.801000000000386,28.413350000000023,28.930099999999978,0,0,0,28.413350000000023,28.413350000000023,28.413350000000023,28.930099999999978
2026.03.05 01:00:00,2026.03.05 00:00:00,5172.496,5165.103,5157.618684445619,5156.052651229368,5166.944426972559,5176.395779710089,38.323332567657125,30.046016873636358,10.116134153433464,5153.821611984754,5149.153014980941,5189.662402854193,5190.2981955524965,49.08902195120492,5395.378,4995.91,20.172999999999774,27.58355,28.413350000000023,0,0,0,27.58355,27.58355,27.58355,28.413350000000023
2026.03.05 02:00:00,2026.03.05 01:00:00,5172.776,5172.496,5159.062238307941,5157.618684445619,5167.320657490459,5176.359762001532,41.883244088095836,31.045712042577502,8.276837034627379,5157.612489587803,5153.821611984754,5189.059317037972,5189.662402854193,49.13378787981927,5379.943,4995.91,19.417999999999665,27.117749999999962,27.58355,0,0,0,27.117749999999962,27.117749999999962,27.117749999999962,27.58355
2026.03.05 03:00:00,2026.03.05 02:00:00,5192.216,5172.776,5162.21973942147,5159.062238307941,5168.926808620107,5176.5175355139545,45.835732632736615,30.45903228085601,6.771957573786037,5164.533191670243,5157.612489587803,5189.1720557151875,5189.059317037972,52.19793984343495,5379.943,4995.91,20.903000000000247,27.375899999999984,27.117749999999962,0,0,0,27.375899999999984,27.375899999999984,27.375899999999984,27.117749999999962
2026.03.05 04:00:00,2026.03.05 03:00:00,5180.183,5192.216,5163.9305261432355,5162.21973942147,5169.653014515584,5176.554007797397,49.603785279495575,27.597442828575463,5.540692560370394,5167.663153336194,5164.533191670243,5188.851018011073,5189.1720557151875,50.23131114937244,5379.943,4995.91,16.534999999999854,26.237249999999978,27.375899999999984,0,0,0,26.237249999999978,26.237249999999978,26.237249999999978,27.375899999999984
2026.03.05 05:00:00,2026.03.05 04:00:00,5171.7,5180.183,5164.670476034356,5163.9305261432355,5169.785078095224,5176.505709212349,44.05605486623176,22.57972595065265,15.34031021759402,5168.470522668956,5167.663153336194,5188.238481653535,5188.851018011073,48.868416993348546,5379.943,4995.91,20.59099999999944,26.379849999999927,26.237249999999978,0,0,0,26.379849999999927,26.379849999999927,26.379849999999927,26.237249999999978
2026.03.05 06:00:00,2026.03.05 05:00:00,5148.79,5171.7,5163.158049745371,5164.670476034356,5168.43055692779,5176.229931011231,38.40534935800765,18.474321232352167,23.984243267888694,5164.534418135165,5168.470522668956,5186.829607308766,5188.238481653535,45.37710006645313,5379.943,4995.91,28.341999999999643,26.053399999999904,26.379849999999927,-1,0,0,26.053399999999904,26.053399999999904,26.053399999999904,26.379849999999927
2026.03.05 07:00:00,2026.03.05 06:00:00,5167.556,5148.79,5163.576902150573,5163.158049745371,5168.374133900191,5176.143623239976,37.449717363218866,15.115353735560863,30.105923913755067,5165.138734508132,5164.534418135165,5186.141264190595,5186.829607308766,48.539185369819066,5379.943,4995.91,47.951999999999316,27.159649999999903,26.053399999999904,0,0,0,27.159649999999903,27.159649999999903,27.159649999999903,26.053399999999904
2026.03.05 08:00:00,2026.03.05 07:00:00,5162.179,5167.556,5163.443768612424,5163.576902150573,5167.974447842114,5176.004671764952,33.49040798711248,17.95691976024865,24.6321195657996,5164.546787606506,5165.138734508132,5185.285469040931,5186.141264190595,47.708282546324995,5379.943,4995.91,14.006000000000313,26.727299999999953,27.159649999999903,-1,0,0,26.727299999999953,26.727299999999953,26.727299999999953,27.159649999999903
2026.03.05 09:00:00,2026.03.05 08:00:00,5165.566,5162.179,5163.645885887431,5163.443768612424,5167.819064110366,5175.900804384207,34.16003746700745,14.692025258385257,32.07803160436693,5164.750630085205,5164.546787606506,5184.581202289469,5185.285469040931,48.293700007899005,5379.943,4995.91,32.439000000000306,27.680099999999978,26.727299999999953,0,0,0,27.680099999999978,27.680099999999978,27.680099999999978,26.727299999999953
2026.03.05 10:00:00,2026.03.05 09:00:00,5161.147,5165.566,5163.407896755295,5163.645885887431,5167.38860836131,5175.754000360484,30.912396322483737,18.889524454670564,26.245662221754756,5164.029904068164,5164.750630085205,5183.744266493416,5184.581202289469,47.56422354787064,5379.943,4995.91,27.04199999999946,26.54379999999995,27.680099999999978,-1,0,0,26.54379999999995,26.54379999999995,26.54379999999995,27.680099999999978
2026.03.05 11:00:00,2026.03.05 10:00:00,5164.452,5161.147,5163.507335159553,5163.407896755295,5167.1991497573545,5175.641542645454,30.379142972602615,15.455065462912279,27.463453805438107,5164.114323254532,5164.029904068164,5183.055256975794,5183.744266493416,48.17892463924072,5379.943,4995.91,21.121000000000095,26.17464999999996,26.54379999999995,0,0,0,26.17464999999996,26.17464999999996,26.17464999999996,26.54379999999995
2026.03.05 12:00:00,2026.03.05 11:00:00,5163.609,5164.452,5163.51701752531,5163.507335159553,5166.967527192364,5175.521815852962,29.30678541779262,13.631903701019372,22.47009856808572,5164.013258603626,5164.114323254532,5182.360747798087,5183.055256975794,48.02813295396909,5375.716,4995.91,11.164999999999964,24.409349999999936,26.17464999999996,0,0,0,24.409349999999936,24.409349999999936,24.409349999999936,26.17464999999996
2026.03.05 13:00:00,2026.03.05 12:00:00,5162.782,5163.609,5163.447015856233,5163.51701752531,5166.697493179954,5175.395051516117,24.5489162615447,17.26573763204598,18.384626101161043,5163.767006882901,5164.013258603626,5181.661506805299,5182.360747798087,47.8737905210289,5375.716,4995.91,10.53900000000067,23.13104999999999,24.409349999999936,-1,0,0,23.13104999999999,23.13104999999999,23.13104999999999,24.409349999999936
2026.03.05 14:00:00,2026.03.05 13:00:00,5118.084,5162.782,5159.12672863183,5163.447015856233,5163.561138781247,5174.824792297051,27.263031236280668,14.126512608037618,32.55460780576231,5154.630405506321,5163.767006882901,5179.390881562253,5181.661506805299,40.489569640013464,5375.716,4995.91,82.27199999999993,26.030799999999985,23.13104999999999,0,0,0,26.030799999999985,26.030799999999985,26.030799999999985,23.13104999999999
2026.03.05 15:00:00,2026.03.05 14:00:00,5102.294,5118.084,5153.714087809751,5159.12672863183,5159.608420150199,5174.103092871211,29.48367076106464,11.558055770212595,26.635588204714615,5144.163124405058,5154.630405506321,5176.637421506458,5179.390881562253,38.29842466938761,5367.067,4995.91,39.125999999999294,26.350549999999963,26.030799999999985,0,0,0,26.350549999999963,26.350549999999963,26.350549999999963,26.030799999999985
2026.03.05 16:00:00,2026.03.05 15:00:00,5102.564,5102.294,5148.842650875489,5153.714087809751,5155.928134979218,5173.391261101348,33.831692705525526,9.456591084719395,31.127713308106024,5135.843299524046,5144.163124405058,5173.991942166942,5176.637421506458,38.358317297492185,5335.806,4995.91,59.860999999999876,27.613949999999964,26.350549999999963,0,0,0,27.613949999999964,27.613949999999964,27.613949999999964,26.350549999999963
2026.03.05 17:00:00,2026.03.05 16:00:00,5077.721,5102.564,5142.069160315918,5148.842650875489,5150.882513367656,5172.439318204818,37.90268706836529,7.737210887497687,27.61040419883202,5124.218839619238,5135.843299524046,5170.553694232408,5173.991942166942,35.06952410434731,5335.806,4995.91,50.54100000000017,29.341299999999944,27.613949999999964,0,0,0,29.341299999999944,29.341299999999944,29.341299999999944,27.613949999999964
2026.03.05 18:00:00,2026.03.05 17:00:00,5063.038,5077.721,5134.542383142974,5142.069160315918,5145.215125408454,5171.350747874421,41.23350063796145,6.330445271589016,22.590330708135287,5111.98267169539,5124.218839619238,5166.713848009822,5170.553694232408,33.297813468885494,5335.806,4995.91,34.512000000000626,29.894349999999974,29.341299999999944,0,0,0,29.894349999999974,29.894349999999974,29.894349999999974,29.341299999999944
2026.03.05 19:00:00,2026.03.05 18:00:00,5069.55,5063.038,5128.352632367453,5134.542383142974,5140.3335044143605,5170.337805109502,44.62776783045813,5.179455222209195,20.654508429451628,5103.496137356313,5111.98267169539,5163.2437105809,5166.713848009822,34.83099266511914,5303.658,4995.91,34.71399999999994,30.902649999999984,29.894349999999974,0,0,0,30.902649999999984,30.902649999999984,30.902649999999984,29.894349999999974
2026.03.05 20:00:00,2026.03.05 19:00:00,5065.94,5069.55,5122.4085721419815,5128.352632367453,5135.533923484402,5169.29902097906,47.40489553340997,4.237736090898432,16.89914326046042,5095.98490988505,5103.496137356313,5159.768578060154,5163.2437105809,34.3711293576911,5288.069,4995.91,25.666000000000167,30.845899999999972,30.902649999999984,0,0,0,30.845899999999972,30.845899999999972,30.845899999999972,30.902649999999984
2026.03.05 21:00:00,2026.03.05 20:00:00,5076.622,5065.94,5118.047946223697,5122.4085721419815,5131.733154227345,5168.376861566333,41.06895055706507,10.74150915346368,13.826571758558524,5092.11232790804,5095.98490988505,5156.799057415148,5159.768578060154,36.95715817109635,5264.073,4995.91,32.988000000000284,31.486649999999997,30.845899999999972,0,0,0,31.486649999999997,31.486649999999997,31.486649999999997,30.845899999999972
2026.03.05 23:05:00,2026.03.05 21:00:00,5083.431,5076.622,5114.751094202393,5118.047946223697,5128.616886212678,5167.531629112937,35.88499557641924,8.788507489197556,11.312649620638792,5090.3760623264325,5092.11232790804,5154.178769650322,5156.799057415148,38.577061426403624,5226.722,4995.91,13.125,31.172000000000015,31.486649999999997,0,0,0,31.172000000000015,31.172000000000015,31.172000000000015,31.486649999999997
2026.03.06 00:00:00,2026.03.05 23:00:00,5086.406,5083.431,5112.051561421212,5114.751094202393,5125.893603231215,5166.724408922758,36.91516480560816,22.415541964283882,9.255804235068101,5089.5820498611465,5090.3760623264325,5151.758313591382,5154.178769650322,39.29268926343144,5224.593,4995.91,20.014999999999418,31.127599999999973,31.172000000000015,0,0,0,31.127599999999973,31.127599999999973,31.127599999999973,31.172000000000015
