symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
GBPUSD,30,1.1111111111111112,2026-06,2026-06-09,2026-06-09 23:30:00,2026-06-10 03:15:00,SELL,1.33681,1.33861,1.33481,1.33861,loss,-1.0556,0.0556,10.0,-180.0,1.3375,1.33681,1.3702,180.0,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,BUY,0.69991,0.69811,0.70191,0.70052,timeout,0.2889,0.05,9.0,61.0,0.69991,0.6987,3.8853,180.0,0.01,200.0,0.01,95
EURUSD,30,1.1111111111111112,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,BUY,1.15361,1.15181,1.15561,1.15459,timeout,0.5,0.0444,8.0,98.0,1.15361,1.15253,2.6434,180.0,0.01,200.0,0.01,95
GBPUSD,30,1.1111111111111112,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 01:00:00,BUY,1.33631,1.33451,1.33831,1.33831,win,1.0556,0.0556,10.0,200.0,1.33631,1.33494,2.5404,180.0,0.01,200.0,0.01,95
AUDUSD,30,1.1111111111111112,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,SELL,0.70454,0.70634,0.70254,0.70254,win,1.0611,0.05,9.0,200.0,0.70523,0.70454,1.3761,180.0,0.01,200.0,0.01,100
EURUSD,30,1.1111111111111112,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-12 06:00:00,SELL,1.15767,1.15947,1.15567,1.15653,timeout,0.5889,0.0444,8.0,114.0,1.15861,1.15767,2.0989,180.0,0.01,200.0,0.01,95
GBPUSD,30,1.1111111111111112,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,SELL,1.34152,1.34332,1.33952,1.33952,win,1.0556,0.0556,10.0,200.0,1.3426,1.34152,1.7123,180.0,0.01,200.0,0.01,100
EURUSD,30,1.1111111111111112,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,BUY,1.16143,1.15963,1.16343,1.16114,timeout,-0.2056,0.0444,8.0,-29.0,1.16143,1.16115,1.1362,180.0,0.01,200.0,0.01,100
GBPUSD,30,1.1111111111111112,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,BUY,1.34306,1.34126,1.34506,1.34211,timeout,-0.5833,0.0556,10.0,-95.0,1.34306,1.34271,1.2312,180.0,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-16,2026-06-16 23:45:00,2026-06-17 06:00:00,SELL,0.70675,0.70855,0.70475,0.70577,timeout,0.4944,0.05,9.0,98.0,0.70701,0.70675,1.3532,180.0,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 02:45:00,BUY,0.70184,0.70004,0.70384,0.70384,win,1.0611,0.05,9.0,200.0,0.70184,0.70141,1.0769,180.0,0.01,200.0,0.01,100
EURUSD,30,1.1111111111111112,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 03:15:00,SELL,1.15042,1.15222,1.14842,1.15222,loss,-1.0444,0.0444,8.0,-180.0,1.15082,1.15042,0.6429,180.0,0.01,200.0,0.01,100
GBPUSD,30,1.1111111111111112,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,BUY,1.33017,1.32837,1.33217,1.33172,timeout,0.8056,0.0556,10.0,155.0,1.33017,1.32953,0.7574,180.0,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:00:00,SELL,0.70159,0.70339,0.69959,0.69959,win,1.0611,0.05,9.0,200.0,0.70176,0.70159,0.623,180.0,0.01,200.0,0.01,100
EURUSD,30,1.1111111111111112,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:00:00,SELL,1.14596,1.14776,1.14396,1.14396,win,1.0667,0.0444,8.0,200.0,1.14629,1.14596,0.8619,180.0,0.01,200.0,0.01,100
GBPUSD,30,1.1111111111111112,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:30:00,SELL,1.32026,1.32206,1.31826,1.31826,win,1.0556,0.0556,10.0,200.0,1.3206,1.32026,0.7449,180.0,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,0.69123,0.69303,0.68923,0.69153,timeout,-0.2167,0.05,9.0,-30.0,0.69146,0.69123,1.3644,180.0,0.01,200.0,0.01,100
EURUSD,30,1.1111111111111112,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,1.13798,1.13978,1.13598,1.13734,timeout,0.3111,0.0444,8.0,64.0,1.13822,1.13798,1.1163,180.0,0.01,200.0,0.01,100
GBPUSD,30,1.1111111111111112,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,1.3198,1.3216,1.3178,1.3207,timeout,-0.5556,0.0556,10.0,-90.0,1.32013,1.3198,1.2353,180.0,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-24,2026-06-24 23:45:00,2026-06-25 06:00:00,BUY,0.68989,0.68809,0.69189,0.68949,timeout,-0.2722,0.05,9.0,-40.0,0.68989,0.68949,1.5819,180.0,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 02:00:00,SELL,0.69061,0.69241,0.68861,0.68861,win,1.0611,0.05,9.0,200.0,0.69085,0.69061,0.9438,180.0,0.01,200.0,0.01,100
EURUSD,30,1.1111111111111112,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 05:45:00,SELL,1.13632,1.13812,1.13432,1.13812,loss,-1.0444,0.0444,8.0,-180.0,1.13701,1.13632,2.0337,180.0,0.01,200.0,0.01,95
GBPUSD,30,1.1111111111111112,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 05:30:00,SELL,1.31867,1.32047,1.31667,1.32047,loss,-1.0556,0.0556,10.0,-180.0,1.31935,1.31867,1.4969,180.0,0.01,200.0,0.01,100
