symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
AUDUSD,AUDUSDm,M1,SELL,2021-07-15T02:30:00+00:00,2021-07-15T02:34:00+00:00,2021-07-15T02:56:00+00:00,0.74631,0.746625,0.745995,0.745837,0.745365,1.8333,21.94,321.94,tp3,22,47.9,53.97,0.000315,0.38,12.0,11.97,RISK_PERCENT
AUDUSD,AUDUSDm,M1,BUY,2021-07-15T02:56:00+00:00,2021-07-15T03:06:00+00:00,2021-07-15T05:06:00+00:00,0.74571,0.745088,0.746332,0.746643,0.747576,1.0194,12.68,334.63,timeout,120,24.9,22.05,0.000622,0.2,12.88,12.44,RISK_PERCENT
AUDUSD,AUDUSDm,M1,BUY,2021-07-15T05:24:00+00:00,2021-07-15T05:28:00+00:00,2021-07-15T05:51:00+00:00,0.74657,0.74622,0.74692,0.747094,0.747619,1.1667,15.49,350.12,stop,23,54.19,52.64,0.00035,0.38,13.39,13.28,RISK_PERCENT
AUDUSD,AUDUSDm,M1,SELL,2021-07-16T00:16:00+00:00,2021-07-16T00:21:00+00:00,2021-07-16T01:05:00+00:00,0.74255,0.743072,0.742028,0.741767,0.740983,1.1667,15.84,365.96,stop,44,54.44,63.94,0.000522,0.26,14.0,13.58,RISK_PERCENT
AUDUSD,AUDUSDm,M1,SELL,2021-07-16T01:14:00+00:00,2021-07-16T01:20:00+00:00,2021-07-16T01:27:00+00:00,0.74208,0.742354,0.741806,0.741669,0.741259,0.3333,4.84,370.8,stop,7,45.13,48.03,0.000274,0.53,14.64,14.51,RISK_PERCENT
AUDUSD,AUDUSDm,M1,BUY,2021-07-16T01:25:00+00:00,2021-07-16T01:29:00+00:00,2021-07-16T01:55:00+00:00,0.74229,0.741603,0.742977,0.743321,0.744352,-1.0,-14.43,356.37,stop,26,42.7,40.14,0.000687,0.21,14.83,14.43,RISK_PERCENT
AUDUSD,AUDUSDm,M1,SELL,2021-07-18T21:25:00+00:00,2021-07-18T21:30:00+00:00,2021-07-18T23:35:00+00:00,0.73981,0.740345,0.739275,0.739008,0.738205,1.6683,23.21,379.58,timeout,120,63.61,70.46,0.000535,0.26,14.25,13.91,RISK_PERCENT
AUDUSD,AUDUSDm,M1,SELL,2021-07-19T01:06:00+00:00,2021-07-19T01:11:00+00:00,2021-07-19T03:11:00+00:00,0.73784,0.738504,0.737176,0.736844,0.735848,0.2861,4.18,383.76,timeout,120,65.24,68.97,0.000664,0.22,15.18,14.61,RISK_PERCENT
AUDUSD,AUDUSDm,M1,SELL,2021-07-19T04:11:00+00:00,2021-07-19T04:18:00+00:00,2021-07-19T04:50:00+00:00,0.73861,0.738923,0.738297,0.738141,0.737671,1.1667,17.88,401.64,stop,32,77.76,83.61,0.000313,0.49,15.35,15.33,RISK_PERCENT
AUDUSD,AUDUSDm,M1,BUY,2021-07-19T04:49:00+00:00,2021-07-19T04:53:00+00:00,2021-07-19T05:12:00+00:00,0.73842,0.73799,0.73885,0.739065,0.73971,0.3333,5.3,406.94,stop,19,35.72,22.96,0.00043,0.37,16.07,15.91,RISK_PERCENT
