date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-19 00:30:00,2025-12-19 00:45:00,GBPJPY,BUY,win,1.3043,20.0,26.0,1
2025-12-22,2025-12-23 00:45:00,2025-12-23 01:00:00,GBPJPY,SELL,win,1.3043,26.0,33.8,2
2025-12-23,2025-12-24 00:15:00,2025-12-24 00:45:00,GBPJPY,BUY,loss,-1.0,33.8,26.03,2
2025-12-25,2025-12-26 00:15:00,2025-12-26 00:45:00,GBPJPY,BUY,win,1.3043,26.03,33.83,3
2025-12-28,2025-12-29 02:00:00,2025-12-29 07:00:00,GBPJPY,BUY,loss,-1.0,33.83,26.05,2
2025-12-29,2025-12-30 00:30:00,2025-12-30 07:00:00,GBPJPY,BUY,timeout,-0.5661,26.05,22.66,1
2025-12-30,2025-12-31 00:15:00,2025-12-31 00:45:00,GBPJPY,BUY,loss,-1.0,22.66,17.45,1
2026-01-01,2026-01-02 00:45:00,2026-01-02 01:45:00,GBPJPY,SELL,loss,-1.0,17.45,13.43,1
2026-01-04,2026-01-05 00:15:00,2026-01-05 02:15:00,GBPJPY,BUY,loss,-1.0,13.43,10.34,1
2026-01-05,2026-01-06 00:15:00,2026-01-06 00:45:00,GBPJPY,BUY,loss,-1.0,10.34,7.97,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 01:30:00,GBPJPY,SELL,loss,-1.0,7.97,6.13,1
2026-01-07,2026-01-08 00:15:00,2026-01-08 05:00:00,GBPJPY,BUY,loss,-1.0,6.13,4.72,1
2026-01-08,2026-01-09 00:15:00,2026-01-09 01:00:00,GBPJPY,BUY,win,1.3043,4.72,6.14,1
2026-01-12,2026-01-13 00:15:00,2026-01-13 00:45:00,GBPJPY,BUY,win,1.3043,6.14,7.98,1
2026-01-13,2026-01-14 00:15:00,2026-01-14 01:00:00,GBPJPY,SELL,loss,-1.0,7.98,6.15,1
2026-01-18,2026-01-19 00:15:00,2026-01-19 02:00:00,GBPJPY,SELL,loss,-1.0,6.15,4.73,1
2026-01-19,2026-01-20 00:15:00,2026-01-20 00:45:00,GBPJPY,SELL,win,1.3043,4.73,6.15,1
2026-01-20,2026-01-21 00:45:00,2026-01-21 02:45:00,GBPJPY,SELL,win,1.3043,6.15,8.0,1
2026-01-21,2026-01-22 00:15:00,2026-01-22 00:15:00,GBPJPY,SELL,win,1.3043,8.0,10.4,1
2026-01-22,2026-01-23 00:15:00,2026-01-23 00:45:00,GBPJPY,SELL,loss,-1.0,10.4,8.01,1
2026-01-25,2026-01-26 00:15:00,2026-01-26 02:00:00,GBPJPY,SELL,win,1.3043,8.01,10.41,1
2026-01-26,2026-01-27 00:30:00,2026-01-27 02:15:00,GBPJPY,SELL,loss,-1.0,10.41,8.01,1
2026-01-27,2026-01-28 00:15:00,2026-01-28 01:00:00,GBPJPY,SELL,loss,-1.0,8.01,6.17,1
2026-01-28,2026-01-29 00:15:00,2026-01-29 04:15:00,GBPJPY,SELL,loss,-1.0,6.17,4.75,1
2026-01-29,2026-01-30 00:15:00,2026-01-30 01:45:00,GBPJPY,BUY,loss,-1.0,4.75,3.66,1
2026-02-01,2026-02-02 00:15:00,2026-02-02 00:45:00,GBPJPY,BUY,win,1.3043,3.66,4.76,1
2026-02-02,2026-02-03 00:15:00,2026-02-03 02:15:00,GBPJPY,BUY,loss,-1.0,4.76,3.66,1
2026-02-03,2026-02-04 00:15:00,2026-02-04 01:00:00,GBPJPY,BUY,win,1.3043,3.66,4.76,1
2026-02-04,2026-02-05 00:15:00,2026-02-05 00:45:00,GBPJPY,BUY,loss,-1.0,4.76,3.67,1
2026-02-05,2026-02-06 00:15:00,2026-02-06 00:30:00,GBPJPY,SELL,loss,-1.0,3.67,2.82,1
2026-02-08,2026-02-09 00:45:00,2026-02-09 07:00:00,GBPJPY,SELL,timeout,0.6969,2.82,3.27,1
2026-02-09,2026-02-10 00:30:00,2026-02-10 00:45:00,GBPJPY,BUY,loss,-1.0,3.27,2.52,1
2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,GBPJPY,SELL,win,1.3043,2.52,3.28,1
2026-02-11,2026-02-12 00:15:00,2026-02-12 00:30:00,GBPJPY,SELL,loss,-1.0,3.28,2.52,1
2026-02-12,2026-02-13 00:15:00,2026-02-13 00:45:00,GBPJPY,BUY,loss,-1.0,2.52,1.94,1
2026-02-15,2026-02-16 00:15:00,2026-02-16 07:00:00,GBPJPY,BUY,timeout,0.6713,1.94,2.24,1
2026-02-16,2026-02-17 00:15:00,2026-02-17 02:00:00,GBPJPY,SELL,win,1.3043,2.24,2.92,1
2026-02-17,2026-02-18 00:15:00,2026-02-18 00:45:00,GBPJPY,BUY,loss,-1.0,2.92,2.25,1
2026-02-18,2026-02-19 00:15:00,2026-02-19 00:45:00,GBPJPY,BUY,loss,-1.0,2.25,1.73,1
2026-02-22,2026-02-23 00:15:00,2026-02-23 00:45:00,GBPJPY,SELL,win,1.3043,1.73,2.25,1
2026-02-23,2026-02-24 00:15:00,2026-02-24 01:15:00,GBPJPY,BUY,win,1.3043,2.25,2.92,1
2026-02-24,2026-02-25 00:15:00,2026-02-25 00:30:00,GBPJPY,SELL,loss,-1.0,2.92,2.25,1
2026-02-25,2026-02-26 00:15:00,2026-02-26 03:15:00,GBPJPY,SELL,win,1.3043,2.25,2.93,1
2026-02-26,2026-02-27 00:15:00,2026-02-27 00:30:00,GBPJPY,SELL,win,1.3043,2.93,3.8,1
2026-03-01,2026-03-02 00:15:00,2026-03-02 01:00:00,GBPJPY,SELL,loss,-1.0,3.8,2.93,1
2026-03-02,2026-03-03 00:15:00,2026-03-03 00:45:00,GBPJPY,BUY,win,1.3043,2.93,3.81,1
2026-03-03,2026-03-04 00:15:00,2026-03-04 01:15:00,GBPJPY,SELL,win,1.3043,3.81,4.95,1
2026-03-04,2026-03-05 00:15:00,2026-03-05 03:30:00,GBPJPY,SELL,win,1.3043,4.95,6.43,1
2026-03-05,2026-03-06 00:15:00,2026-03-06 05:15:00,GBPJPY,BUY,win,1.3043,6.43,8.36,1
2026-03-08,2026-03-08 23:30:00,2026-03-09 00:30:00,GBPJPY,SELL,loss,-1.0,8.36,6.44,1
2026-03-09,2026-03-09 23:30:00,2026-03-10 00:45:00,GBPJPY,SELL,win,1.3043,6.44,8.37,1
2026-03-10,2026-03-10 23:15:00,2026-03-10 23:45:00,GBPJPY,SELL,loss,-1.0,8.37,6.45,1
2026-03-11,2026-03-11 23:15:00,2026-03-11 23:30:00,GBPJPY,BUY,loss,-1.0,6.45,4.96,1
2026-03-12,2026-03-12 23:15:00,2026-03-12 23:45:00,GBPJPY,BUY,loss,-1.0,4.96,3.82,1
2026-03-15,2026-03-15 23:15:00,2026-03-16 02:30:00,GBPJPY,BUY,win,1.3043,3.82,4.97,1
2026-03-16,2026-03-16 23:30:00,2026-03-16 23:45:00,GBPJPY,BUY,loss,-1.0,4.97,3.83,1
2026-03-17,2026-03-17 23:15:00,2026-03-17 23:30:00,GBPJPY,SELL,win,1.3043,3.83,4.97,1
