policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model
fixed_current,LTA,AUDUSD,M15,2025-06,2025-06-27 01:30:00,2025-06-27 01:45:00,SELL,0.65486,0.65552,6.0,0.65552,loss,-1.1364,90,0.000461,0.1364,9.0,0.2708,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-01 06:00:00,2025-07-01 07:00:00,SELL,0.65729,0.65809,6.0,0.65809,loss,-1.1125,96,0.000565,0.1125,9.0,0.7604,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-03 00:45:00,2025-07-03 01:00:00,BUY,0.65792,0.65749,6.0,0.65749,loss,-1.2093,92,0.000291,0.2093,9.0,0.2083,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-04 06:00:00,2025-07-06 22:00:00,SELL,0.65702,0.65788,6.0,0.6553,trail_stop,1.3953,97,0.000445,0.1047,9.0,0.6146,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-14 00:45:00,2025-07-14 01:45:00,SELL,0.6581,0.65878,6.0,0.65674,trail_stop,1.3676,93,0.000496,0.1324,9.0,0.2812,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-15 04:30:00,2025-07-15 05:15:00,SELL,0.65419,0.65483,6.0,0.65483,loss,-1.1406,96,0.00048,0.1406,9.0,0.625,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-24 06:00:00,2025-07-24 14:00:00,SELL,0.66153,0.66252,6.0,0.66153,trail_stop,0.4091,95,0.000428,0.0909,9.0,0.5208,,structure,static,Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-28 02:15:00,2025-07-28 03:30:00,BUY,0.65739,0.65661,6.0,0.65661,loss,-1.1154,93,0.000472,0.1154,9.0,0.6146,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-28 06:00:00,2025-07-28 10:30:00,SELL,0.65591,0.65682,6.0,0.65318,trail_stop,1.9011,90,0.000401,0.0989,9.0,0.3229,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-29 03:00:00,2025-07-29 05:45:00,SELL,0.6525,0.65302,6.0,0.6525,trail_stop,0.3269,96,0.000443,0.1731,9.0,0.4479,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-11 03:00:00,2025-08-11 03:15:00,SELL,0.65215,0.65251,6.0,0.65251,loss,-1.25,97,0.000338,0.25,9.0,0.3229,,structure,static,Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-12 01:30:00,2025-08-12 04:30:00,BUY,0.65179,0.65093,6.0,0.65093,loss,-1.1047,98,0.000315,0.1047,9.0,0.3646,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-13 00:00:00,2025-08-13 02:15:00,SELL,0.65255,0.65314,6.0,0.65255,trail_stop,0.3475,93,0.000259,0.1525,9.0,0.1562,,structure,static,Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-14 06:00:00,2025-08-14 06:15:00,BUY,0.65494,0.65446,6.0,0.65446,loss,-1.1875,92,0.000418,0.1875,9.0,0.5104,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-18 06:00:00,2025-08-18 22:00:00,SELL,0.65149,0.65243,6.0,0.64961,trail_stop,1.4043,94,0.000318,0.0957,9.0,0.3438,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-19 03:45:00,2025-08-19 06:30:00,SELL,0.64868,0.64942,6.0,0.64868,trail_stop,0.3784,93,0.00045,0.1216,9.0,0.8854,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-20 00:45:00,2025-08-20 01:15:00,BUY,0.64505,0.64448,6.0,0.64448,loss,-1.1579,90,0.0003,0.1579,9.0,0.2396,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-21 04:30:00,2025-08-21 05:15:00,SELL,0.64216,0.6425,6.0,0.64182,trail_stop,0.7353,99,0.000443,0.2647,9.0,0.4062,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-22 02:15:00,2025-08-22 04:30:00,BUY,0.64256,0.64185,6.0,0.64185,loss,-1.1268,93,0.000339,0.1268,9.0,0.3125,,structure,static,Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-22 03:00:00,2025-08-22 06:15:00,SELL,0.64255,0.64303,6.0,0.64207,trail_stop,0.8125,97,0.000384,0.1875,9.0,0.4583,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-27 01:30:00,2025-08-27 02:30:00,BUY,0.65004,0.64888,6.0,0.64888,loss,-1.0776,98,0.000286,0.0776,9.0,0.3021,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-28 06:00:00,2025-08-28 13:30:00,BUY,0.65135,0.65049,6.0,0.65221,trail_stop,0.8953,97,0.000344,0.1047,9.0,0.3438,,structure,static,Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-08,2025-08-31 23:15:00,2025-08-31 23:45:00,SELL,0.65415,0.65436,6.0,0.65436,loss,-1.4286,92,0.000414,0.4286,9.0,0.6667,,structure,static,Entry Model 2 - Internal Swing Confirmation
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-01 00:00:00,2025-09-01 01:00:00,BUY,0.65451,0.654,6.0,0.654,loss,-1.1765,93,0.000416,0.1765,9.0,0.6771,,structure,static,Entry Model 2 - Internal Swing Confirmation
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-01 05:15:00,2025-09-01 06:15:00,BUY,0.65445,0.65407,6.0,0.65407,loss,-1.2368,98,0.000375,0.2368,9.0,0.4688,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-01 06:00:00,2025-09-01 06:30:00,SELL,0.65415,0.65469,6.0,0.65469,loss,-1.1667,98,0.000341,0.1667,9.0,0.3021,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-02 00:00:00,2025-09-02 08:15:00,SELL,0.6549,0.65584,6.0,0.65114,trail_stop,2.4043,91,0.000239,0.0957,9.0,0.2708,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-03 05:15:00,2025-09-03 06:00:00,SELL,0.65173,0.65224,6.0,0.65122,trail_stop,0.8235,96,0.00037,0.1765,9.0,0.4167,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-12 04:30:00,2025-09-12 07:15:00,SELL,0.66575,0.66645,6.0,0.66645,loss,-1.1286,96,0.000344,0.1286,9.0,0.3854,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-16 05:15:00,2025-09-16 06:45:00,BUY,0.66639,0.66595,6.0,0.66639,trail_stop,0.2955,99,0.00037,0.2045,9.0,0.5208,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-23 01:30:00,2025-09-23 02:00:00,BUY,0.65942,0.65888,6.0,0.65888,loss,-1.1667,93,0.000279,0.1667,9.0,0.2812,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-23 05:15:00,2025-09-23 13:30:00,BUY,0.65886,0.65802,6.0,0.66054,trail_stop,1.3929,94,0.000406,0.1071,9.0,0.5938,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-23 06:00:00,2025-09-23 06:45:00,SELL,0.65852,0.65914,6.0,0.65914,loss,-1.1452,99,0.000356,0.1452,9.0,0.4792,,structure,static,Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-24 01:30:00,2025-09-24 13:30:00,BUY,0.66108,0.65879,6.0,0.65879,loss,-1.0393,93,0.000429,0.0393,9.0,0.5521,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-26 00:45:00,2025-09-26 07:15:00,BUY,0.65371,0.653,6.0,0.653,loss,-1.1268,91,0.00038,0.1268,9.0,0.375,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-30 00:00:00,2025-09-30 01:00:00,SELL,0.65762,0.65805,6.0,0.65762,trail_stop,0.2907,91,0.000227,0.2093,9.0,0.1875,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,AUDUSD,M15,2025-09,2025-09-30 23:15:00,2025-10-01 04:45:00,SELL,0.66124,0.66186,6.0,0.66,trail_stop,1.3548,99,0.000315,0.1452,9.0,0.1875,,structure,static,Entry Model 1 - Double Wick Confirmation
