timeframe_minutes,pivot_bars,minimum_leg_atr,structure_mode,reaction_mode,poc_tolerance_atr,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
30,3,3.5,1,2,0.05,12,0,0.0,2.0,72,0,186,78,108,41.935483870967744,1.295721273731441,31.305871325982498,0.16831113616119622,34.285272759788235,8.899879500181166,13428.527275978822,64,27,37,42.1875,1.3579193144882606,13.044067119353594,0.2038135487398999,13.187730887519479,9.171231373053287,11318.773088751948,19.28972100818887
30,3,3.5,1,2,0.05,24,0,0.0,2.5,72,0,199,74,125,37.185929648241206,1.226616229382524,27.248763941750802,0.13692846201884826,28.361374774861492,17.16663347318976,12836.137477486149,68,28,40,41.1764705882353,1.5049839277025083,19.71869339030314,0.28998078515151676,20.73819277758666,10.732495384537575,12073.819277758666,15.539491302718213
30,3,3.5,1,2,0.05,24,0,0.0,2.0,72,0,209,84,125,40.19138755980861,1.2229454225511553,26.896299016446616,0.1286904259160125,28.277827487313665,10.946114379199917,12827.782748731366,72,32,40,44.44444444444444,1.5456614650847098,20.91477919568,0.29048304438444444,22.330728512391328,9.624839290010128,12233.072851239132,15.087212518066405
30,3,3.5,1,2,0.05,24,0,0.0,1.5,72,0,218,99,119,45.41284403669725,1.2093351286115719,24.045649507157815,0.11030114452824685,25.192761024326195,14.791647840231844,12519.27610243262,77,38,39,49.35064935064935,1.4556414162528917,17.2316142869218,0.22378719853145196,18.10133203521156,6.5231485272936816,11810.133203521156,12.996956722302876
30,3,3.5,1,2,0.05,24,0,0.1,1.5,72,0,218,99,119,45.41284403669725,1.2086281035186754,23.952072866004087,0.10987189388075269,25.07752656004969,14.777707744010069,12507.752656004968,77,37,40,48.05194805194805,1.3698655870009961,14.356186679311982,0.18644398284820757,14.766328327114708,6.502372535665357,11476.632832711472,12.953454013140973
30,3,2.5,1,2,0.05,24,0,0.0,2.0,72,0,313,122,191,38.977635782747605,1.182497205993442,34.15472853869884,0.10912053846229662,36.477905520812314,14.509243964119023,13647.790552081231,101,41,60,40.59405940594059,1.2900829413190822,16.962832469520613,0.16794883633188726,17.28663018099659,14.136526226894969,11728.663018099658,12.868990901697831
30,3,2.5,1,2,0.05,24,0,0.0,2.5,72,0,297,104,193,35.01683501683502,1.1755181350384971,33.13293088128901,0.11155868983598995,34.4342924513174,18.68197422066247,13443.42924513174,97,37,60,38.144329896907216,1.3339755752365487,19.768883695945924,0.20380292470047345,20.380905004768124,13.876780131069813,12038.090500476812,12.844483548303298
30,3,2.5,1,2,0.05,24,0,0.1,1.5,72,0,327,148,179,45.25993883792049,1.2007872059915086,35.19108673056686,0.10761800223414941,38.79025157488021,16.748773264636647,13879.02515748802,106,48,58,45.283018867924525,1.2005998762309125,11.421238385779878,0.1077475319413196,11.221809890340584,8.404343287237136,11122.18098903406,12.625356463444756
30,3,3.5,1,2,0.05,12,0,0.1,2.0,72,0,185,74,111,40.0,1.1766752908523117,19.227934676000892,0.10393478203243725,19.101594369426955,10.284612749806453,11910.159436942697,63,25,38,39.682539682539684,1.1746109921305523,6.539038606980402,0.10379426360286352,6.115435948736003,11.546302204053276,10611.543594873601,12.451758520640228
30,3,2.5,1,2,0.05,24,0,0.0,1.5,72,0,330,149,181,45.15151515151515,1.195720054409509,34.71779988715932,0.1052054542035131,38.1029107209901,16.75912393466878,13810.291072099011,107,50,57,46.728971962616825,1.303357463787868,16.97197828779479,0.15861661951210085,17.531664712870597,8.45879057392981,11753.166471287059,12.374651215802622
30,3,3.5,1,2,0.05,24,0,0.1,2.5,72,0,198,72,126,36.36363636363637,1.167376282066269,20.280198825820385,0.10242524659505245,19.800124886585447,17.171874673014006,11980.012488658545,68,28,40,41.1764705882353,1.4834102467169779,18.864841235525347,0.27742413581654923,19.73215054034647,10.716644119850248,11973.215054034647,11.970375393716669
30,3,3.5,1,2,0.05,24,1,0.25,3.0,72,0,241,74,167,30.70539419087137,1.2949976519239499,49.306736409095265,0.2045922672576567,57.300403222365716,24.29263875839046,15730.040322236571,92,26,66,28.26086956521739,1.1456734997061637,9.694867486096664,0.10537899441409417,8.599061921582841,15.63852784459924,10859.906192158283,11.824948064633643
30,3,3.5,1,2,0.05,24,0,0.0,2.0,72,1,218,70,148,32.11009174311926,1.1972858666247543,20.78992574418369,0.09536663185405363,20.99976371514107,11.01154337218538,12099.976371514107,75,23,52,30.666666666666668,1.2562926849777287,8.60363710395483,0.1147151613860644,8.371532319739572,8.25741389741871,10837.153231973958,11.703615650352381
