date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-19 00:30:00,2025-12-19 00:45:00,GBPJPY,BUY,win,1.3043,20.0,26.0,1
2025-12-21,2025-12-22 00:30:00,2025-12-22 01:00:00,GBPJPY,BUY,loss,-1.0,26.0,20.02,1
2025-12-22,2025-12-23 00:45:00,2025-12-23 01:00:00,GBPJPY,SELL,win,1.3043,20.02,26.03,2
2025-12-23,2025-12-24 00:45:00,2025-12-24 07:00:00,GBPJPY,SELL,timeout,0.7833,26.03,30.71,2
2025-12-25,2025-12-26 00:30:00,2025-12-26 03:45:00,GBPJPY,BUY,loss,-1.0,30.71,23.65,1
2025-12-28,2025-12-29 02:00:00,2025-12-29 07:00:00,GBPJPY,BUY,loss,-1.0,23.65,18.21,1
2025-12-29,2025-12-30 00:30:00,2025-12-30 07:00:00,GBPJPY,BUY,timeout,-0.5661,18.21,15.84,1
2025-12-30,2025-12-31 00:45:00,2025-12-31 02:45:00,GBPJPY,SELL,loss,-1.0,15.84,12.2,1
2026-01-01,2026-01-02 00:45:00,2026-01-02 01:45:00,GBPJPY,SELL,loss,-1.0,12.2,9.39,1
2026-01-04,2026-01-05 00:30:00,2026-01-05 02:15:00,GBPJPY,BUY,loss,-1.0,9.39,7.23,1
2026-01-05,2026-01-06 00:30:00,2026-01-06 00:45:00,GBPJPY,BUY,loss,-1.0,7.23,5.57,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 01:30:00,GBPJPY,SELL,loss,-1.0,5.57,4.29,1
2026-01-07,2026-01-08 00:30:00,2026-01-08 05:00:00,GBPJPY,BUY,loss,-1.0,4.29,3.3,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 01:15:00,GBPJPY,BUY,win,1.3043,3.3,4.29,1
2026-01-11,2026-01-12 00:30:00,2026-01-12 02:15:00,GBPJPY,SELL,loss,-1.0,4.29,3.3,1
2026-01-12,2026-01-13 00:30:00,2026-01-13 01:00:00,GBPJPY,BUY,win,1.3043,3.3,4.3,1
2026-01-13,2026-01-14 01:00:00,2026-01-14 05:15:00,GBPJPY,BUY,win,1.3043,4.3,5.58,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 00:45:00,GBPJPY,SELL,loss,-1.0,5.58,4.3,1
2026-01-18,2026-01-19 00:45:00,2026-01-19 02:00:00,GBPJPY,SELL,loss,-1.0,4.3,3.31,1
2026-01-19,2026-01-20 00:45:00,2026-01-20 04:30:00,GBPJPY,SELL,loss,-1.0,3.31,2.55,1
2026-01-20,2026-01-21 00:45:00,2026-01-21 02:45:00,GBPJPY,SELL,win,1.3043,2.55,3.31,1
2026-01-21,2026-01-22 01:45:00,2026-01-22 04:00:00,GBPJPY,BUY,win,1.3043,3.31,4.31,1
2026-01-25,2026-01-26 00:30:00,2026-01-26 02:00:00,GBPJPY,SELL,win,1.3043,4.31,5.6,1
2026-01-26,2026-01-27 00:30:00,2026-01-27 02:15:00,GBPJPY,SELL,loss,-1.0,5.6,4.31,1
2026-01-27,2026-01-28 00:45:00,2026-01-28 01:00:00,GBPJPY,SELL,loss,-1.0,4.31,3.32,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 04:15:00,GBPJPY,SELL,loss,-1.0,3.32,2.56,1
2026-01-29,2026-01-30 00:30:00,2026-01-30 01:45:00,GBPJPY,BUY,loss,-1.0,2.56,1.97,1
2026-02-01,2026-02-02 00:30:00,2026-02-02 03:45:00,GBPJPY,BUY,loss,-1.0,1.97,1.52,1
2026-02-02,2026-02-03 00:30:00,2026-02-03 02:15:00,GBPJPY,BUY,loss,-1.0,1.52,1.17,1
2026-02-03,2026-02-04 00:30:00,2026-02-04 01:00:00,GBPJPY,BUY,win,1.3043,1.17,1.52,1
2026-02-04,2026-02-05 00:30:00,2026-02-05 00:45:00,GBPJPY,BUY,loss,-1.0,1.52,1.17,1
2026-02-05,2026-02-06 00:30:00,2026-02-06 05:30:00,GBPJPY,BUY,win,1.3043,1.17,1.52,1
2026-02-08,2026-02-09 00:45:00,2026-02-09 07:00:00,GBPJPY,SELL,timeout,0.6969,1.52,1.76,1
2026-02-09,2026-02-10 00:30:00,2026-02-10 00:45:00,GBPJPY,BUY,loss,-1.0,1.76,1.36,1
2026-02-10,2026-02-11 00:30:00,2026-02-11 01:00:00,GBPJPY,SELL,win,1.3043,1.36,1.76,1
2026-02-11,2026-02-12 00:30:00,2026-02-12 01:00:00,GBPJPY,BUY,loss,-1.0,1.76,1.36,1
2026-02-12,2026-02-13 00:45:00,2026-02-13 01:00:00,GBPJPY,SELL,loss,-1.0,1.36,1.05,1
2026-02-15,2026-02-16 00:30:00,2026-02-16 07:00:00,GBPJPY,BUY,timeout,0.6043,1.05,1.19,1
2026-02-16,2026-02-17 00:30:00,2026-02-17 05:15:00,GBPJPY,SELL,win,1.3043,1.19,1.55,1
2026-02-17,2026-02-18 00:45:00,2026-02-18 01:15:00,GBPJPY,SELL,loss,-1.0,1.55,1.19,1
2026-02-18,2026-02-19 00:30:00,2026-02-19 00:45:00,GBPJPY,BUY,loss,-1.0,1.19,0.92,1
2026-02-19,2026-02-20 00:30:00,2026-02-20 00:45:00,GBPJPY,BUY,loss,-1.0,0.92,0.71,1
2026-02-22,2026-02-23 00:30:00,2026-02-23 01:00:00,GBPJPY,SELL,win,1.3043,0.71,0.92,1
2026-02-23,2026-02-24 00:45:00,2026-02-24 02:15:00,GBPJPY,BUY,win,1.3043,0.92,1.2,1
2026-02-24,2026-02-25 00:30:00,2026-02-25 00:45:00,GBPJPY,BUY,loss,-1.0,1.2,0.92,1
2026-02-25,2026-02-26 00:45:00,2026-02-26 05:45:00,GBPJPY,SELL,win,1.3043,0.92,1.2,1
2026-02-26,2026-02-27 00:30:00,2026-02-27 07:00:00,GBPJPY,SELL,timeout,0.7246,1.2,1.4,1
2026-03-01,2026-03-02 00:30:00,2026-03-02 01:00:00,GBPJPY,SELL,loss,-1.0,1.4,1.07,1
2026-03-02,2026-03-03 00:30:00,2026-03-03 00:45:00,GBPJPY,BUY,win,1.3043,1.07,1.4,1
2026-03-03,2026-03-04 00:30:00,2026-03-04 07:00:00,GBPJPY,SELL,timeout,0.4925,1.4,1.56,1
