date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-19 00:30:00,2025-12-19 03:15:00,USDCHF,BUY,win,1.3043,20.0,26.0,1
2025-12-21,2025-12-22 00:30:00,2025-12-22 07:00:00,USDCHF,SELL,timeout,-0.4894,26.0,23.07,1
2025-12-22,2025-12-23 00:30:00,2025-12-23 01:45:00,USDCHF,SELL,win,1.3043,23.07,29.99,2
2025-12-23,2025-12-24 00:45:00,2025-12-24 01:15:00,USDCHF,SELL,win,1.3043,29.99,38.99,3
2025-12-25,2025-12-26 01:00:00,2025-12-26 07:00:00,USDCHF,SELL,loss,-1.0,38.99,30.02,2
2025-12-28,2025-12-29 00:30:00,2025-12-29 02:15:00,USDCHF,SELL,loss,-1.0,30.02,23.12,1
2025-12-29,2025-12-30 00:45:00,2025-12-30 04:30:00,USDCHF,BUY,loss,-1.0,23.12,17.8,1
2025-12-30,2025-12-31 01:15:00,2025-12-31 02:00:00,USDCHF,SELL,loss,-1.0,17.8,13.71,1
2026-01-01,2026-01-02 00:45:00,2026-01-02 01:00:00,USDCHF,SELL,win,1.3043,13.71,17.82,1
2026-01-04,2026-01-05 01:00:00,2026-01-05 02:30:00,USDCHF,SELL,loss,-1.0,17.82,13.72,1
2026-01-05,2026-01-06 00:30:00,2026-01-06 00:45:00,USDCHF,BUY,loss,-1.0,13.72,10.57,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 01:30:00,USDCHF,SELL,win,1.3043,10.57,13.73,1
2026-01-07,2026-01-08 00:30:00,2026-01-08 01:00:00,USDCHF,SELL,loss,-1.0,13.73,10.58,1
2026-01-08,2026-01-09 01:00:00,2026-01-09 01:45:00,USDCHF,BUY,win,1.3043,10.58,13.75,1
2026-01-11,2026-01-12 00:30:00,2026-01-12 07:00:00,USDCHF,SELL,timeout,1.107,13.75,17.25,1
2026-01-12,2026-01-13 00:30:00,2026-01-13 04:15:00,USDCHF,BUY,loss,-1.0,17.25,13.28,1
2026-01-13,2026-01-14 01:00:00,2026-01-14 03:15:00,USDCHF,BUY,loss,-1.0,13.28,10.23,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 03:45:00,USDCHF,BUY,win,1.3043,10.23,13.29,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 01:00:00,USDCHF,BUY,win,1.3043,13.29,17.28,1
2026-01-18,2026-01-19 00:30:00,2026-01-19 07:00:00,USDCHF,SELL,timeout,0.4195,17.28,18.95,1
2026-01-19,2026-01-20 00:30:00,2026-01-20 00:30:00,USDCHF,BUY,win,1.3043,18.95,24.64,1
2026-01-20,2026-01-21 00:45:00,2026-01-21 01:00:00,USDCHF,BUY,loss,-1.0,24.64,18.97,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 00:45:00,USDCHF,SELL,win,1.3043,18.97,24.66,1
2026-01-22,2026-01-23 00:30:00,2026-01-23 01:00:00,USDCHF,SELL,loss,-1.0,24.66,18.99,1
2026-01-25,2026-01-26 00:30:00,2026-01-26 07:00:00,USDCHF,SELL,timeout,0.2746,18.99,20.19,1
2026-01-26,2026-01-27 01:00:00,2026-01-27 01:45:00,USDCHF,BUY,loss,-1.0,20.19,15.54,1
2026-01-27,2026-01-28 01:00:00,2026-01-28 01:30:00,USDCHF,BUY,win,1.3043,15.54,20.21,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,USDCHF,SELL,loss,-1.0,20.21,15.56,1
2026-01-29,2026-01-30 00:30:00,2026-01-30 02:15:00,USDCHF,BUY,win,1.3043,15.56,20.23,1
2026-02-01,2026-02-02 04:00:00,2026-02-02 07:00:00,USDCHF,SELL,timeout,-0.6599,20.23,17.16,1
2026-02-02,2026-02-03 00:30:00,2026-02-03 04:15:00,USDCHF,SELL,win,1.3043,17.16,22.3,1
2026-02-03,2026-02-04 00:30:00,2026-02-04 01:15:00,USDCHF,BUY,loss,-1.0,22.3,17.17,1
2026-02-04,2026-02-05 00:30:00,2026-02-05 00:45:00,USDCHF,BUY,loss,-1.0,17.17,13.22,1
2026-02-05,2026-02-06 00:45:00,2026-02-06 04:30:00,USDCHF,SELL,win,1.3043,13.22,17.19,1
2026-02-08,2026-02-09 01:00:00,2026-02-09 02:00:00,USDCHF,SELL,loss,-1.0,17.19,13.24,1
2026-02-09,2026-02-10 00:30:00,2026-02-10 01:30:00,USDCHF,BUY,loss,-1.0,13.24,10.19,1
2026-02-10,2026-02-11 00:30:00,2026-02-11 02:30:00,USDCHF,SELL,win,1.3043,10.19,13.25,1
2026-02-11,2026-02-12 00:30:00,2026-02-12 04:45:00,USDCHF,SELL,loss,-1.0,13.25,10.2,1
2026-02-12,2026-02-13 00:30:00,2026-02-13 00:45:00,USDCHF,SELL,win,1.3043,10.2,13.26,1
2026-02-15,2026-02-16 00:30:00,2026-02-16 02:00:00,USDCHF,BUY,loss,-1.0,13.26,10.21,1
2026-02-16,2026-02-17 00:30:00,2026-02-17 01:00:00,USDCHF,BUY,win,1.3043,10.21,13.28,1
2026-02-17,2026-02-18 00:30:00,2026-02-18 01:00:00,USDCHF,SELL,loss,-1.0,13.28,10.22,1
2026-02-19,2026-02-20 00:30:00,2026-02-20 00:45:00,USDCHF,BUY,loss,-1.0,10.22,7.87,1
2026-02-22,2026-02-23 00:30:00,2026-02-23 03:30:00,USDCHF,SELL,loss,-1.0,7.87,6.06,1
2026-02-23,2026-02-24 00:30:00,2026-02-24 00:45:00,USDCHF,SELL,loss,-1.0,6.06,4.67,1
2026-02-24,2026-02-25 00:30:00,2026-02-25 02:15:00,USDCHF,SELL,win,1.3043,4.67,6.07,1
2026-02-26,2026-02-27 00:45:00,2026-02-27 03:15:00,USDCHF,BUY,loss,-1.0,6.07,4.67,1
2026-03-01,2026-03-02 01:30:00,2026-03-02 06:30:00,USDCHF,SELL,loss,-1.0,4.67,3.6,1
2026-03-02,2026-03-03 00:30:00,2026-03-03 01:15:00,USDCHF,BUY,loss,-1.0,3.6,2.77,1
2026-03-03,2026-03-04 00:30:00,2026-03-04 01:00:00,USDCHF,SELL,loss,-1.0,2.77,2.13,1
2026-03-04,2026-03-05 00:30:00,2026-03-05 02:00:00,USDCHF,SELL,loss,-1.0,2.13,1.64,1
2026-03-05,2026-03-06 01:15:00,2026-03-06 01:30:00,USDCHF,BUY,loss,-1.0,1.64,1.26,1
2026-03-08,2026-03-08 23:30:00,2026-03-09 05:15:00,USDCHF,BUY,loss,-1.0,1.26,0.97,1
2026-03-09,2026-03-09 23:30:00,2026-03-10 00:15:00,USDCHF,BUY,loss,-1.0,0.97,0.75,1
2026-03-11,2026-03-11 23:30:00,2026-03-12 01:15:00,USDCHF,BUY,loss,-1.0,0.75,0.58,1
