policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
fixed_current,LTA,GBPJPY,M30,2025-06,2025-06-25 00:00:00,2025-06-26 01:00:00,BUY,197.343,197.01126,6.0,198.00648,trail_stop,1.4337,92,0.164929,0.0663,22.0,0.0833,,structure,static,Entry Model 1 - Double Wick Confirmation,300.0,15.0,21.51,321.51
fixed_current,ORB,GBPUSD,M15,2025-06,2025-06-25 23:30:00,2025-06-26 01:15:00,BUY,1.36794,1.36658,3.0,1.36794,trail_stop,0.4265,95,0.00136,0.0735,10.0,0.3125,2.4286,structure,static,ORB 15m breakout,321.51,16.08,6.86,328.36
fixed_current,LTA,GBPJPY,M30,2025-06,2025-06-26 04:30:00,2025-06-26 10:00:00,SELL,198.352,198.6176,6.0,198.0864,trail_stop,0.9172,93,0.170643,0.0828,22.0,0.3438,,structure,static,Entry Model 1 - Double Wick Confirmation,328.36,16.42,15.06,343.42
fixed_current,LTA,GBPJPY,M30,2025-07,2025-07-02 00:00:00,2025-07-02 11:30:00,BUY,197.338,196.96081,6.0,196.96081,loss,-1.0583,94,0.154571,0.0583,22.0,0.0625,,structure,static,Entry Model 1 - Double Wick Confirmation,343.42,17.17,-18.17,325.25
fixed_current,LTA,AUDUSD,M30,2025-07,2025-07-02 03:00:00,2025-07-02 07:00:00,BUY,0.65742,0.6564,6.0,0.6564,loss,-1.0882,97,0.00048,0.0882,9.0,0.0729,,structure,static,Entry Model 1 - Double Wick Confirmation,325.25,16.26,-17.7,307.55
fixed_current,LTA,AUDUSD,M30,2025-07,2025-07-03 06:00:00,2025-07-03 09:30:00,BUY,0.65724,0.65613,6.0,0.65724,trail_stop,0.4189,96,0.000598,0.0811,9.0,0.4583,,structure,static,Entry Model 3 - Confirmation of Internal Structure,307.55,15.38,6.44,313.99
fixed_current,LTA,GBPJPY,M30,2025-07,2025-07-04 00:00:00,2025-07-04 19:30:00,SELL,197.621,197.90263,6.0,197.33937,trail_stop,0.9219,90,0.124214,0.0781,22.0,0.0208,,structure,static,Entry Model 1 - Double Wick Confirmation,313.99,15.7,14.47,328.47
fixed_current,LTA,AUDUSD,M30,2025-07,2025-07-04 01:30:00,2025-07-07 13:30:00,SELL,0.65654,0.65792,6.0,0.65102,trail_stop,2.4348,92,0.000467,0.0652,9.0,0.1771,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,328.47,16.42,39.99,368.45
fixed_current,LTA,AUDUSD,M30,2025-07,2025-07-09 01:30:00,2025-07-09 02:30:00,BUY,0.65306,0.65185,6.0,0.65185,loss,-1.0744,92,0.000495,0.0744,9.0,0.0417,,structure,static,Entry Model 1 - Double Wick Confirmation,368.45,18.42,-19.79,348.66
fixed_current,LTA,GBPJPY,M15,2025-07,2025-07-09 01:45:00,2025-07-09 07:15:00,BUY,199.531,199.30391,6.0,199.531,trail_stop,0.4031,96,0.140571,0.0969,22.0,0.6042,,structure,static,Entry Model 1 - Double Wick Confirmation,348.66,17.43,7.03,355.69
fixed_current,LTA,AUDUSD,M30,2025-07,2025-07-09 06:00:00,2025-07-09 14:00:00,SELL,0.65256,0.65452,6.0,0.65452,loss,-1.0459,97,0.000926,0.0459,9.0,0.7188,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,355.69,17.78,-18.6,337.09
fixed_current,LTA,GBPJPY,M15,2025-07,2025-07-11 00:15:00,2025-07-11 00:45:00,SELL,198.388,198.71816,6.0,198.71816,loss,-1.0666,94,0.121071,0.0666,22.0,0.4167,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,337.09,16.85,-17.98,319.11
fixed_current,LTA,GBPJPY,M15,2025-07,2025-07-11 04:00:00,2025-07-11 05:15:00,BUY,199.381,199.14701,6.0,199.14701,loss,-1.094,96,0.166571,0.094,22.0,0.9167,,structure,static,Entry Model 1 - Double Wick Confirmation,319.11,15.96,-17.46,301.66
fixed_current,LTA,AUDUSD,M30,2025-07,2025-07-15 00:00:00,2025-07-15 13:30:00,BUY,0.65516,0.65385,6.0,0.65516,trail_stop,0.4313,91,0.000423,0.0687,9.0,0.0312,,structure,static,Entry Model 3 - Confirmation of Internal Structure,301.66,15.08,6.51,308.16
fixed_current,LTA,GBPJPY,M15,2025-07,2025-07-17 03:15:00,2025-07-17 13:00:00,BUY,198.902,198.66135,6.0,199.14265,trail_stop,0.9086,100,0.131,0.0914,22.0,0.4688,,structure,static,Entry Model 2 - Internal Swing Confirmation,308.16,15.41,14.0,322.16
fixed_current,LTA,GBPJPY,M30,2025-07,2025-07-23 00:00:00,2025-07-23 02:00:00,SELL,197.766,198.695,6.0,198.695,loss,-1.0237,90,0.22,0.0237,22.0,0.7812,,structure,static,Entry Model 3 - Confirmation of Internal Structure,322.16,16.11,-16.49,305.67
fixed_current,LTA,GBPJPY,M30,2025-07,2025-07-23 03:00:00,2025-07-23 06:00:00,SELL,198.631,199.05208,6.0,199.05208,loss,-1.0522,99,0.3605,0.0522,22.0,1.0,,structure,static,Entry Model 1 - Double Wick Confirmation,305.67,15.28,-16.08,289.59
fixed_current,LTA,GBPJPY,M30,2025-07,2025-07-23 06:00:00,2025-07-23 15:00:00,SELL,198.608,199.13282,6.0,198.608,trail_stop,0.4581,99,0.358786,0.0419,22.0,0.9375,,structure,static,Entry Model 3 - Confirmation of Internal Structure,289.59,14.48,6.63,296.22
fixed_current,LTA,GBPJPY,M30,2025-07,2025-07-24 03:00:00,2025-07-24 16:30:00,BUY,198.374,198.09409,6.0,198.374,trail_stop,0.4214,93,0.206071,0.0786,22.0,0.4375,,structure,static,Entry Model 1 - Double Wick Confirmation,296.22,14.81,6.24,302.46
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-24 06:00:00,2025-07-24 14:00:00,SELL,0.66153,0.66252,6.0,0.66153,trail_stop,0.4091,95,0.000428,0.0909,9.0,0.5208,,structure,static,Entry Model 3 - Confirmation of Internal Structure,302.46,15.12,6.19,308.65
fixed_current,LTA,AUDUSD,M15,2025-07,2025-07-28 06:00:00,2025-07-28 10:30:00,SELL,0.65591,0.65682,6.0,0.65318,trail_stop,1.9011,90,0.000401,0.0989,9.0,0.3229,,structure,static,Entry Model 1 - Double Wick Confirmation,308.65,15.43,29.34,337.99
fixed_current,LTA,GBPJPY,M15,2025-07,2025-07-31 05:45:00,2025-07-31 06:30:00,SELL,197.346,197.61504,6.0,197.61504,loss,-1.0818,95,0.173571,0.0818,22.0,0.8854,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,337.99,16.9,-18.28,319.71
fixed_current,ORB,USDCHF,M15,2025-07,2025-07-31 23:15:00,2025-08-01 12:30:00,BUY,0.8133,0.81183,3.0,0.81477,trail_stop,0.9184,95,0.00147,0.0816,12.0,0.4167,3.3573,structure,static,ORB 15m breakout,319.71,15.99,14.68,334.39
fixed_current,ORB,USDCAD,M15,2025-08,2025-08-01 00:30:00,2025-08-01 07:15:00,SELL,1.38511,1.38702,6.0,1.38702,loss,-1.0785,95,0.00191,0.0785,15.0,0.7396,2.5564,structure,static,ORB 15m breakout,334.39,16.72,-18.03,316.36
fixed_current,LTA,GBPJPY,M15,2025-08,2025-08-01 01:15:00,2025-08-01 13:00:00,SELL,199.006,199.31491,6.0,197.15254,win,3.4288,92,0.146071,0.0712,22.0,0.2396,,structure,static,Entry Model 1 - Double Wick Confirmation,316.36,15.82,54.24,370.59
fixed_current,LTA,USDCAD,M15,2025-08,2025-08-04 03:00:00,2025-08-05 03:15:00,SELL,1.37729,1.37951,6.0,1.37879,timeout,-0.7432,90,0.000615,0.0676,15.0,0.4792,,structure,static,Entry Model 1 - Double Wick Confirmation,370.59,18.53,-13.77,356.82
fixed_current,LTA,AUDUSD,M30,2025-08,2025-08-07 01:30:00,2025-08-07 09:30:00,BUY,0.651,0.64947,6.0,0.65253,trail_stop,0.9412,98,0.000451,0.0588,9.0,0.0729,,structure,static,Entry Model 3 - Confirmation of Internal Structure,356.82,17.84,16.79,373.61
fixed_current,LTA,AUDUSD,M30,2025-08,2025-08-08 00:00:00,2025-08-08 07:00:00,SELL,0.65194,0.65284,6.0,0.65284,loss,-1.1,93,0.000611,0.1,9.0,0.5208,,structure,static,Entry Model 3 - Confirmation of Internal Structure,373.61,18.68,-20.55,353.06
