policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_conservative,LTA,GBPJPY,M30,2025-06,2025-06-25 00:00:00,2025-06-25 11:00:00,BUY,197.343,197.01126,3.0,198.33822,win,1.9337,92,0.164929,0.0663,22.0,0.0833,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,300.0,15.0,29.01,329.01
dynamic_conservative,ORB,GBPUSD,M15,2025-06,2025-06-25 23:30:00,2025-06-26 01:15:00,BUY,1.36794,1.36658,2.0,1.36794,trail_stop,0.4265,95,0.00136,0.0735,10.0,0.3125,2.4286,"max(structure,1.0ATR)",conservative,ORB 15m breakout,329.01,16.45,7.02,336.02
dynamic_conservative,LTA,GBPJPY,M30,2025-06,2025-06-26 04:30:00,2025-06-26 10:00:00,SELL,198.352,198.6176,3.0,198.0864,trail_stop,0.9172,93,0.170643,0.0828,22.0,0.3438,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,336.02,16.8,15.41,351.43
dynamic_conservative,LTA,GBPJPY,M30,2025-07,2025-07-02 00:00:00,2025-07-02 11:30:00,BUY,197.338,196.96081,3.0,196.96081,loss,-1.0583,94,0.154571,0.0583,22.0,0.0625,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,351.43,17.57,-18.6,332.84
dynamic_conservative,LTA,AUDUSD,M30,2025-07,2025-07-02 03:00:00,2025-07-02 07:00:00,BUY,0.65742,0.6564,3.0,0.6564,loss,-1.0882,97,0.00048,0.0882,9.0,0.0729,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,332.84,16.64,-18.11,314.73
dynamic_conservative,LTA,AUDUSD,M30,2025-07,2025-07-03 06:00:00,2025-07-03 09:30:00,BUY,0.65724,0.65613,3.0,0.65724,trail_stop,0.4189,96,0.000598,0.0811,9.0,0.4583,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure,314.73,15.74,6.59,321.32
dynamic_conservative,LTA,GBPJPY,M30,2025-07,2025-07-04 00:00:00,2025-07-04 19:30:00,SELL,197.621,197.90263,3.0,197.33937,trail_stop,0.9219,90,0.124214,0.0781,22.0,0.0208,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,321.32,16.07,14.81,336.13
dynamic_conservative,LTA,AUDUSD,M30,2025-07,2025-07-04 01:30:00,2025-07-07 02:30:00,SELL,0.65654,0.65792,3.0,0.6524,win,1.9348,92,0.000467,0.0652,9.0,0.1771,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,336.13,16.81,32.52,368.65
dynamic_conservative,LTA,AUDUSD,M30,2025-07,2025-07-09 01:30:00,2025-07-09 02:30:00,BUY,0.65306,0.65185,3.0,0.65185,loss,-1.0744,92,0.000495,0.0744,9.0,0.0417,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,368.65,18.43,-19.8,348.84
dynamic_conservative,LTA,GBPJPY,M15,2025-07,2025-07-09 01:45:00,2025-07-09 07:15:00,BUY,199.531,199.30391,3.0,199.531,trail_stop,0.4031,96,0.140571,0.0969,22.0,0.6042,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,348.84,17.44,7.03,355.87
dynamic_conservative,LTA,AUDUSD,M30,2025-07,2025-07-09 06:00:00,2025-07-09 14:00:00,SELL,0.65256,0.65452,3.0,0.65452,loss,-1.0459,97,0.000926,0.0459,9.0,0.7188,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,355.87,17.79,-18.61,337.26
