symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,BUY,2025-07-24T14:20:00+00:00,2025-07-24T14:45:00+00:00,2025-07-24T16:25:00+00:00,172.224,172.068782,172.379218,172.534436,172.689654,2.0,599.58,10599.58,tp3,20,46.6,42.75,0.155218,3.15,300.0,299.79,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-25T16:05:00+00:00,2025-07-25T16:30:00+00:00,2025-07-28T02:35:00+00:00,173.221,172.893408,173.548592,173.876183,174.203775,1.6337,518.5,11118.08,timeout,120,41.65,27.43,0.327592,1.58,317.99,317.37,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-29T16:00:00+00:00,2025-07-29T17:00:00+00:00,2025-07-29T17:55:00+00:00,171.491,171.212972,171.769028,172.047057,172.325085,-1.0,-332.42,10785.66,stop,11,29.08,25.66,0.278028,1.95,333.54,332.42,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-30T12:15:00+00:00,2025-07-30T13:05:00+00:00,2025-07-30T15:30:00+00:00,171.011,170.787785,171.234215,171.457431,171.680646,-1.0,-323.0,10462.66,stop,29,44.47,34.04,0.223215,2.36,323.57,323.0,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-07-31T13:10:00+00:00,2025-07-31T13:30:00+00:00,2025-07-31T14:00:00+00:00,171.37,171.588312,171.151688,170.933375,170.715063,-1.0,-313.23,10149.43,stop,6,69.12,76.42,0.218312,2.34,313.88,313.23,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-07-31T14:25:00+00:00,2025-07-31T14:50:00+00:00,2025-07-31T16:50:00+00:00,171.472,171.780424,171.163576,170.855153,170.546729,-1.0,-304.47,9844.96,stop,24,61.71,67.88,0.308424,1.61,304.48,304.47,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-01T13:40:00+00:00,2025-08-01T14:00:00+00:00,2025-08-01T15:30:00+00:00,171.584,171.779083,171.388917,171.193834,170.998752,-1.0,-294.26,9550.7,stop,18,39.69,44.57,0.195083,2.46,295.35,294.26,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-01T15:30:00+00:00,2025-08-01T15:50:00+00:00,2025-08-01T16:50:00+00:00,171.687,171.147393,172.226607,172.766214,173.305821,-1.0,-284.54,9266.16,stop,12,60.24,43.26,0.539607,0.86,286.52,284.54,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-04T16:10:00+00:00,2025-08-04T16:35:00+00:00,2025-08-04T17:05:00+00:00,170.521,170.201024,170.840976,171.160951,171.480927,-1.0,-276.63,8989.53,stop,6,28.33,19.98,0.319976,1.41,277.98,276.63,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-05T13:15:00+00:00,2025-08-05T13:50:00+00:00,2025-08-05T18:05:00+00:00,170.355,170.579582,170.130418,169.905835,169.681253,-1.0,-268.52,8721.01,stop,51,71.03,75.69,0.224582,1.95,269.69,268.52,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-06T14:55:00+00:00,2025-08-06T15:20:00+00:00,2025-08-06T16:40:00+00:00,171.223,171.103153,171.342847,171.462694,171.582541,0.3333,87.2,8808.21,stop,16,47.7,43.03,0.119847,3.56,261.63,261.61,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-07T12:40:00+00:00,2025-08-07T13:20:00+00:00,2025-08-07T22:30:00+00:00,171.917,172.117423,171.716577,171.516155,171.315732,2.0,528.42,9336.63,tp3,110,63.75,65.59,0.200423,2.15,264.25,264.21,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-08T15:20:00+00:00,2025-08-08T15:40:00+00:00,2025-08-08T16:55:00+00:00,172.042,172.302592,171.781408,171.520815,171.260223,-1.0,-279.62,9057.01,stop,15,70.11,71.97,0.260592,1.75,280.1,279.62,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-12T15:30:00+00:00,2025-08-12T15:50:00+00:00,2025-08-12T21:35:00+00:00,172.345,172.037565,172.652435,172.959871,173.267306,0.3333,90.48,9147.49,stop,69,56.51,36.69,0.307435,1.44,271.71,271.45,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-14T12:00:00+00:00,2025-08-14T13:05:00+00:00,2025-08-14T23:05:00+00:00,171.309,170.876707,171.741293,172.173586,172.60588,1.6261,443.95,9591.44,timeout,120,49.91,44.38,0.432293,1.03,274.42,273.01,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-15T14:35:00+00:00,2025-08-15T15:40:00+00:00,2025-08-15T16:25:00+00:00,171.716,171.904499,171.527501,171.339002,171.150503,-1.0,-286.64,9304.8,stop,9,65.06,66.88,0.188499,2.48,287.74,286.64,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-18T12:00:00+00:00,2025-08-18T13:05:00+00:00,2025-08-18T18:45:00+00:00,172.201,171.968649,172.433351,172.665703,172.898054,1.3333,370.41,9675.21,stop,68,36.08,31.27,0.232351,1.95,279.14,277.81,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-19T15:10:00+00:00,2025-08-19T15:30:00+00:00,2025-08-19T17:35:00+00:00,172.579,172.744784,172.413216,172.247432,172.081647,1.3333,386.28,10061.49,stop,25,56.74,59.84,0.165784,2.85,290.26,289.71,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-20T16:30:00+00:00,2025-08-20T16:50:00+00:00,2025-08-20T19:30:00+00:00,171.809,171.998241,171.619759,171.430517,171.241276,1.3333,402.25,10463.75,stop,32,64.92,72.21,0.189241,2.6,301.84,301.69,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-21T14:10:00+00:00,2025-08-21T14:30:00+00:00,2025-08-21T17:15:00+00:00,172.25,172.433378,172.066622,171.883244,171.699866,1.3333,418.27,10882.01,stop,33,73.51,75.94,0.183378,2.79,313.91,313.7,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-22T12:40:00+00:00,2025-08-22T13:45:00+00:00,2025-08-22T14:50:00+00:00,172.409,172.541473,172.276527,172.144054,172.011581,-1.0,-325.72,10556.29,stop,13,61.52,66.48,0.132473,4.01,326.46,325.72,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-25T12:55:00+00:00,2025-08-25T13:15:00+00:00,2025-08-25T16:50:00+00:00,172.346,172.199044,172.492956,172.639913,172.786869,1.3333,421.71,10978.0,stop,43,41.01,37.78,0.146956,3.51,316.69,316.28,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-26T14:05:00+00:00,2025-08-26T14:30:00+00:00,2025-08-26T16:40:00+00:00,171.796,172.022666,171.569334,171.342667,171.116001,-1.0,-328.0,10650.0,stop,26,57.07,67.54,0.226666,2.36,329.34,328.0,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-27T12:30:00+00:00,2025-08-27T13:20:00+00:00,2025-08-27T13:25:00+00:00,171.473,171.560236,171.385764,171.298528,171.211291,-1.0,-319.33,10330.67,stop,1,46.75,49.41,0.087236,5.97,319.5,319.33,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-27T15:30:00+00:00,2025-08-27T15:50:00+00:00,2025-08-27T16:55:00+00:00,171.586,171.761409,171.410591,171.235182,171.059773,-1.0,-309.75,10020.92,stop,13,62.17,65.3,0.175409,2.88,309.92,309.75,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-28T12:05:00+00:00,2025-08-28T13:05:00+00:00,2025-08-28T23:05:00+00:00,171.428,171.237111,171.618889,171.809778,172.000667,1.1995,359.39,10380.31,timeout,120,49.15,44.95,0.190889,2.56,300.63,299.63,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-29T14:10:00+00:00,2025-08-29T14:30:00+00:00,2025-08-29T17:30:00+00:00,171.679,171.848684,171.509316,171.339633,171.169949,-1.0,-311.09,10069.22,stop,36,55.64,57.78,0.169684,2.99,311.41,311.09,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-09-01T16:00:00+00:00,2025-09-01T16:20:00+00:00,2025-09-01T19:00:00+00:00,172.439,172.266173,172.611827,172.784655,172.957482,-1.0,-302.01,9767.21,stop,32,45.6,42.16,0.172827,2.85,302.08,302.01,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-03T12:15:00+00:00,2025-09-03T13:05:00+00:00,2025-09-03T23:05:00+00:00,173.082,173.359189,172.804811,172.527623,172.250434,1.3339,389.93,10157.14,timeout,120,64.1,71.79,0.277189,1.72,293.02,292.33,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-04T14:00:00+00:00,2025-09-04T14:20:00+00:00,2025-09-04T15:25:00+00:00,172.731,172.89992,172.56208,172.39316,172.224239,0.3333,101.5,10258.64,stop,13,58.08,61.89,0.16892,2.94,304.71,304.51,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-08T13:45:00+00:00,2025-09-08T14:05:00+00:00,2025-09-08T16:10:00+00:00,173.282,173.456664,173.107336,172.932673,172.758009,-1.0,-307.37,9951.27,stop,25,64.89,67.12,0.174664,2.87,307.76,307.37,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-09T16:00:00+00:00,2025-09-09T16:20:00+00:00,2025-09-09T17:55:00+00:00,172.343,172.549009,172.136991,171.930981,171.724972,-1.0,-298.1,9653.17,stop,19,53.58,59.89,0.206009,2.36,298.54,298.1,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-11T14:10:00+00:00,2025-09-11T14:30:00+00:00,2025-09-11T15:20:00+00:00,172.867,173.009696,172.724304,172.581608,172.438911,1.3333,384.97,10038.15,stop,10,56.89,59.68,0.142696,3.3,289.6,288.73,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-09-12T13:00:00+00:00,2025-09-12T13:55:00+00:00,2025-09-12T16:35:00+00:00,173.369,173.481165,173.256835,173.14467,173.032506,2.0,601.08,10639.23,tp3,32,66.66,72.48,0.112165,4.37,301.14,300.54,RISK_PERCENT
