month,opened,closed,wins,losses,net,gross,commission,swap,extra_stress,payout,distribution,start_balance,end_balance,reset_adjustment,max_daily_loss,max_envelope_daily_loss,min_envelope,phase,rejected,breach
2023-09,25,25,13,12,-342.4040106275432,1471.9259567076808,-337.02447096728685,0.0,1477.3054963679376,0.0,0.0,100000.0,99657.59598937239,0.0,1870.9804857143026,2617.6840571428766,97455.56620113952,Phase 1,2,
2023-10,31,31,14,17,-1506.8976210130327,697.6411673802008,-348.044034785053,-209.495,1646.99975360818,0.0,0.0,99657.59598937239,98150.69836835934,0.0,758.40726857142,2267.5947845938354,96351.46371218978,Phase 1,0,
2023-11,36,35,18,17,435.15973965173833,3889.9726764451316,-372.34930688674365,-69.5022077922078,3012.9614221144443,0.0,0.0,98150.69836835934,98585.85810801112,0.0,1167.3640595238248,3663.688316666681,94259.79621679582,Phase 1,0,
2023-12,38,39,20,19,2304.525392140319,6452.012081332274,-510.0658839743184,-47.01714285714286,3590.4036623604916,0.0,0.0,98585.85810801112,100890.38350015141,0.0,1961.4826623376575,3420.2381818181893,96330.88740694494,Phase 1,0,
2024-01,34,34,21,13,3661.6521673775856,7349.202262519771,-444.6619910926119,0.0,3242.888104049574,0.0,0.0,100890.38350015141,104552.03566752897,0.0,1258.6340714285907,3917.527064935086,99434.8225479375,Phase 1,0,
2024-02,30,30,17,13,2265.4368082629844,5213.014093592912,-379.41019826229484,-24.577142857142857,2543.5899442104915,0.0,0.0,104552.03566752897,106817.47247579198,0.0,1299.5464467905404,3166.136770909099,101486.51398233415,Phase 1,1,
2024-03,39,36,15,21,-3444.4588202783066,-113.7072913314577,-513.9091394806509,-60.92666666666667,2755.915722799532,0.0,0.0,106817.47247579198,103373.01365551366,0.0,2664.11453416149,5793.923914303334,100758.09135824569,Phase 1,0,
2024-04,29,32,21,11,7342.223103030456,10482.94375513597,-333.10377367076,-27.754666666666665,2779.862211768085,0.0,0.0,103373.01365551366,100028.22997581612,-10687.00678272797,448.2366782608733,3227.8883933799516,99587.99982771455,Phase 1 / Phase 2,3,
2024-05,32,32,21,11,6479.958861682666,11366.837247761872,-456.865139652452,-239.4141666666667,4190.599079760087,0.0,0.0,100028.22997581612,100080.236948756,-6427.951888742813,790.7577185185073,3032.8176152923406,97030.73209676791,Funded / Phase 2,2,
2024-06,30,30,20,10,6072.864647973408,11088.80200990625,-449.0907932943818,-19.259999999999998,4547.586568638455,3322.4812773835147,4153.101596729393,100080.236948756,102000.0,0.0,480.1099778843636,2678.765060000005,98183.86620405938,Funded,0,
2024-07,27,27,17,10,8382.995074611032,11952.901342156783,-393.0114754098361,0.0,3176.894792135908,6706.39605968881,8382.995074611012,102000.0,102000.0,0.0,443.75503448274685,2027.6546653095866,100562.94771611893,Funded,2,
2024-08,33,32,16,16,-476.6827804228488,2850.7011223653717,-279.4261929367527,-208.00698131760083,2839.950728533867,0.0,0.0,102000.0,101523.31721957719,0.0,2931.263620897429,3621.927997820516,98672.84091687262,Funded,0,
2024-09,41,41,20,21,-2972.403729931268,1384.9687529334963,-536.2289028559692,-18.16171428571429,3802.981865723081,0.0,0.0,101523.31721957719,98550.91348964594,0.0,2392.1963204301137,4921.007840942941,93847.0806965311,Funded,2,
2024-10,35,36,21,15,3055.175093487442,6407.247651613328,-392.24667790371984,-74.816,2885.009880222168,0.0,0.0,98550.91348964594,101606.08858313339,0.0,2049.6370068329998,4560.026109570943,96048.1307327584,Funded,3,
2024-11,35,34,17,17,2110.6243081731072,4678.9272507678925,-289.7204782034215,-38.46,2240.1224643913633,1035.0727914319957,1293.8409892899945,101606.08858313339,102422.87190201652,0.0,780.1354327448498,2509.519865910057,98330.51307990265,Funded,0,
2024-12,29,29,14,15,-545.6031727584541,1866.1146848693195,-288.76733636581815,-357.3451038989092,1765.605417363046,1739.736402374797,2174.6705029684963,102422.87190201652,99702.59822628954,0.0,1682.8057148718071,3067.6091610256553,96940.47642471714,Funded,0,
2025-01,42,41,22,19,874.3374538727719,3465.7090384583003,-307.8080889768499,-29.932000000000002,2253.631495608678,0.0,0.0,99702.59822628954,100576.9356801623,0.0,792.7853480213817,2164.0263215384475,97241.78092755219,Funded,2,
2025-02,32,34,20,14,1222.2845087950802,3874.2807124950164,-205.60462270518028,-23.540000000000003,2422.8515809947576,0.0,0.0,100576.9356801623,101799.22018895739,0.0,1544.5597770491877,2609.2505205612106,97416.92396478659,Funded,2,
2025-03,39,37,16,21,1088.3542311481283,3071.419282650297,-274.20607683562235,-74.816,1634.0429746665463,263.2131150250672,329.01639378133405,101799.22018895739,102558.55802632419,0.0,941.2136212121259,2427.154600000009,98874.45243559776,Funded,2,
2025-04,36,38,18,20,-383.98584839668706,1682.74027842017,-234.6824051342282,-52.32853658536585,1779.7151850972618,139.65774234202692,174.57217792753363,102558.55802632419,102000.0,0.0,1632.7905276353267,1713.8055276353261,99356.45225755281,Funded,3,
2025-05,41,41,20,21,-4285.044569236783,-2494.368815938201,-251.9813109065327,0.0,1538.6944423920477,0.0,0.0,102000.0,97714.95543076322,0.0,1641.0644352941163,2355.3590709302225,96871.25511767669,Funded,4,
2025-06,29,29,14,15,-564.8538055190676,348.97242911117814,-61.789924879062376,-9.62,842.4163097511837,0.0,0.0,97714.95543076322,97150.10162524415,0.0,1040.0802642620692,1763.2915941322135,95750.8911466287,Funded,2,
2025-07,34,34,21,13,354.84419803144635,1801.5212053692194,-235.61408990580088,-17.098666666666666,1193.9642507653057,0.0,0.0,97150.10162524415,97504.94582327557,0.0,377.7737979999947,1311.2315247863298,96022.31624311836,Funded,1,
2025-08,28,28,18,10,2524.258225100318,4263.628938109902,-203.40152118367226,-50.20833333333334,1485.7608584925783,0.0,0.0,97504.94582327557,100029.2040483759,0.0,408.3174194211024,1315.1045196581108,96189.84130361746,Funded,2,
2025-09,37,36,20,16,1625.0444874648235,5179.292635002525,-481.3646243025086,-59.84333333333334,3013.0401899018557,228.71315322484588,285.89144153105735,100029.2040483759,101368.35709430966,0.0,1744.1145403427217,2360.986532571027,97498.3622658709,Funded,5,
2025-10,39,40,25,15,7476.399544321059,10747.146817151528,-208.78923302573142,-25.68,3036.2780398047357,5475.805310904538,6844.756638630672,101368.35709430966,102000.0,0.0,418.09739999999874,1785.0870299319795,99731.78626246488,Funded,1,
2025-11,27,27,11,16,-1657.9074374825432,100.96700937811357,-284.47392296377916,-19.259999999999998,1455.140523896878,0.0,0.0,102000.0,100342.09256251746,0.0,2184.5460183970717,2836.5321295081812,98869.73247300524,Funded,2,
2025-12,28,28,17,11,3507.941944262405,6857.37364218336,-290.2928335777675,-8.533333333333335,3050.6055310098523,1885.6395138913533,2357.0493923641916,100342.09256251746,101492.98511441563,0.0,428.9454074074165,2328.9904517799296,98438.64069667408,Funded,3,
2026-01,32,32,20,12,3862.3627365640336,5946.587854508342,-110.41966572689012,-3.18,1970.6254522174183,141.42052458638793,176.7756557329849,101492.98511441563,105178.57219524676,0.0,1121.6581999999908,2383.172605825239,98864.96000048239,Funded,7,
2026-02,35,32,14,18,5881.848917662906,10782.269785664324,-116.98901204677905,-79.98,4703.45185595464,7018.138866879966,8772.673583599957,105178.57219524676,102287.74752930968,0.0,1117.5124967611482,2453.2190765957494,99984.0778792515,Funded,4,
2026-03,34,37,20,17,1809.3881522863244,3661.5514710316484,-121.50583611606172,-2.12,1728.5374826292627,1677.7085452768138,2097.135681596017,102287.74752930968,102000.0,0.0,589.4533235294075,1739.9842595975351,99739.92343441438,Funded,4,
2026-04,35,35,18,17,1719.098505464924,3931.8600907824766,-152.2777827523998,-9.540000000000001,2050.9438025651516,1375.2788043719252,1719.0985054649063,102000.0,102000.0,0.0,711.3720842105395,1888.1455764705897,98683.5292647154,Funded,2,
2026-05,36,36,15,21,-1070.6795013277438,584.7882571867398,-120.54241365556294,0.0,1534.92534485892,0.0,0.0,102000.0,100929.32049867224,0.0,1385.468823529416,1613.058149451288,98688.31407833885,Funded,4,
2026-06,37,35,13,22,1205.0251207461702,6778.924707450297,-360.11619437596556,-3.21,5210.573392328162,869.2316622839194,1086.539577854899,100929.32049867224,101047.80604156348,0.0,3195.5657520954555,4328.204336947922,96864.55706305207,Funded,3,
2026-07,35,37,20,17,9547.055149120764,17322.39648290124,-431.6804615732361,-2.14,7341.52087220724,6875.888952547359,8594.861190684198,101047.80604156348,102000.0,0.0,440.89783063683717,2040.1527368421084,99256.95161039465,Funded,3,
2026-08,36,36,19,17,2625.7699808177094,8251.032397067116,-352.4108173225127,0.0,5272.851598926884,2100.6159846541705,2625.769980817713,102000.0,102000.0,0.0,1786.3036585365771,3315.9556616407936,99912.84895108867,Funded,4,
