symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,BUY,2026-05-26T15:00:00+00:00,2026-05-26T15:30:00+00:00,2026-05-26T16:50:00+00:00,185.243,185.140143,185.345857,185.448713,185.55157,-1.0,-399.87,9600.13,stop,16,42.53,38.61,0.102857,6.34,400.0,399.87,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-05-27T13:50:00+00:00,2026-05-27T14:15:00+00:00,2026-05-27T16:50:00+00:00,185.532,185.40643,185.65757,185.78314,185.90871,0.3333,127.82,9727.95,stop,31,41.74,38.51,0.12557,4.98,384.01,383.46,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-05-28T14:05:00+00:00,2026-05-28T14:25:00+00:00,2026-05-28T16:00:00+00:00,185.091,184.969035,185.212965,185.33493,185.456894,2.0,777.8,10505.75,tp3,19,39.08,30.44,0.121965,5.2,389.12,388.9,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-05-29T12:35:00+00:00,2026-05-29T13:05:00+00:00,2026-05-29T23:05:00+00:00,185.415,185.221491,185.608509,185.802018,185.995527,1.5908,668.25,11174.0,timeout,120,45.72,43.5,0.193509,3.54,420.23,420.06,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-01T12:00:00+00:00,2026-06-01T13:05:00+00:00,2026-06-01T18:30:00+00:00,185.771,185.968401,185.573599,185.376197,185.178796,1.3333,595.55,11769.55,stop,65,50.68,55.51,0.197401,3.69,446.96,446.66,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-04T14:45:00+00:00,2026-06-04T15:30:00+00:00,2026-06-05T01:30:00+00:00,185.945,186.143816,185.746184,185.547368,185.348553,1.1046,519.8,12289.34,timeout,120,64.07,74.3,0.198816,3.86,470.78,470.59,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-05T12:35:00+00:00,2026-06-05T13:05:00+00:00,2026-06-05T14:05:00+00:00,186.166,186.056707,186.275293,186.384587,186.49388,-1.0,-491.25,11798.09,stop,12,56.28,53.41,0.109293,7.33,491.57,491.25,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-08T15:05:00+00:00,2026-06-08T15:40:00+00:00,2026-06-08T16:20:00+00:00,184.535,184.711001,184.358999,184.182998,184.006997,-1.0,-471.63,11326.46,stop,8,65.64,73.02,0.176001,4.37,471.92,471.63,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-09T14:25:00+00:00,2026-06-09T14:45:00+00:00,2026-06-09T15:35:00+00:00,185.274,185.379827,185.168173,185.062347,184.95652,-1.0,-452.95,10873.51,stop,10,74.74,80.69,0.105827,6.98,453.06,452.95,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-10T14:55:00+00:00,2026-06-10T15:35:00+00:00,2026-06-10T18:45:00+00:00,185.247,185.071348,185.422652,185.598304,185.773957,0.3333,144.69,11018.2,stop,38,35.74,31.85,0.175652,4.03,434.94,434.07,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-11T14:30:00+00:00,2026-06-11T15:15:00+00:00,2026-06-11T20:30:00+00:00,185.062,185.302945,184.821055,184.58011,184.339165,0.3333,146.76,11164.97,stop,63,58.8,61.82,0.240945,2.98,440.73,440.29,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-15T12:10:00+00:00,2026-06-15T13:05:00+00:00,2026-06-15T13:35:00+00:00,185.838,185.935651,185.740349,185.642698,185.545046,-1.0,-446.1,10718.87,stop,6,53.5,56.94,0.097651,7.45,446.6,446.1,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-15T14:55:00+00:00,2026-06-15T15:15:00+00:00,2026-06-16T01:15:00+00:00,185.896,186.052149,185.739851,185.583702,185.427553,1.1829,506.31,11225.18,timeout,120,57.66,70.72,0.156149,4.47,428.75,428.01,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-16T13:20:00+00:00,2026-06-16T14:20:00+00:00,2026-06-16T16:30:00+00:00,186.063,186.206291,185.919709,185.776418,185.633128,0.3333,149.66,11374.84,stop,26,74.7,80.43,0.143291,5.11,449.01,448.99,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-18T12:50:00+00:00,2026-06-18T13:10:00+00:00,2026-06-18T16:35:00+00:00,184.418,184.678281,184.157719,183.897437,183.637156,-1.0,-454.87,10919.97,stop,41,40.4,44.14,0.260281,2.85,454.99,454.87,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-19T14:20:00+00:00,2026-06-19T14:40:00+00:00,2026-06-19T19:45:00+00:00,184.836,184.981259,184.690741,184.545482,184.400223,-1.0,-436.46,10483.51,stop,61,67.0,68.68,0.145259,4.9,436.8,436.46,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-22T13:05:00+00:00,2026-06-22T13:25:00+00:00,2026-06-22T17:05:00+00:00,185.268,185.433619,185.102381,184.936762,184.771143,2.0,836.84,11320.35,tp3,44,60.75,62.82,0.165619,4.12,419.34,418.42,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-24T12:20:00+00:00,2026-06-24T13:05:00+00:00,2026-06-24T16:55:00+00:00,183.478,183.723816,183.232184,182.986369,182.740553,0.3333,150.73,11471.09,stop,46,49.55,52.75,0.245816,3.0,452.81,452.2,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-26T12:55:00+00:00,2026-06-26T13:25:00+00:00,2026-06-26T15:40:00+00:00,184.269,184.436266,184.101734,183.934468,183.767202,-1.0,-458.48,11012.61,stop,27,67.17,75.23,0.167266,4.47,458.84,458.48,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-29T13:45:00+00:00,2026-06-29T14:05:00+00:00,2026-06-29T19:45:00+00:00,184.619,184.479763,184.758237,184.897473,185.03671,2.0,879.42,11892.03,tp3,68,54.71,50.93,0.139237,5.15,440.5,439.71,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-30T14:20:00+00:00,2026-06-30T14:40:00+00:00,2026-06-30T15:35:00+00:00,184.935,185.165735,184.704265,184.47353,184.242795,0.3333,158.46,12050.49,stop,11,65.18,69.44,0.230735,3.36,475.68,475.39,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-30T16:20:00+00:00,2026-06-30T17:00:00+00:00,2026-06-30T17:10:00+00:00,185.096,185.257126,184.934874,184.773748,184.612622,-1.0,-481.17,11569.32,stop,2,56.55,62.03,0.161126,4.87,482.02,481.17,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-02T13:55:00+00:00,2026-07-02T14:55:00+00:00,2026-07-02T15:30:00+00:00,184.126,184.291025,183.960975,183.795949,183.630924,-1.0,-462.45,11106.87,stop,7,51.57,58.56,0.165025,4.57,462.77,462.45,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-06T13:15:00+00:00,2026-07-06T13:35:00+00:00,2026-07-06T23:35:00+00:00,185.363,185.165804,185.560196,185.757391,185.954587,0.3955,175.54,11282.41,timeout,120,52.5,42.24,0.197196,3.67,444.27,443.78,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-07T14:35:00+00:00,2026-07-07T14:55:00+00:00,2026-07-08T00:05:00+00:00,185.043,185.233906,184.852094,184.661188,184.470282,1.3333,600.92,11883.33,stop,110,68.07,70.05,0.190906,3.85,451.3,450.69,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-08T16:00:00+00:00,2026-07-08T16:30:00+00:00,2026-07-09T02:30:00+00:00,185.328,185.137937,185.518063,185.708125,185.898188,1.4312,678.88,12562.21,timeout,120,44.77,36.62,0.190063,4.07,475.33,474.34,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-09T15:30:00+00:00,2026-07-09T15:50:00+00:00,2026-07-09T17:10:00+00:00,185.627,185.773665,185.480335,185.33367,185.187005,-1.0,-501.84,12060.37,stop,16,56.66,69.5,0.146665,5.58,502.49,501.84,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-13T13:10:00+00:00,2026-07-13T14:10:00+00:00,2026-07-13T23:55:00+00:00,185.227,185.35388,185.10012,184.973241,184.846361,2.0,964.76,13025.13,tp3,117,53.52,58.05,0.12688,6.2,482.41,482.38,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-14T14:00:00+00:00,2026-07-14T14:25:00+00:00,2026-07-14T15:30:00+00:00,184.88,184.756525,185.003475,185.126951,185.250426,2.0,1041.84,14066.97,tp3,13,35.69,33.82,0.123475,6.88,521.01,520.92,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-15T13:35:00+00:00,2026-07-15T14:05:00+00:00,2026-07-15T14:50:00+00:00,185.368,185.264821,185.471179,185.574357,185.677536,-1.0,-562.46,13504.51,stop,9,43.77,37.0,0.103179,8.89,562.68,562.46,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-17T15:10:00+00:00,2026-07-17T15:30:00+00:00,2026-07-17T16:50:00+00:00,185.609,185.716039,185.501961,185.394923,185.287884,-1.0,-539.53,12964.98,stop,16,50.05,52.97,0.107039,8.22,540.18,539.53,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-20T12:55:00+00:00,2026-07-20T13:35:00+00:00,2026-07-20T14:30:00+00:00,185.671,185.566656,185.775344,185.879688,185.984032,-1.0,-518.27,12446.71,stop,11,37.35,32.88,0.104344,8.1,518.6,518.27,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-20T14:30:00+00:00,2026-07-20T14:50:00+00:00,2026-07-21T00:50:00+00:00,185.619,185.768514,185.469486,185.319972,185.170458,1.7023,847.44,13294.15,timeout,120,45.49,52.8,0.149514,5.43,497.87,497.83,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-21T13:35:00+00:00,2026-07-21T13:55:00+00:00,2026-07-21T17:05:00+00:00,185.812,185.955542,185.668458,185.524915,185.381373,-1.0,-531.64,12762.51,stop,38,65.9,68.52,0.143542,6.04,531.77,531.64,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-22T12:20:00+00:00,2026-07-22T13:20:00+00:00,2026-07-22T23:20:00+00:00,185.983,185.856697,186.109303,186.235606,186.361909,1.3784,703.54,13466.05,timeout,120,42.93,39.37,0.126303,6.59,510.5,510.39,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-05-25T04:30:00+00:00,2026-05-25T04:55:00+00:00,2026-05-25T12:05:00+00:00,1.27668,1.275429,1.277931,1.278557,1.279182,0.3333,133.22,10133.22,stop,86,44.4,35.18,0.001251,4.12,400.0,399.65,RISK_PERCENT
USDSGD,USDSGD..,M5,SELL,2026-05-25T18:10:00+00:00,2026-05-25T18:30:00+00:00,2026-05-26T00:00:00+00:00,1.27674,1.277272,1.276208,1.275942,1.275676,1.5,607.59,10740.81,tp3,66,42.33,46.67,0.000532,9.82,405.33,405.06,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-05-26T00:55:00+00:00,2026-05-26T01:15:00+00:00,2026-05-26T11:15:00+00:00,1.27602,1.274737,1.277303,1.277945,1.278587,1.1944,512.22,11253.03,timeout,120,20.76,13.2,0.001283,4.31,429.63,428.86,RISK_PERCENT
