symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
BTCUSD,M30,2025-12,2025-12-27 10:30:00,2025-12-27 11:00:00,BUY,87442.41,87388.6875,87603.5775,87388.6875,SL,-1.0003,0.0003,1800.0,97,87414.67,87445.14,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.0,285.0
US30,M30,2025-12,2025-12-29 14:30:00,2025-12-31 16:30:00,SELL,48599.7,48757.75,48125.55,48284.3,TIME,1.9835,0.012,19.0,100,48742.7,48745.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,28.26,313.26
BTCUSD,M15,2025-12,2025-12-30 11:45:00,2025-12-30 14:15:00,BUY,87793.03,87636.43911,88262.80268,88262.80268,TP,2.9999,0.0001,1800.0,100,87682.59,87694.33,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,46.99,360.25
BTCUSD,M15,2025-12,2025-12-31 07:15:00,2025-12-31 07:30:00,SELL,88427.72,88498.59107,88215.10679,88498.59107,SL,-1.0003,0.0003,1800.0,97,88456.41,88471.69,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-18.02,342.23
BTCUSD,M15,2026-01,2026-01-01 09:15:00,2026-01-01 09:30:00,SELL,87681.55,87739.20107,87508.59679,87739.20107,SL,-1.0003,0.0003,1800.0,100,87711.39,87718.04,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-17.12,325.11
US30,M15,2026-01,2026-01-02 13:45:00,2026-01-02 14:15:00,BUY,48262.2,48237.56786,48336.09643,48237.56786,SL,-1.0771,0.0771,19.0,100,48243.5,48243.8,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-17.51,307.6
BTCUSD,M15,2026-01,2026-01-03 10:00:00,2026-01-03 11:00:00,BUY,89705.8,89636.23339,89914.49982,89636.23339,SL,-1.0003,0.0003,1800.0,98,89687.2,89712.61,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.38,292.22
BTCUSD,M15,2026-01,2026-01-04 20:15:00,2026-01-04 21:00:00,SELL,91284.45,91353.35482,91077.73554,91353.35482,SL,-1.0003,0.0003,1800.0,99,91305.88,91313.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.62,277.6
BTCUSD,M15,2026-01,2026-01-06 14:45:00,2026-01-06 15:00:00,BUY,93806.04,93667.22143,94222.49571,93667.22143,SL,-1.0001,0.0001,1800.0,100,93723.65,93744.28,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.88,263.72
BTCUSD,M15,2026-01,2026-01-07 16:15:00,2026-01-07 18:45:00,SELL,91519.24,91800.08714,90676.69857,90676.69857,TP,2.9999,0.0001,1800.0,100,91685.88,91701.48,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,39.56,303.28
BTCUSD,M15,2026-01,2026-01-08 08:45:00,2026-01-08 09:30:00,BUY,90114.06,89906.75857,90735.96429,89906.75857,SL,-1.0001,0.0001,1800.0,96,89980.24,90069.79,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.17,288.11
BTCUSD,M15,2026-01,2026-01-09 19:45:00,2026-01-10 02:15:00,SELL,90216.76,90641.67161,88942.02518,90641.67161,SL,-1.0,0.0,1800.0,100,90492.88,90551.71,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.41,273.71
BTCUSD,M30,2026-01,2026-01-10 14:00:00,2026-01-10 18:00:00,BUY,90495.72,90411.67268,90747.86196,90411.67268,SL,-1.0002,0.0002,1800.0,98,90435.89,90441.29,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.69,260.02
BTCUSD,M30,2026-01,2026-01-11 21:00:00,2026-01-11 23:00:00,SELL,90518.12,90743.54536,89841.84393,90743.54536,SL,-1.0001,0.0001,1800.0,100,90632.76,90685.85,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.0,247.02
BTCUSD,M15,2026-01,2026-01-12 09:15:00,2026-01-12 09:30:00,SELL,90687.67,90820.89964,90287.98107,90820.89964,SL,-1.0001,0.0001,1800.0,100,90741.03,90752.13,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.35,234.67
BTCUSD,M15,2026-01,2026-01-13 06:00:00,2026-01-13 09:15:00,BUY,91825.36,91634.10054,92399.13839,92399.13839,TP,2.9999,0.0001,1800.0,100,91689.45,91739.98,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,35.2,269.86
BTCUSD,M15,2026-01,2026-01-14 06:30:00,2026-01-14 07:00:00,SELL,94848.39,95027.95732,94309.68804,95027.95732,SL,-1.0001,0.0001,1800.0,95,94863.12,94968.15,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.49,256.37
BTCUSD,M15,2026-01,2026-01-15 15:15:00,2026-01-15 15:45:00,SELL,95859.39,96518.51107,93882.02679,96518.51107,SL,-1.0,0.0,1800.0,100,96386.43,96419.84,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.82,243.55
BTCUSD,M30,2026-01,2026-01-17 07:30:00,2026-01-17 08:00:00,BUY,95063.72,94984.1625,95302.3925,94984.1625,SL,-1.0002,0.0002,1800.0,98,95014.66,95038.73,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.18,231.37
