date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-19 03:00:00,2025-12-19 06:30:00,GBPJPY,BUY,win,1.3043,20.0,26.0,1
2025-12-22,2025-12-23 01:00:00,2025-12-23 04:00:00,GBPJPY,SELL,win,1.3043,26.0,33.8,2
2025-12-23,2025-12-24 01:00:00,2025-12-24 07:00:00,GBPJPY,SELL,timeout,0.7203,33.8,39.4,3
2025-12-25,2025-12-26 03:45:00,2025-12-26 07:00:00,GBPJPY,SELL,timeout,0.2468,39.4,41.64,3
2025-12-28,2025-12-29 02:00:00,2025-12-29 07:00:00,GBPJPY,BUY,loss,-1.0,41.64,32.06,2
2025-12-29,2025-12-30 02:00:00,2025-12-30 07:00:00,GBPJPY,BUY,timeout,-0.7512,32.06,26.52,2
2025-12-30,2025-12-31 02:45:00,2025-12-31 07:00:00,GBPJPY,BUY,timeout,0.4228,26.52,29.1,2
2026-01-01,2026-01-02 01:00:00,2026-01-02 01:45:00,GBPJPY,SELL,loss,-1.0,29.1,22.41,1
2026-01-04,2026-01-05 02:15:00,2026-01-05 07:00:00,GBPJPY,SELL,timeout,0.1691,22.41,23.28,1
2026-01-05,2026-01-06 02:30:00,2026-01-06 07:00:00,GBPJPY,SELL,timeout,-0.1133,23.28,22.67,1
2026-01-06,2026-01-07 01:30:00,2026-01-07 04:45:00,GBPJPY,BUY,loss,-1.0,22.67,17.46,1
2026-01-07,2026-01-08 01:00:00,2026-01-08 05:00:00,GBPJPY,BUY,loss,-1.0,17.46,13.44,1
2026-01-08,2026-01-09 01:00:00,2026-01-09 03:30:00,GBPJPY,BUY,win,1.3043,13.44,17.47,1
2026-01-11,2026-01-12 01:00:00,2026-01-12 02:15:00,GBPJPY,SELL,loss,-1.0,17.47,13.46,1
2026-01-12,2026-01-13 01:00:00,2026-01-13 02:45:00,GBPJPY,BUY,win,1.3043,13.46,17.49,1
2026-01-13,2026-01-14 01:00:00,2026-01-14 05:15:00,GBPJPY,BUY,win,1.3043,17.49,22.74,1
2026-01-14,2026-01-15 01:00:00,2026-01-15 07:00:00,GBPJPY,SELL,loss,-1.0,22.74,17.51,1
2026-01-15,2026-01-16 01:15:00,2026-01-16 02:30:00,GBPJPY,SELL,win,1.3043,17.51,22.76,1
2026-01-18,2026-01-19 01:00:00,2026-01-19 02:00:00,GBPJPY,SELL,loss,-1.0,22.76,17.53,1
2026-01-19,2026-01-20 01:00:00,2026-01-20 04:30:00,GBPJPY,SELL,loss,-1.0,17.53,13.5,1
2026-01-20,2026-01-21 01:00:00,2026-01-21 04:00:00,GBPJPY,SELL,win,1.3043,13.5,17.54,1
2026-01-21,2026-01-22 01:45:00,2026-01-22 04:00:00,GBPJPY,BUY,win,1.3043,17.54,22.81,1
2026-01-22,2026-01-23 01:00:00,2026-01-23 06:45:00,GBPJPY,BUY,win,1.3043,22.81,29.65,2
2026-01-25,2026-01-26 01:30:00,2026-01-26 07:00:00,GBPJPY,SELL,timeout,0.7371,29.65,34.67,3
2026-01-26,2026-01-27 02:15:00,2026-01-27 07:00:00,GBPJPY,BUY,timeout,0.7059,34.67,40.3,3
2026-01-27,2026-01-28 01:00:00,2026-01-28 04:45:00,GBPJPY,BUY,loss,-1.0,40.3,31.03,2
2026-01-28,2026-01-29 02:30:00,2026-01-29 04:15:00,GBPJPY,SELL,loss,-1.0,31.03,23.9,1
2026-01-29,2026-01-30 01:00:00,2026-01-30 01:45:00,GBPJPY,BUY,loss,-1.0,23.9,18.4,1
2026-02-01,2026-02-02 01:00:00,2026-02-02 03:45:00,GBPJPY,BUY,loss,-1.0,18.4,14.17,1
2026-02-02,2026-02-03 01:00:00,2026-02-03 02:15:00,GBPJPY,BUY,loss,-1.0,14.17,10.91,1
2026-02-03,2026-02-04 01:00:00,2026-02-04 02:00:00,GBPJPY,BUY,win,1.3043,10.91,14.18,1
2026-02-04,2026-02-05 02:15:00,2026-02-05 03:30:00,GBPJPY,SELL,win,1.3043,14.18,18.44,1
