date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-19 01:00:00,2025-12-19 06:30:00,US30,SELL,win,1.3043,20.0,26.0,1
2025-12-21,2025-12-22 01:00:00,2025-12-22 07:00:00,US30,SELL,timeout,-0.1966,26.0,24.82,1
2025-12-22,2025-12-23 01:00:00,2025-12-23 02:00:00,US30,BUY,win,1.3043,24.82,32.27,2
2025-12-23,2025-12-24 01:00:00,2025-12-24 01:15:00,US30,SELL,loss,-1.0,32.27,24.85,1
2025-12-25,2025-12-26 01:00:00,2025-12-26 02:15:00,US30,SELL,win,1.3043,24.85,32.3,2
2025-12-28,2025-12-29 01:00:00,2025-12-29 01:45:00,US30,BUY,loss,-1.0,32.3,24.87,1
2025-12-29,2025-12-30 01:00:00,2025-12-30 03:30:00,US30,SELL,loss,-1.0,24.87,19.15,1
2025-12-30,2025-12-31 01:00:00,2025-12-31 07:00:00,US30,SELL,timeout,0.2111,19.15,20.08,1
2026-01-01,2026-01-02 01:00:00,2026-01-02 03:30:00,US30,BUY,win,1.3043,20.08,26.11,2
2026-01-04,2026-01-05 01:00:00,2026-01-05 01:15:00,US30,BUY,loss,-1.0,26.11,20.1,1
2026-01-05,2026-01-06 01:00:00,2026-01-06 01:45:00,US30,BUY,win,1.3043,20.1,26.13,2
2026-01-06,2026-01-07 01:30:00,2026-01-07 04:30:00,US30,BUY,win,1.3043,26.13,33.97,3
2026-01-07,2026-01-08 01:00:00,2026-01-08 02:15:00,US30,SELL,win,1.3043,33.97,44.16,4
2026-01-08,2026-01-09 01:00:00,2026-01-09 07:00:00,US30,SELL,timeout,0.3613,44.16,47.83,4
2026-01-11,2026-01-12 01:00:00,2026-01-12 07:00:00,US30,SELL,timeout,0.2751,47.83,50.86,4
2026-01-12,2026-01-13 01:00:00,2026-01-13 01:45:00,US30,SELL,loss,-1.0,50.86,39.16,3
2026-01-13,2026-01-14 01:00:00,2026-01-14 01:45:00,US30,SELL,win,1.3043,39.16,50.91,4
2026-01-14,2026-01-15 01:00:00,2026-01-15 01:45:00,US30,BUY,win,1.3043,50.91,66.18,5
2026-01-15,2026-01-16 01:00:00,2026-01-16 01:15:00,US30,BUY,loss,-1.0,66.18,50.96,4
2026-01-18,2026-01-19 01:45:00,2026-01-19 07:00:00,US30,SELL,timeout,0.2571,50.96,53.97,4
