date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-19 01:00:00,2025-12-19 03:15:00,USDJPY,BUY,win,1.3043,20.0,26.0,1
2025-12-21,2025-12-22 01:00:00,2025-12-22 01:45:00,USDJPY,SELL,win,1.3043,26.0,33.8,2
2025-12-22,2025-12-23 01:00:00,2025-12-23 04:00:00,USDJPY,SELL,win,1.3043,33.8,43.94,3
2025-12-23,2025-12-24 01:00:00,2025-12-24 02:00:00,USDJPY,SELL,win,1.3043,43.94,57.12,4
2025-12-25,2025-12-26 03:45:00,2025-12-26 07:00:00,USDJPY,SELL,timeout,-0.3695,57.12,52.27,4
2025-12-28,2025-12-29 02:15:00,2025-12-29 07:00:00,USDJPY,BUY,timeout,-0.645,52.27,44.51,4
2025-12-29,2025-12-30 01:00:00,2025-12-30 07:00:00,USDJPY,BUY,timeout,-0.8065,44.51,36.26,3
2025-12-30,2025-12-31 02:00:00,2025-12-31 06:15:00,USDJPY,BUY,win,1.3043,36.26,47.13,4
2026-01-01,2026-01-02 01:00:00,2026-01-02 04:00:00,USDJPY,SELL,loss,-1.0,47.13,36.29,3
2026-01-04,2026-01-05 04:00:00,2026-01-05 07:00:00,USDJPY,BUY,timeout,-0.7718,36.29,29.85,2
2026-01-05,2026-01-06 01:00:00,2026-01-06 07:00:00,USDJPY,SELL,timeout,0.8185,29.85,35.47,3
2026-01-06,2026-01-07 03:30:00,2026-01-07 07:00:00,USDJPY,SELL,timeout,0.6431,35.47,40.71,3
2026-01-07,2026-01-08 01:15:00,2026-01-08 03:15:00,USDJPY,BUY,loss,-1.0,40.71,31.35,2
2026-01-08,2026-01-09 01:00:00,2026-01-09 05:30:00,USDJPY,BUY,win,1.3043,31.35,40.75,3
2026-01-11,2026-01-12 01:00:00,2026-01-12 07:00:00,USDJPY,SELL,timeout,-0.54,40.75,35.69,3
2026-01-12,2026-01-13 01:00:00,2026-01-13 03:00:00,USDJPY,BUY,win,1.3043,35.69,46.4,4
2026-01-13,2026-01-14 01:00:00,2026-01-14 03:00:00,USDJPY,BUY,loss,-1.0,46.4,35.73,3
2026-01-14,2026-01-15 01:00:00,2026-01-15 03:00:00,USDJPY,SELL,loss,-1.0,35.73,27.51,2
2026-01-15,2026-01-16 01:15:00,2026-01-16 02:30:00,USDJPY,SELL,win,1.3043,27.51,35.76,3
2026-01-18,2026-01-19 01:15:00,2026-01-19 02:30:00,USDJPY,SELL,loss,-1.0,35.76,27.54,2
2026-01-19,2026-01-20 01:00:00,2026-01-20 06:15:00,USDJPY,SELL,loss,-1.0,27.54,21.2,1
2026-01-20,2026-01-21 01:00:00,2026-01-21 01:30:00,USDJPY,SELL,win,1.3043,21.2,27.57,2
2026-01-21,2026-01-22 03:00:00,2026-01-22 07:00:00,USDJPY,BUY,timeout,1.1757,27.57,35.02,3
2026-01-22,2026-01-23 01:00:00,2026-01-23 06:30:00,USDJPY,BUY,win,1.3043,35.02,45.53,4
2026-01-25,2026-01-26 01:00:00,2026-01-26 07:00:00,USDJPY,SELL,timeout,0.7365,45.53,53.24,4
2026-01-26,2026-01-27 02:30:00,2026-01-27 03:30:00,USDJPY,SELL,loss,-1.0,53.24,40.99,3
2026-01-27,2026-01-28 01:00:00,2026-01-28 07:00:00,USDJPY,BUY,loss,-1.0,40.99,31.56,2
2026-01-28,2026-01-29 01:00:00,2026-01-29 07:00:00,USDJPY,BUY,timeout,-0.3303,31.56,29.17,2
2026-01-29,2026-01-30 01:00:00,2026-01-30 07:00:00,USDJPY,BUY,timeout,0.6579,29.17,33.58,2
2026-02-01,2026-02-02 01:00:00,2026-02-02 04:00:00,USDJPY,BUY,loss,-1.0,33.58,25.86,1
2026-02-03,2026-02-04 01:00:00,2026-02-04 03:15:00,USDJPY,BUY,win,1.3043,25.86,33.61,2
2026-02-04,2026-02-05 03:30:00,2026-02-05 05:45:00,USDJPY,SELL,loss,-1.0,33.61,25.88,1
2026-02-05,2026-02-06 01:15:00,2026-02-06 06:00:00,USDJPY,SELL,loss,-1.0,25.88,19.93,1
2026-02-08,2026-02-09 01:15:00,2026-02-09 07:00:00,USDJPY,SELL,timeout,0.2208,19.93,20.94,1
2026-02-09,2026-02-10 01:00:00,2026-02-10 02:45:00,USDJPY,SELL,win,1.3043,20.94,27.22,2
2026-02-10,2026-02-11 01:00:00,2026-02-11 04:45:00,USDJPY,SELL,win,1.3043,27.22,35.39,3
2026-02-11,2026-02-12 01:00:00,2026-02-12 02:30:00,USDJPY,SELL,win,1.3043,35.39,46.01,4
2026-02-12,2026-02-13 01:00:00,2026-02-13 01:15:00,USDJPY,BUY,win,1.3043,46.01,59.81,5
2026-02-15,2026-02-16 01:00:00,2026-02-16 07:00:00,USDJPY,BUY,timeout,0.4669,59.81,66.23,5
2026-02-16,2026-02-17 01:45:00,2026-02-17 07:00:00,USDJPY,SELL,timeout,0.7476,66.23,77.62,6
2026-02-17,2026-02-18 01:00:00,2026-02-18 02:15:00,USDJPY,BUY,win,1.3043,77.62,100.9,7
2026-02-18,2026-02-19 01:30:00,2026-02-19 03:30:00,USDJPY,BUY,win,1.3043,100.9,131.17,8
2026-02-19,2026-02-20 01:15:00,2026-02-20 07:00:00,USDJPY,BUY,timeout,-0.5773,131.17,113.76,7
2026-02-22,2026-02-23 01:00:00,2026-02-23 05:00:00,USDJPY,SELL,loss,-1.0,113.76,87.59,6
2026-02-23,2026-02-24 01:00:00,2026-02-24 04:15:00,USDJPY,BUY,win,1.3043,87.59,113.87,7
2026-02-24,2026-02-25 01:00:00,2026-02-25 03:15:00,USDJPY,SELL,loss,-1.0,113.87,87.68,6
2026-02-25,2026-02-26 01:00:00,2026-02-26 07:00:00,USDJPY,SELL,timeout,-0.6449,87.68,74.67,6
2026-02-26,2026-02-27 01:45:00,2026-02-27 04:15:00,USDJPY,BUY,loss,-1.0,74.67,57.5,5
2026-03-01,2026-03-02 01:30:00,2026-03-02 05:30:00,USDJPY,SELL,loss,-1.0,57.5,44.27,4
2026-03-02,2026-03-03 01:00:00,2026-03-03 02:30:00,USDJPY,BUY,loss,-1.0,44.27,34.09,3
2026-03-03,2026-03-04 02:30:00,2026-03-04 07:00:00,USDJPY,SELL,timeout,0.2539,34.09,36.08,3
2026-03-04,2026-03-05 01:15:00,2026-03-05 03:00:00,USDJPY,SELL,loss,-1.0,36.08,27.78,2
2026-03-05,2026-03-06 01:15:00,2026-03-06 05:45:00,USDJPY,BUY,win,1.3043,27.78,36.12,3
2026-03-08,2026-03-09 00:00:00,2026-03-09 03:15:00,USDJPY,BUY,win,1.3043,36.12,46.95,4
2026-03-09,2026-03-10 00:15:00,2026-03-10 06:00:00,USDJPY,SELL,timeout,1.0505,46.95,58.3,5
2026-03-11,2026-03-12 00:00:00,2026-03-12 00:45:00,USDJPY,BUY,loss,-1.0,58.3,44.89,4
2026-03-12,2026-03-13 00:00:00,2026-03-13 02:45:00,USDJPY,SELL,loss,-1.0,44.89,34.56,3
2026-03-15,2026-03-16 00:00:00,2026-03-16 00:15:00,USDJPY,SELL,win,1.3043,34.56,44.93,4
2026-03-16,2026-03-17 00:00:00,2026-03-17 01:15:00,USDJPY,BUY,win,1.3043,44.93,58.41,5
2026-03-17,2026-03-18 00:00:00,2026-03-18 00:30:00,USDJPY,SELL,loss,-1.0,58.41,44.98,4
2026-03-18,2026-03-19 00:00:00,2026-03-19 00:15:00,USDJPY,SELL,loss,-1.0,44.98,34.63,3
2026-03-19,2026-03-20 00:15:00,2026-03-20 01:30:00,USDJPY,SELL,loss,-1.0,34.63,26.67,2
2026-03-22,2026-03-23 00:00:00,2026-03-23 00:30:00,USDJPY,SELL,loss,-1.0,26.67,20.53,1
2026-03-23,2026-03-24 00:00:00,2026-03-24 06:00:00,USDJPY,BUY,timeout,0.5907,20.53,23.32,1
2026-03-24,2026-03-25 00:00:00,2026-03-25 00:15:00,USDJPY,SELL,loss,-1.0,23.32,17.96,1
2026-03-25,2026-03-26 00:00:00,2026-03-26 00:15:00,USDJPY,SELL,loss,-1.0,17.96,13.83,1
2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,USDJPY,SELL,win,1.3043,13.83,17.98,1
2026-03-31,2026-04-01 00:00:00,2026-04-01 00:45:00,USDJPY,SELL,loss,-1.0,17.98,13.84,1
2026-04-01,2026-04-02 00:00:00,2026-04-02 01:15:00,USDJPY,BUY,win,1.3043,13.84,17.99,1
2026-04-02,2026-04-03 00:00:00,2026-04-03 00:15:00,USDJPY,SELL,loss,-1.0,17.99,13.86,1
2026-04-05,2026-04-06 02:00:00,2026-04-06 06:00:00,USDJPY,SELL,timeout,0.1858,13.86,14.45,1
2026-04-06,2026-04-07 00:00:00,2026-04-07 00:45:00,USDJPY,BUY,win,1.3043,14.45,18.78,1
2026-04-07,2026-04-08 00:00:00,2026-04-08 06:00:00,USDJPY,SELL,timeout,0.9103,18.78,22.71,1
2026-04-08,2026-04-09 00:00:00,2026-04-09 00:45:00,USDJPY,BUY,win,1.3043,22.71,29.53,2
